T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0.550344 0.969985 0.972784 0.975815 0.979096 0.982641 0.986466 0.990583 0.994997 0.999619 0.996408 0.981107 0.953555 0.913025 0.858712 0.789991 0.706641 0.609075 0.504684 0.398144 0.280253 0.154371 0.0241929 0.109459 0.23688 0.358102 0.468964 0.571974 0.674298 0.762761 0.836641 0.895958 0.941213 0.973167 0.992599 0.999945 0.996516 0.991994 0.987771 0.983843 0.9802 0.976828 0.973711 0.970833 0.968177 0.965724 0.96346 0.961369 
0.57536 0.968612 0.971532 0.974694 0.978117 0.981818 0.985813 0.990113 0.994727 0.999563 0.996581 0.981514 0.95419 0.91387 0.859732 0.791136 0.707844 0.610256 0.50577 0.399072 0.280945 0.154767 0.0242557 0.109741 0.237473 0.358955 0.470004 0.573127 0.675502 0.763933 0.83771 0.896866 0.941922 0.973652 0.99285 0.999964 0.996315 0.991588 0.987176 0.983074 0.97927 0.975751 0.972499 0.969497 0.966726 0.96417 0.96181 0.959631 
0.600375 0.967238 0.970278 0.973571 0.977137 0.980993 0.985157 0.98964 0.994453 0.999504 0.99675 0.981918 0.954823 0.914714 0.860752 0.792282 0.709049 0.61144 0.506859 0.400004 0.281639 0.155163 0.0243188 0.110024 0.238069 0.359812 0.471048 0.574282 0.676708 0.765107 0.838779 0.897774 0.942628 0.974134 0.993097 0.999979 0.99611 0.991179 0.986578 0.982301 0.978338 0.974672 0.971285 0.96816 0.965276 0.962616 0.96016 0.957894 
0.625391 0.965864 0.969023 0.972446 0.976153 0.980165 0.984497 0.989164 0.994175 0.99944 0.996915 0.982318 0.955454 0.915556 0.861772 0.793428 0.710256 0.612627 0.507952 0.400939 0.282337 0.155562 0.0243822 0.110309 0.238668 0.360672 0.472094 0.575441 0.677916 0.766281 0.839848 0.89868 0.943332 0.974613 0.993341 0.99999 0.995901 0.990766 0.985976 0.981526 0.977403 0.97359 0.97007 0.966822 0.963825 0.961062 0.958512 0.956158 
0.650407 0.964489 0.967766 0.971319 0.975168 0.979333 0.983833 0.988683 0.993893 0.999372 0.997077 0.982715 0.956081 0.916396 0.862791 0.794576 0.711464 0.613817 0.509048 0.401877 0.283037 0.155962 0.0244458 0.110595 0.239269 0.361535 0.473144 0.576603 0.679127 0.767457 0.840916 0.899586 0.944034 0.975088 0.993581 0.999997 0.995688 0.990349 0.985371 0.980747 0.976465 0.972507 0.968853 0.965482 0.962374 0.959508 0.956864 0.954424 
0.675422 0.963113 0.966508 0.97019 0.974179 0.978498 0.983166 0.988199 0.993606 0.9993 0.997234 0.983108 0.956706 0.917235 0.86381 0.795724 0.712675 0.615009 0.510147 0.402819 0.283741 0.156364 0.0245097 0.110882 0.239872 0.362402 0.474198 0.577768 0.680341 0.768634 0.841985 0.90049 0.944734 0.97556 0.993817 1 0.995471 0.989928 0.984762 0.979965 0.975525 0.971421 0.967635 0.964142 0.960923 0.957954 0.955217 0.952691 
0.700438 0.961736 0.965249 0.969059 0.973189 0.977661 0.982496 0.987711 0.993316 0.999224 0.997387 0.983498 0.957328 0.918071 0.864828 0.796873 0.713888 0.616205 0.51125 0.403763 0.284446 0.156767 0.0245739 0.11117 0.240478 0.363271 0.475255 0.578936 0.681556 0.769813 0.843054 0.901392 0.945431 0.976029 0.994049 0.999999 0.99525 0.989503 0.984149 0.97918 0.974582 0.970334 0.966414 0.962801 0.959471 0.956401 0.953571 0.95096 
0.725453 0.960359 0.963988 0.967926 0.972195 0.97682 0.981822 0.987218 0.993022 0.999144 0.997537 0.983885 0.957948 0.918907 0.865845 0.798023 0.715103 0.617403 0.512356 0.404712 0.285155 0.157172 0.0246384 0.11146 0.241086 0.364144 0.476315 0.580107 0.682774 0.770992 0.844123 0.902294 0.946126 0.976495 0.994277 0.999994 0.995025 0.989074 0.983533 0.978392 0.973636 0.969244 0.965193 0.961459 0.958018 0.954848 0.951925 0.94923 
0.750469 0.958981 0.962726 0.966791 0.971199 0.975976 0.981144 0.986722 0.992723 0.99906 0.997682 0.984267 0.958564 0.91974 0.866862 0.799173 0.716319 0.618604 0.513465 0.405663 0.285867 0.157579 0.0247031 0.11175 0.241697 0.36502 0.477379 0.581281 0.683994 0.772173 0.845191 0.903193 0.946819 0.976957 0.994502 0.999985 0.994795 0.988641 0.982913 0.977601 0.972687 0.968152 0.96397 0.960116 0.956566 0.953295 0.950281 0.947501 
0.775485 0.957601 0.961463 0.965654 0.970201 0.97513 0.980463 0.986223 0.992421 0.998971 0.997824 0.984646 0.959178 0.920571 0.867879 0.800325 0.717538 0.619808 0.514578 0.406618 0.286581 0.157988 0.0247681 0.112042 0.24231 0.3659 0.478446 0.582458 0.685216 0.773355 0.846259 0.904092 0.947508 0.977417 0.994723 0.999971 0.994561 0.988204 0.982289 0.976806 0.971736 0.967058 0.962745 0.958772 0.955113 0.951743 0.948637 0.945774 
0.8005 0.956222 0.960198 0.964515 0.9692 0.97428 0.979779 0.985719 0.992114 0.998878 0.997961 0.985022 0.959789 0.921401 0.868894 0.801476 0.718758 0.621014 0.515694 0.407577 0.287298 0.158398 0.0248334 0.112336 0.242926 0.366782 0.479517 0.583638 0.68644 0.774538 0.847327 0.904989 0.948196 0.977872 0.994939 0.999953 0.994324 0.987763 0.981662 0.976008 0.970782 0.965961 0.961518 0.957427 0.95366 0.95019 0.946995 0.944049 
0.825516 0.954841 0.958931 0.963374 0.968196 0.973426 0.979091 0.985211 0.991803 0.998781 0.998094 0.985394 0.960397 0.922228 0.869909 0.802628 0.71998 0.622224 0.516813 0.408538 0.288018 0.15881 0.0248989 0.11263 0.243544 0.367668 0.48059 0.584821 0.687667 0.775721 0.848395 0.905884 0.94888 0.978324 0.995152 0.999931 0.994081 0.987318 0.981031 0.975207 0.969826 0.964863 0.96029 0.956081 0.952206 0.948638 0.945353 0.942325 
0.850532 0.953459 0.957664 0.962231 0.96719 0.97257 0.978399 0.984699 0.991487 0.99868 0.998223 0.985762 0.961002 0.923054 0.870923 0.803781 0.721203 0.623436 0.517935 0.409503 0.28874 0.159224 0.0249648 0.112926 0.244164 0.368557 0.481668 0.586007 0.688896 0.776906 0.849463 0.906778 0.949562 0.978773 0.99536 0.999905 0.993835 0.986869 0.980396 0.974402 0.968866 0.963762 0.959061 0.954734 0.950752 0.947087 0.943712 0.940602 
0.875547 0.952077 0.956394 0.961086 0.966181 0.971711 0.977704 0.984183 0.991168 0.998574 0.998348 0.986126 0.961603 0.923877 0.871937 0.804934 0.722429 0.624651 0.519061 0.410471 0.289465 0.159639 0.0250309 0.113222 0.244787 0.369449 0.482748 0.587196 0.690126 0.778092 0.85053 0.90767 0.950241 0.979218 0.995565 0.999875 0.993585 0.986416 0.979758 0.973594 0.967904 0.962659 0.95783 0.953386 0.949297 0.945535 0.942071 0.938881 
0.900563 0.950694 0.955124 0.959938 0.96517 0.970849 0.977005 0.983664 0.990844 0.998464 0.998468 0.986487 0.962202 0.924699 0.872949 0.806088 0.723656 0.625868 0.52019 0.411443 0.290194 0.160056 0.0250973 0.11352 0.245413 0.370344 0.483832 0.588388 0.691359 0.779278 0.851596 0.90856 0.950917 0.979659 0.995765 0.99984 0.99333 0.985959 0.979116 0.972783 0.966939 0.961554 0.956597 0.952037 0.947843 0.943984 0.940432 0.937161 
0.925578 0.94931 0.953852 0.958789 0.964156 0.969983 0.976302 0.98314 0.990516 0.998349 0.998584 0.986843 0.962797 0.925518 0.87396 0.807242 0.724885 0.627088 0.521322 0.412418 0.290924 0.160475 0.0251639 0.11382 0.24604 0.371243 0.484919 0.589582 0.692594 0.780466 0.852662 0.909449 0.951591 0.980097 0.995962 0.9998 0.99307 0.985498 0.97847 0.971969 0.965971 0.960446 0.955362 0.950687 0.946387 0.942433 0.938793 0.935442 
0.950594 0.947926 0.952578 0.957638 0.963139 0.969114 0.975596 0.982612 0.990184 0.99823 0.998696 0.987196 0.963389 0.926335 0.874971 0.808396 0.726115 0.628311 0.522458 0.413396 0.291658 0.160895 0.0252309 0.11412 0.246671 0.372144 0.48601 0.59078 0.693831 0.781654 0.853728 0.910336 0.952262 0.980531 0.996154 0.999757 0.992807 0.985033 0.97782 0.971151 0.965001 0.959337 0.954126 0.949336 0.944932 0.940882 0.937156 0.933725 
0.97561 0.94654 0.951304 0.956485 0.96212 0.968242 0.974886 0.98208 0.989847 0.998107 0.998804 0.987544 0.963978 0.927149 0.87598 0.809551 0.727347 0.629536 0.523596 0.414378 0.292395 0.161317 0.0252981 0.114422 0.247304 0.373049 0.487104 0.591981 0.69507 0.782843 0.854792 0.911221 0.952929 0.980962 0.996341 0.999709 0.992539 0.984563 0.977167 0.97033 0.964027 0.958225 0.952889 0.947984 0.943476 0.939331 0.935519 0.932009 
1.00063 0.945154 0.950027 0.95533 0.961098 0.967367 0.974173 0.981544 0.989506 0.997979 0.998907 0.987889 0.964564 0.927962 0.876988 0.810705 0.72858 0.630764 0.524738 0.415362 0.293134 0.161741 0.0253656 0.114725 0.247939 0.373957 0.488201 0.593184 0.69631 0.784032 0.855857 0.912104 0.953594 0.981388 0.996525 0.999656 0.992266 0.98409 0.97651 0.969506 0.963051 0.957111 0.95165 0.946631 0.94202 0.937781 0.933883 0.930295 
1.02564 0.943767 0.94875 0.954173 0.960073 0.966489 0.973455 0.981004 0.989161 0.997846 0.999006 0.98823 0.965146 0.928772 0.877995 0.81186 0.729815 0.631994 0.525883 0.41635 0.293876 0.162167 0.0254334 0.115029 0.248576 0.374868 0.489301 0.59439 0.697553 0.785222 0.85692 0.912985 0.954255 0.981811 0.996704 0.999599 0.991989 0.983612 0.975849 0.968679 0.962072 0.955995 0.950409 0.945277 0.940563 0.936231 0.932248 0.928582 
1.05066 0.942379 0.947471 0.953014 0.959046 0.965608 0.972735 0.98046 0.988811 0.997709 0.9991 0.988566 0.965725 0.929579 0.879001 0.813016 0.731052 0.633227 0.527031 0.417342 0.294621 0.162594 0.0255014 0.115335 0.249217 0.375783 0.490405 0.595599 0.698798 0.786413 0.857983 0.913864 0.954914 0.98223 0.996879 0.999537 0.991708 0.98313 0.975184 0.967848 0.961091 0.954876 0.949167 0.943923 0.939106 0.934681 0.930613 0.926871 
1.07567 0.94099 0.94619 0.951853 0.958017 0.964723 0.97201 0.979912 0.988457 0.997568 0.99919 0.988899 0.966301 0.930384 0.880006 0.814171 0.73229 0.634463 0.528183 0.418337 0.295368 0.163023 0.0255698 0.115642 0.249859 0.376701 0.491512 0.596811 0.700044 0.787605 0.859045 0.914741 0.955569 0.982645 0.997049 0.999471 0.991422 0.982644 0.974515 0.967014 0.960106 0.953756 0.947923 0.942567 0.937649 0.933131 0.92898 0.925161 
1.10069 0.939601 0.944909 0.950689 0.956984 0.963835 0.971282 0.97936 0.988098 0.997422 0.999275 0.989227 0.966873 0.931187 0.881009 0.815326 0.733529 0.635701 0.529337 0.419335 0.296119 0.163454 0.0256384 0.11595 0.250504 0.377622 0.492622 0.598025 0.701292 0.788797 0.860107 0.915616 0.956222 0.983056 0.997215 0.9994 0.991132 0.982153 0.973843 0.966176 0.959119 0.952633 0.946677 0.94121 0.936191 0.931582 0.927347 0.923452 
1.1257 0.938211 0.943625 0.949524 0.95595 0.962944 0.97055 0.978804 0.987735 0.997271 0.999355 0.989551 0.967441 0.931987 0.882011 0.816482 0.734769 0.636941 0.530495 0.420336 0.296872 0.163886 0.0257073 0.116259 0.251152 0.378546 0.493736 0.599242 0.702543 0.78999 0.861167 0.916488 0.956871 0.983463 0.997377 0.999325 0.990837 0.981659 0.973167 0.965335 0.958129 0.951508 0.94543 0.939852 0.934733 0.930033 0.925715 0.921745 
