T 21F 21.5F 22F 22.2F 22.24F 22.3F 22.4F 22.5F 23F 21000F 21500F 22000F 22200F 22240F 22300F 22400F 22500F 23000F 
8.13008 0.0247908 0.038359 0.0527551 0.055675 0.0559212 0.0560644 0.0557061 0.0546484 0.0429561 0.0303828 0.0442204 0.0588923 0.0619242 0.0621929 0.0623701 0.0620685 0.0610677 0.0496639 
8.1551 0.0247954 0.0384196 0.0529104 0.0558505 0.0560977 0.0562404 0.055876 0.0548062 0.04302 0.0304183 0.0443135 0.0590816 0.0621344 0.0624043 0.0625811 0.0622736 0.0612611 0.049765 
8.18011 0.0247998 0.0384801 0.0530661 0.0560265 0.0562748 0.056417 0.0560464 0.0549645 0.0430837 0.0304539 0.0444067 0.0592715 0.0623453 0.0626164 0.0627929 0.0624795 0.0614552 0.0498661 
8.20513 0.0248039 0.0385404 0.0532222 0.0562031 0.0564525 0.0565942 0.0562173 0.0551231 0.0431471 0.0304895 0.0445 0.0594621 0.0625571 0.0628293 0.0630055 0.0626862 0.0616499 0.0499673 
8.23014 0.0248079 0.0386006 0.0533787 0.0563804 0.0566307 0.056772 0.0563887 0.0552821 0.0432105 0.0305251 0.0445933 0.0596534 0.0627696 0.063043 0.0632189 0.0628936 0.0618452 0.0500685 
8.25516 0.0248117 0.0386607 0.0535357 0.0565582 0.0568096 0.0569503 0.0565606 0.0554416 0.0432736 0.0305607 0.0446867 0.0598453 0.062983 0.0632576 0.0634331 0.0631017 0.0620412 0.0501698 
8.28018 0.0248154 0.0387206 0.0536931 0.0567366 0.0569891 0.0571292 0.0567331 0.0556014 0.0433366 0.0305964 0.0447802 0.0600378 0.0631971 0.063473 0.0636482 0.0633106 0.0622378 0.0502712 
8.30519 0.0248188 0.0387804 0.0538509 0.0569155 0.0571691 0.0573088 0.056906 0.0557617 0.0433994 0.030632 0.0448737 0.060231 0.0634121 0.0636892 0.063864 0.0635202 0.062435 0.0503726 
8.33021 0.024822 0.03884 0.0540092 0.0570951 0.0573498 0.0574889 0.0570795 0.0559223 0.043462 0.0306677 0.0449673 0.0604248 0.0636279 0.0639062 0.0640807 0.0637306 0.0626329 0.0504741 
8.35522 0.0248251 0.0388995 0.0541678 0.0572753 0.0575311 0.0576696 0.0572536 0.0560834 0.0435244 0.0307033 0.045061 0.0606193 0.0638446 0.064124 0.0642981 0.0639417 0.0628314 0.0505756 
8.38024 0.0248279 0.0389588 0.0543269 0.0574561 0.057713 0.0578509 0.0574281 0.0562449 0.0435866 0.030739 0.0451548 0.0608144 0.064062 0.0643427 0.0645164 0.0641536 0.0630306 0.0506772 
8.40525 0.0248306 0.039018 0.0544865 0.0576375 0.0578954 0.0580327 0.0576032 0.0564068 0.0436486 0.0307747 0.0452486 0.0610102 0.0642803 0.0645623 0.0647356 0.0643663 0.0632304 0.0507789 
8.43027 0.0248331 0.0390771 0.0546464 0.0578194 0.0580785 0.0582152 0.0577788 0.0565691 0.0437105 0.0308105 0.0453424 0.0612066 0.0644994 0.0647826 0.0649555 0.0645797 0.0634308 0.0508806 
8.45528 0.0248354 0.0391359 0.0548068 0.058002 0.0582622 0.0583983 0.0579549 0.0567318 0.0437721 0.0308462 0.0454364 0.0614037 0.0647194 0.0650038 0.0651763 0.0647939 0.0636319 0.0509824 
8.4803 0.0248375 0.0391947 0.0549677 0.0581852 0.0584465 0.058582 0.0581316 0.0568949 0.0438336 0.030882 0.0455304 0.0616015 0.0649402 0.0652259 0.065398 0.0650088 0.0638337 0.0510842 
8.50532 0.0248395 0.0392533 0.0551289 0.058369 0.0586315 0.0587663 0.0583088 0.0570584 0.0438949 0.0309178 0.0456245 0.0617999 0.0651618 0.0654488 0.0656205 0.0652245 0.0640361 0.0511861 
8.53033 0.0248412 0.0393117 0.0552906 0.0585534 0.058817 0.0589512 0.0584865 0.0572223 0.0439559 0.0309536 0.0457186 0.061999 0.0653843 0.0656726 0.0658438 0.065441 0.0642392 0.0512881 
8.55535 0.0248427 0.0393699 0.0554527 0.0587384 0.0590031 0.0591367 0.0586647 0.0573867 0.0440168 0.0309895 0.0458128 0.0621988 0.0656077 0.0658972 0.0660679 0.0656583 0.0644429 0.0513901 
8.58036 0.0248441 0.039428 0.0556153 0.058924 0.0591899 0.0593228 0.0588435 0.0575514 0.0440775 0.0310253 0.0459071 0.0623992 0.0658319 0.0661227 0.066293 0.0658764 0.0646472 0.0514921 
8.60538 0.0248453 0.039486 0.0557783 0.0591103 0.0593773 0.0595095 0.0590228 0.0577166 0.0441379 0.0310612 0.0460015 0.0626003 0.0660569 0.066349 0.0665188 0.0660952 0.0648523 0.0515943 
8.63039 0.0248463 0.0395437 0.0559417 0.0592971 0.0595653 0.0596968 0.0592027 0.0578822 0.0441982 0.0310972 0.0460959 0.0628021 0.0662828 0.0665762 0.0667456 0.0663149 0.065058 0.0516965 
8.65541 0.0248471 0.0396013 0.0561056 0.0594846 0.059754 0.0598847 0.0593831 0.0580482 0.0442582 0.0311332 0.0461903 0.0630046 0.0665096 0.0668043 0.0669732 0.0665353 0.0652643 0.0517987 
8.68043 0.0248477 0.0396588 0.0562698 0.0596727 0.0599432 0.0600733 0.0595641 0.0582146 0.0443181 0.0311692 0.0462849 0.0632077 0.0667373 0.0670333 0.0672016 0.0667565 0.0654714 0.051901 
8.70544 0.0248481 0.0397161 0.0564346 0.0598614 0.0601331 0.0602624 0.0597455 0.0583814 0.0443777 0.0312052 0.0463795 0.0634115 0.0669658 0.0672632 0.067431 0.0669785 0.0656791 0.0520034 
8.73046 0.0248483 0.0397731 0.0565997 0.0600508 0.0603237 0.0604522 0.0599276 0.0585486 0.0444371 0.0312413 0.0464742 0.063616 0.0671952 0.0674939 0.0676612 0.0672013 0.0658874 0.0521058 
8.75547 0.0248484 0.0398301 0.0567653 0.0602407 0.0605148 0.0606426 0.0601101 0.0587162 0.0444963 0.0312774 0.0465689 0.0638212 0.0674255 0.0677255 0.0678923 0.0674249 0.0660965 0.0522082 
8.78049 0.0248483 0.0398868 0.0569314 0.0604313 0.0607066 0.0608337 0.0602932 0.0588842 0.0445553 0.0313136 0.0466637 0.0640271 0.0676567 0.067958 0.0681242 0.0676494 0.0663062 0.0523108 
8.8055 0.0248479 0.0399434 0.0570978 0.0606226 0.0608991 0.0610253 0.0604769 0.0590527 0.0446141 0.0313498 0.0467586 0.0642337 0.0678887 0.0681915 0.0683571 0.0678746 0.0665166 0.0524134 
8.83052 0.0248474 0.0399998 0.0572647 0.0608144 0.0610922 0.0612176 0.0606611 0.0592216 0.0446726 0.0313861 0.0468535 0.0644409 0.0681217 0.0684258 0.0685908 0.0681006 0.0667276 0.052516 
8.85553 0.0248467 0.040056 0.0574321 0.0610069 0.0612859 0.0614105 0.0608458 0.0593908 0.044731 0.0314224 0.0469485 0.0646489 0.0683555 0.068661 0.0688255 0.0683275 0.0669394 0.0526187 
8.88055 0.0248458 0.0401121 0.0575999 0.0612 0.0614802 0.061604 0.0610311 0.0595605 0.0447891 0.0314587 0.0470436 0.0648575 0.0685903 0.0688971 0.069061 0.0685551 0.0671518 0.0527215 
8.90557 0.0248448 0.0401679 0.0577681 0.0613938 0.0616752 0.0617982 0.061217 0.0597306 0.0448469 0.0314951 0.0471387 0.0650669 0.0688259 0.0691341 0.0692974 0.0687836 0.0673649 0.0528243 
8.93058 0.0248435 0.0402236 0.0579367 0.0615882 0.0618709 0.061993 0.0614034 0.0599011 0.0449046 0.0315316 0.0472339 0.0652769 0.0690625 0.0693721 0.0695348 0.0690129 0.0675787 0.0529272 
8.9556 0.0248421 0.0402791 0.0581058 0.0617833 0.0620672 0.0621885 0.0615903 0.060072 0.044962 0.0315681 0.0473292 0.0654877 0.0692999 0.069611 0.069773 0.0692431 0.0677932 0.0530302 
8.98061 0.0248404 0.0403344 0.0582754 0.061979 0.0622641 0.0623845 0.0617779 0.0602434 0.0450192 0.0316047 0.0474245 0.0656991 0.0695383 0.0698508 0.0700121 0.069474 0.0680084 0.0531332 
9.00563 0.0248386 0.0403895 0.0584453 0.0621753 0.0624617 0.0625812 0.0619659 0.0604151 0.0450762 0.0316413 0.0475199 0.0659113 0.0697776 0.0700915 0.0702522 0.0697058 0.0682243 0.0532363 
9.03064 0.0248366 0.0404444 0.0586158 0.0623723 0.06266 0.0627786 0.0621545 0.0605873 0.0451329 0.031678 0.0476154 0.0661242 0.0700178 0.0703331 0.0704932 0.0699385 0.0684408 0.0533394 
9.05566 0.0248344 0.0404991 0.0587866 0.0625699 0.0628589 0.0629766 0.0623437 0.0607598 0.0451894 0.0317147 0.0477109 0.0663378 0.070259 0.0705757 0.0707351 0.0701719 0.0686581 0.0534426 
9.08068 0.0248321 0.0405536 0.0589579 0.0627682 0.0630585 0.0631753 0.0625334 0.0609328 0.0452456 0.0317515 0.0478065 0.0665521 0.0705011 0.0708193 0.0709779 0.0704062 0.0688761 0.0535459 
9.10569 0.0248295 0.040608 0.0591297 0.0629672 0.0632588 0.0633745 0.0627237 0.0611062 0.0453017 0.0317884 0.0479022 0.0667671 0.0707441 0.0710637 0.0712217 0.0706414 0.0690947 0.0536492 
9.13071 0.0248268 0.0406621 0.0593018 0.0631668 0.0634597 0.0635745 0.0629146 0.06128 0.0453574 0.0318253 0.0479979 0.0669828 0.070988 0.0713092 0.0714664 0.0708774 0.0693141 0.0537526 
9.15572 0.0248238 0.040716 0.0594745 0.063367 0.0636612 0.0637751 0.063106 0.0614542 0.045413 0.0318624 0.0480937 0.0671993 0.0712329 0.0715555 0.071712 0.0711143 0.0695342 0.053856 
9.18074 0.0248207 0.0407698 0.0596475 0.0635679 0.0638635 0.0639763 0.063298 0.0616288 0.0454683 0.0318994 0.0481896 0.0674165 0.0714788 0.0718029 0.0719586 0.071352 0.0697549 0.0539595 
9.20575 0.0248174 0.0408233 0.0598211 0.0637695 0.0640664 0.0641782 0.0634905 0.0618039 0.0455233 0.0319366 0.0482855 0.0676344 0.0717256 0.0720511 0.0722061 0.0715906 0.0699764 0.0540631 
9.23077 0.0248139 0.0408766 0.059995 0.0639718 0.06427 0.0643808 0.0636836 0.0619793 0.0455781 0.0319739 0.0483816 0.067853 0.0719733 0.0723004 0.0724546 0.07183 0.0701986 0.0541667 
9.25578 0.0248103 0.0409298 0.0601694 0.0641747 0.0644742 0.064584 0.0638773 0.0621552 0.0456326 0.0320112 0.0484776 0.0680724 0.072222 0.0725506 0.072704 0.0720703 0.0704215 0.0542704 
9.2808 0.0248064 0.0409827 0.0603442 0.0643783 0.0646792 0.0647879 0.0640715 0.0623315 0.0456869 0.0320486 0.0485738 0.0682925 0.0724717 0.0728018 0.0729544 0.0723115 0.0706451 0.0543742 
9.30582 0.0248024 0.0410354 0.0605195 0.0645825 0.0648848 0.0649924 0.0642663 0.0625081 0.045741 0.032086 0.04867 0.0685134 0.0727224 0.073054 0.0732058 0.0725535 0.0708695 0.054478 
9.33083 0.0247982 0.0410879 0.0606953 0.0647875 0.0650911 0.0651977 0.0644617 0.0626852 0.0457947 0.0321236 0.0487663 0.068735 0.072974 0.0733071 0.0734581 0.0727964 0.0710945 0.0545819 
9.35585 0.0247938 0.0411402 0.0608714 0.0649931 0.065298 0.0654035 0.0646577 0.0628628 0.0458483 0.0321613 0.0488627 0.0689573 0.0732266 0.0735613 0.0737114 0.0730402 0.0713203 0.0546859 
9.38086 0.0247892 0.0411923 0.0610481 0.0651993 0.0655057 0.0656101 0.0648542 0.0630407 0.0459016 0.032199 0.0489591 0.0691804 0.0734802 0.0738164 0.0739657 0.0732849 0.0715468 0.0547899 
9.40588 0.0247845 0.0412441 0.0612251 0.0654063 0.0657141 0.0658173 0.0650513 0.063219 0.0459546 0.0322368 0.0490556 0.0694042 0.0737347 0.0740725 0.0742209 0.0735304 0.071774 0.054894 
9.43089 0.0247795 0.0412958 0.0614026 0.0656139 0.0659231 0.0660252 0.0652489 0.0633977 0.0460073 0.0322748 0.0491522 0.0696287 0.0739903 0.0743297 0.0744772 0.0737769 0.072002 0.0549982 
9.45591 0.0247744 0.0413472 0.0615806 0.0658223 0.0661328 0.0662338 0.0654472 0.0635769 0.0460598 0.0323128 0.0492488 0.069854 0.0742468 0.0745878 0.0747344 0.0740242 0.0722307 0.0551025 
9.48093 0.0247691 0.0413984 0.061759 0.0660313 0.0663433 0.066443 0.065646 0.0637565 0.046112 0.0323509 0.0493456 0.0700801 0.0745044 0.0748469 0.0749926 0.0742725 0.0724601 0.0552068 
9.50594 0.0247636 0.0414494 0.0619379 0.066241 0.0665544 0.0666529 0.0658454 0.0639365 0.046164 0.0323891 0.0494423 0.0703069 0.0747629 0.0751071 0.0752518 0.0745216 0.0726903 0.0553112 
9.53096 0.0247579 0.0415001 0.0621172 0.0664514 0.0667662 0.0668635 0.0660454 0.0641168 0.0462157 0.0324275 0.0495392 0.0705345 0.0750225 0.0753682 0.075512 0.0747716 0.0729212 0.0554156 
9.55597 0.0247521 0.0415507 0.0622969 0.0666625 0.0669787 0.0670748 0.066246 0.0642976 0.0462671 0.0324659 0.0496362 0.0707628 0.075283 0.0756304 0.0757732 0.0750226 0.0731528 0.0555202 
9.58099 0.0247461 0.041601 0.0624771 0.0668742 0.067192 0.0672868 0.0664471 0.0644789 0.0463182 0.0325044 0.0497332 0.0709919 0.0755446 0.0758936 0.0760355 0.0752744 0.0733852 0.0556248 
9.606 0.0247398 0.041651 0.0626577 0.0670867 0.0674059 0.0674995 0.0666488 0.0646605 0.0463691 0.0325431 0.0498303 0.0712218 0.0758072 0.0761579 0.0762987 0.0755272 0.0736183 0.0557295 
9.63102 0.0247335 0.0417009 0.0628388 0.0672999 0.0676205 0.0677128 0.0668511 0.0648425 0.0464197 0.0325818 0.0499275 0.0714525 0.0760708 0.0764231 0.076563 0.0757808 0.0738521 0.0558342 
9.65604 0.0247269 0.0417505 0.0630203 0.0675138 0.0678359 0.0679269 0.067054 0.0650249 0.04647 0.0326207 0.0500247 0.0716839 0.0763355 0.0766895 0.0768283 0.0760354 0.0740867 0.0559391 
9.68105 0.0247202 0.0417999 0.0632023 0.0677283 0.068052 0.0681416 0.0672575 0.0652078 0.0465201 0.0326597 0.050122 0.071916 0.0766012 0.0769568 0.0770946 0.076291 0.0743221 0.056044 
9.70607 0.0247132 0.0418491 0.0633848 0.0679436 0.0682687 0.068357 0.0674616 0.0653911 0.0465699 0.0326988 0.0502195 0.072149 0.0768679 0.0772252 0.0773619 0.0765474 0.0745582 0.056149 
9.73108 0.0247061 0.041898 0.0635676 0.0681596 0.0684862 0.0685732 0.0676662 0.0655747 0.0466194 0.0327381 0.0503169 0.0723827 0.0771357 0.0774947 0.0776303 0.0768048 0.0747951 0.056254 
9.7561 0.0246989 0.0419467 0.063751 0.0683763 0.0687044 0.06879 0.0678715 0.0657588 0.0466686 0.0327774 0.0504145 0.0726173 0.0774045 0.0777652 0.0778997 0.0770631 0.0750327 0.0563592 
9.78111 0.0246914 0.0419951 0.0639348 0.0685937 0.0689234 0.0690075 0.0680773 0.0659433 0.0467175 0.0328169 0.0505122 0.0728526 0.0776744 0.0780368 0.0781702 0.0773223 0.0752711 0.0564644 
9.80613 0.0246838 0.0420433 0.064119 0.0688118 0.069143 0.0692258 0.0682837 0.0661282 0.0467661 0.0328565 0.0506099 0.0730886 0.0779453 0.0783095 0.0784417 0.0775825 0.0755102 0.0565697 
9.83114 0.024676 0.0420913 0.0643037 0.0690307 0.0693634 0.0694447 0.0684908 0.0663135 0.0468145 0.0328963 0.0507077 0.0733255 0.0782173 0.0785832 0.0787143 0.0778437 0.0757501 0.0566752 
9.85616 0.024668 0.042139 0.0644888 0.0692502 0.0695845 0.0696644 0.0686984 0.0664992 0.0468625 0.0329362 0.0508056 0.0735632 0.0784904 0.078858 0.0789879 0.0781057 0.0759908 0.0567806 
9.88118 0.0246598 0.0421865 0.0646744 0.0694705 0.0698064 0.0698847 0.0689066 0.0666854 0.0469103 0.0329762 0.0509036 0.0738016 0.0787645 0.0791339 0.0792626 0.0783688 0.0762322 0.0568862 
9.90619 0.0246515 0.0422337 0.0648604 0.0696915 0.0700289 0.0701058 0.0691154 0.0668719 0.0469578 0.0330164 0.0510017 0.0740409 0.0790397 0.0794109 0.0795384 0.0786328 0.0764744 0.0569919 
9.93121 0.024643 0.0422807 0.0650469 0.0699133 0.0702523 0.0703276 0.0693248 0.0670588 0.047005 0.0330567 0.0510998 0.074281 0.079316 0.0796889 0.0798152 0.0788977 0.0767174 0.0570976 
9.95622 0.0246343 0.0423274 0.0652338 0.0701357 0.0704763 0.0705501 0.0695348 0.0672462 0.0470519 0.0330972 0.0511981 0.0745218 0.0795934 0.0799681 0.0800932 0.0791636 0.0769612 0.0572035 
9.98124 0.0246255 0.0423739 0.0654212 0.0703589 0.0707011 0.0707733 0.0697454 0.0674339 0.0470985 0.0331378 0.0512964 0.0747635 0.0798719 0.0802484 0.0803722 0.0794305 0.0772057 0.0573094 
10.0063 0.0246165 0.0424201 0.065609 0.0705829 0.0709266 0.0709973 0.0699566 0.0676221 0.0471448 0.0331786 0.0513948 0.0750059 0.0801514 0.0805297 0.0806523 0.0796984 0.077451 0.0574154 
10.0313 0.0246073 0.0424661 0.0657973 0.0708075 0.0711529 0.071222 0.0701684 0.0678107 0.0471908 0.0332195 0.0514933 0.0752492 0.0804321 0.0808122 0.0809335 0.0799672 0.0776971 0.0575216 
10.0563 0.0245979 0.0425118 0.065986 0.0710329 0.0713799 0.0714474 0.0703808 0.0679996 0.0472365 0.0332606 0.0515919 0.0754933 0.0807139 0.0810958 0.0812158 0.080237 0.077944 0.0576278 
10.0813 0.0245884 0.0425573 0.0661752 0.071259 0.0716077 0.0716735 0.0705938 0.068189 0.0472819 0.0333018 0.0516906 0.0757382 0.0809968 0.0813806 0.0814992 0.0805078 0.0781917 0.0577341 
10.1063 0.0245786 0.0426025 0.0663648 0.0714859 0.0718362 0.0719004 0.0708074 0.0683788 0.047327 0.0333432 0.0517894 0.075984 0.0812808 0.0816664 0.0817837 0.0807796 0.0784402 0.0578405 
10.1313 0.0245688 0.0426475 0.0665549 0.0717135 0.0720655 0.0721279 0.0710217 0.068569 0.0473718 0.0333848 0.0518883 0.0762305 0.0815659 0.0819534 0.0820693 0.0810523 0.0786894 0.057947 
10.1563 0.0245587 0.0426922 0.0667454 0.0719419 0.0722955 0.0723563 0.0712365 0.0687596 0.0474163 0.0334265 0.0519873 0.0764779 0.0818522 0.0822415 0.082356 0.0813261 0.0789395 0.0580537 
10.1814 0.0245485 0.0427366 0.0669364 0.072171 0.0725263 0.0725853 0.0714519 0.0689506 0.0474605 0.0334684 0.0520864 0.0767261 0.0821395 0.0825308 0.0826439 0.0816009 0.0791903 0.0581604 
10.2064 0.0245381 0.0427808 0.0671278 0.0724009 0.0727579 0.0728151 0.071668 0.069142 0.0475044 0.0335105 0.0521856 0.0769751 0.0824281 0.0828212 0.0829328 0.0818766 0.079442 0.0582672 
10.2314 0.0245275 0.0428247 0.0673197 0.0726315 0.0729902 0.0730457 0.0718847 0.0693338 0.0475479 0.0335528 0.0522848 0.077225 0.0827177 0.0831128 0.083223 0.0821534 0.0796944 0.0583742 
10.2564 0.0245168 0.0428683 0.067512 0.0728629 0.0732233 0.073277 0.0721019 0.069526 0.0475912 0.0335953 0.0523842 0.0774757 0.0830085 0.0834055 0.0835142 0.0824312 0.0799477 0.0584812 
10.2814 0.0245059 0.0429117 0.0677048 0.073095 0.0734572 0.073509 0.0723198 0.0697186 0.0476341 0.0336379 0.0524837 0.0777272 0.0833005 0.0836994 0.0838066 0.08271 0.0802017 0.0585884 
10.3064 0.0244949 0.0429548 0.067898 0.0733279 0.0736918 0.0737418 0.0725383 0.0699116 0.0476768 0.0336807 0.0525833 0.0779796 0.0835936 0.0839945 0.0841002 0.0829898 0.0804566 0.0586956 
10.3315 0.0244836 0.0429976 0.0680917 0.0735616 0.0739272 0.0739753 0.0727574 0.070105 0.0477191 0.0337237 0.052683 0.0782328 0.0838879 0.0842907 0.0843949 0.0832706 0.0807123 0.058803 
10.3565 0.0244722 0.0430402 0.0682858 0.073796 0.0741634 0.0742096 0.0729772 0.0702988 0.0477611 0.033767 0.0527828 0.0784868 0.0841834 0.0845882 0.0846907 0.0835525 0.0809688 0.0589105 
10.3815 0.0244607 0.0430825 0.0684804 0.0740312 0.0744003 0.0744446 0.0731975 0.070493 0.0478027 0.0338104 0.0528827 0.0787418 0.08448 0.0848868 0.0849877 0.0838354 0.0812261 0.0590181 
10.4065 0.024449 0.0431245 0.0686755 0.0742672 0.0746381 0.0746804 0.0734185 0.0706876 0.0478441 0.033854 0.0529827 0.0789975 0.0847778 0.0851866 0.0852859 0.0841193 0.0814842 0.0591259 
10.4315 0.0244371 0.0431662 0.0688709 0.0745039 0.0748766 0.074917 0.0736401 0.0708826 0.0478851 0.0338978 0.0530828 0.0792541 0.0850768 0.0854876 0.0855853 0.0844043 0.0817432 0.0592337 
10.4565 0.024425 0.0432077 0.0690669 0.0747414 0.0751159 0.0751543 0.0738623 0.0710781 0.0479259 0.0339418 0.0531831 0.0795116 0.085377 0.0857898 0.0858859 0.0846903 0.082003 0.0593417 
10.4816 0.0244128 0.0432489 0.0692633 0.0749797 0.075356 0.0753924 0.0740851 0.0712739 0.0479662 0.0339861 0.0532834 0.07977 0.0856783 0.0860932 0.0861876 0.0849773 0.0822636 0.0594498 
10.5066 0.0244004 0.0432898 0.0694601 0.0752188 0.0755969 0.0756312 0.0743086 0.0714701 0.0480063 0.0340305 0.0533839 0.0800292 0.0859809 0.0863978 0.0864905 0.0852654 0.082525 0.0595581 
10.5316 0.0243879 0.0433304 0.0696574 0.0754587 0.0758386 0.0758708 0.0745326 0.0716667 0.0480461 0.0340752 0.0534845 0.0802892 0.0862847 0.0867037 0.0867946 0.0855546 0.0827873 0.0596664 
10.5566 0.0243752 0.0433708 0.0698551 0.0756993 0.076081 0.0761112 0.0747573 0.0718637 0.0480855 0.0341201 0.0535852 0.0805502 0.0865897 0.0870107 0.0871 0.0858448 0.0830504 0.0597749 
10.5816 0.0243623 0.0434108 0.0700533 0.0759407 0.0763243 0.0763524 0.0749827 0.0720611 0.0481246 0.0341652 0.0536861 0.080812 0.0868959 0.087319 0.0874065 0.0861361 0.0833143 0.0598836 
10.6066 0.0243493 0.0434506 0.0702519 0.0761829 0.0765684 0.0765943 0.0752086 0.0722588 0.0481633 0.0342105 0.053787 0.0810747 0.0872034 0.0876286 0.0877142 0.0864285 0.0835791 0.0599923 
10.6316 0.0243361 0.0434901 0.070451 0.076426 0.0768133 0.076837 0.0754352 0.072457 0.0482018 0.0342561 0.0538881 0.0813382 0.087512 0.0879394 0.0880232 0.0867219 0.0838447 0.0601012 
10.6567 0.0243228 0.0435293 0.0706506 0.0766698 0.077059 0.0770805 0.0756624 0.0726556 0.0482399 0.0343019 0.0539893 0.0816027 0.0878219 0.0882514 0.0883334 0.0870164 0.0841112 0.0602103 
10.6817 0.0243093 0.0435683 0.0708505 0.0769144 0.0773055 0.0773248 0.0758902 0.0728546 0.0482776 0.034348 0.0540906 0.081868 0.0881331 0.0885647 0.0886448 0.087312 0.0843785 0.0603195 
10.7067 0.0242956 0.0436069 0.071051 0.0771598 0.0775528 0.0775699 0.0761187 0.0730539 0.0483151 0.0343943 0.0541921 0.0821343 0.0884455 0.0888792 0.0889575 0.0876087 0.0846467 0.0604288 
10.7317 0.0242818 0.0436452 0.0712519 0.077406 0.0778009 0.0778157 0.0763478 0.0732537 0.0483522 0.0344408 0.0542937 0.0824014 0.0887591 0.089195 0.0892714 0.0879065 0.0849157 0.0605383 
10.7567 0.0242679 0.0436833 0.0714532 0.077653 0.0780499 0.0780623 0.0765776 0.0734538 0.0483889 0.0344876 0.0543954 0.0826694 0.089074 0.0895121 0.0895865 0.0882053 0.0851856 0.0606479 
10.7817 0.0242537 0.043721 0.071655 0.0779008 0.0782996 0.0783098 0.0768079 0.0736544 0.0484254 0.0345346 0.0544973 0.0829383 0.0893902 0.0898305 0.0899029 0.0885053 0.0854564 0.0607577 
10.8068 0.0242395 0.0437585 0.0718572 0.0781494 0.0785502 0.078558 0.0770389 0.0738553 0.0484614 0.0345819 0.0545993 0.0832081 0.0897076 0.0901501 0.0902206 0.0888063 0.085728 0.0608677 
10.8318 0.024225 0.0437957 0.0720599 0.0783989 0.0788016 0.078807 0.0772706 0.0740566 0.0484972 0.0346295 0.0547015 0.0834788 0.0900264 0.0904711 0.0905395 0.0891085 0.0860005 0.0609778 
10.8568 0.0242104 0.0438326 0.072263 0.0786491 0.0790539 0.0790568 0.0775029 0.0742583 0.0485326 0.0346773 0.0548038 0.0837504 0.0903464 0.0907933 0.0908597 0.0894118 0.0862738 0.0610881 
10.8818 0.0241957 0.0438692 0.0724666 0.0789002 0.079307 0.0793074 0.0777358 0.0744604 0.0485677 0.0347254 0.0549062 0.084023 0.0906677 0.0911169 0.0911812 0.0897162 0.086548 0.0611985 
10.9068 0.0241808 0.0439054 0.0726706 0.0791521 0.0795609 0.0795589 0.0779693 0.0746628 0.0486024 0.0347738 0.0550088 0.0842964 0.0909902 0.0914417 0.0915039 0.0900217 0.0868231 0.0613091 
10.9318 0.0241658 0.0439414 0.0728751 0.0794048 0.0798156 0.0798111 0.0782035 0.0748657 0.0486368 0.0348224 0.0551115 0.0845708 0.0913141 0.0917679 0.0918279 0.0903284 0.0870991 0.0614199 
10.9568 0.0241506 0.0439771 0.07308 0.0796583 0.0800712 0.0800641 0.0784384 0.0750689 0.0486708 0.0348713 0.0552144 0.084846 0.0916393 0.0920954 0.0921533 0.0906362 0.0873759 0.0615308 
10.9819 0.0241352 0.0440125 0.0732853 0.0799127 0.0803276 0.080318 0.0786738 0.0752726 0.0487045 0.0349205 0.0553175 0.0851222 0.0919658 0.0924242 0.0924799 0.0909451 0.0876536 0.0616419 
11.0069 0.0241162 0.0440435 0.0734898 0.0801675 0.0805845 0.0805722 0.078909 0.0754749 0.0487331 0.0349485 0.0553978 0.0853783 0.0922733 0.0927339 0.0927872 0.0912339 0.08791 0.061727 
11.0319 0.0240876 0.0440634 0.073691 0.0804222 0.0808413 0.080826 0.0791424 0.0756731 0.0487489 0.0349199 0.0554177 0.0855795 0.0925279 0.0929907 0.0930411 0.0914673 0.0881082 0.0617428 
11.0569 0.0240588 0.0440828 0.0738926 0.0806777 0.081099 0.0810807 0.0793764 0.0758716 0.0487641 0.0348911 0.0554371 0.0857811 0.0927834 0.0932484 0.0932957 0.0917013 0.0883067 0.0617581 
11.0819 0.0240298 0.0441018 0.0740945 0.0809341 0.0813576 0.0813362 0.0796111 0.0760705 0.0487789 0.0348622 0.0554561 0.0859831 0.0930398 0.093507 0.0935512 0.0919359 0.0885056 0.0617729 
11.1069 0.0240007 0.0441204 0.0742969 0.0811913 0.081617 0.0815925 0.0798463 0.0762696 0.0487933 0.034833 0.0554747 0.0861855 0.093297 0.0937664 0.0938075 0.0921711 0.0887047 0.0617872 
11.132 0.0239714 0.0441386 0.0744996 0.0814493 0.0818773 0.0818497 0.0800821 0.076469 0.0488071 0.0348037 0.0554929 0.0863882 0.093555 0.0940266 0.0940647 0.0924069 0.0889041 0.061801 
11.157 0.0239419 0.0441563 0.0747028 0.0817082 0.0821384 0.0821076 0.0803186 0.0766687 0.0488205 0.0347743 0.0555106 0.0865913 0.0938139 0.0942878 0.0943226 0.0926434 0.0891038 0.0618144 
11.182 0.0239122 0.0441736 0.0749063 0.081968 0.0824004 0.0823664 0.0805557 0.0768687 0.0488333 0.0347446 0.055528 0.0867948 0.0940737 0.0945498 0.0945814 0.0928805 0.0893038 0.0618272 
11.207 0.0238824 0.0441905 0.0751101 0.0822286 0.0826633 0.0826261 0.0807934 0.077069 0.0488457 0.0347148 0.0555448 0.0869987 0.0943343 0.0948127 0.0948411 0.0931182 0.0895041 0.0618396 
