T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 4.90872e-05 5.01841e-05 5.12931e-05 5.24143e-05 5.35475e-05 5.46929e-05 5.58504e-05 5.702e-05 5.82017e-05 5.93956e-05 6.06015e-05 6.18196e-05 6.30498e-05 6.42922e-05 6.55466e-05 6.68132e-05 6.80919e-05 6.93827e-05 7.06856e-05 7.20007e-05 7.33279e-05 7.46672e-05 7.60186e-05 7.73821e-05 7.87578e-05 8.01455e-05 8.15454e-05 8.29574e-05 8.43816e-05 8.58178e-05 8.72662e-05 8.87267e-05 9.01993e-05 9.16841e-05 9.31809e-05 9.46899e-05 9.6211e-05 9.77442e-05 9.92896e-05 0.000100847 0.000102417 0.000103998 0.000105592 0.000107198 0.000108816 0.000110446 0.000112089 
0.0250156 4.63524e-05 4.73882e-05 4.84354e-05 4.9494e-05 5.05642e-05 5.16457e-05 5.27387e-05 5.38432e-05 5.4959e-05 5.60864e-05 5.72252e-05 5.83754e-05 5.95371e-05 6.07102e-05 6.18947e-05 6.30907e-05 6.42982e-05 6.55171e-05 6.67474e-05 6.79892e-05 6.92424e-05 7.05071e-05 7.17832e-05 7.30708e-05 7.43698e-05 7.56803e-05 7.70022e-05 7.83355e-05 7.96803e-05 8.10366e-05 8.24042e-05 8.37834e-05 8.51739e-05 8.65759e-05 8.79894e-05 8.94143e-05 9.08507e-05 9.22985e-05 9.37577e-05 9.52284e-05 9.67105e-05 9.82041e-05 9.97091e-05 0.000101226 0.000102753 0.000104293 0.000105844 
0.0500313 4.74492e-05 4.85095e-05 4.95815e-05 5.06652e-05 5.17606e-05 5.28678e-05 5.39866e-05 5.51172e-05 5.62595e-05 5.74135e-05 5.85793e-05 5.97567e-05 6.09459e-05 6.21467e-05 6.33593e-05 6.45836e-05 6.58196e-05 6.70674e-05 6.83268e-05 6.9598e-05 7.08809e-05 7.21755e-05 7.34818e-05 7.47998e-05 7.61296e-05 7.74711e-05 7.88242e-05 8.01891e-05 8.15657e-05 8.29541e-05 8.43541e-05 8.57659e-05 8.71894e-05 8.86245e-05 9.00715e-05 9.15301e-05 9.30004e-05 9.44825e-05 9.59762e-05 9.74817e-05 9.89989e-05 0.000100528 0.000102068 0.000103621 0.000105185 0.000106761 0.000108348 
0.0750469 4.48663e-05 4.58689e-05 4.68825e-05 4.79072e-05 4.89431e-05 4.99899e-05 5.10479e-05 5.21169e-05 5.3197e-05 5.42882e-05 5.53905e-05 5.65039e-05 5.76283e-05 5.87638e-05 5.99104e-05 6.1068e-05 6.22368e-05 6.34166e-05 6.46075e-05 6.58095e-05 6.70225e-05 6.82466e-05 6.94819e-05 7.07281e-05 7.19855e-05 7.32539e-05 7.45335e-05 7.58241e-05 7.71257e-05 7.84385e-05 7.97623e-05 8.10972e-05 8.24432e-05 8.38003e-05 8.51684e-05 8.65477e-05 8.7938e-05 8.93393e-05 9.07518e-05 9.21753e-05 9.361e-05 9.50556e-05 9.65124e-05 9.79803e-05 9.94592e-05 0.000100949 0.00010245 
0.100063 4.71052e-05 4.81578e-05 4.92221e-05 5.02979e-05 5.13854e-05 5.24845e-05 5.35953e-05 5.47177e-05 5.58517e-05 5.69973e-05 5.81546e-05 5.93235e-05 6.05041e-05 6.16962e-05 6.29e-05 6.41155e-05 6.53425e-05 6.65812e-05 6.78315e-05 6.90935e-05 7.03671e-05 7.16523e-05 7.29492e-05 7.42576e-05 7.55777e-05 7.69095e-05 7.82529e-05 7.96079e-05 8.09745e-05 8.23528e-05 8.37427e-05 8.51442e-05 8.65573e-05 8.79821e-05 8.94185e-05 9.08666e-05 9.23263e-05 9.37976e-05 9.52805e-05 9.67751e-05 9.82813e-05 9.97991e-05 0.000101329 0.00010287 0.000104422 0.000105987 0.000107563 
0.125078 4.72799e-05 4.83364e-05 4.94046e-05 5.04844e-05 5.1576e-05 5.26792e-05 5.3794e-05 5.49206e-05 5.60588e-05 5.72087e-05 5.83703e-05 5.95435e-05 6.07284e-05 6.1925e-05 6.31333e-05 6.43532e-05 6.55848e-05 6.68281e-05 6.80831e-05 6.93497e-05 7.0628e-05 7.1918e-05 7.32197e-05 7.4533e-05 7.5858e-05 7.71947e-05 7.8543e-05 7.99031e-05 8.12748e-05 8.26581e-05 8.40532e-05 8.54599e-05 8.68783e-05 8.83084e-05 8.97501e-05 9.12035e-05 9.26686e-05 9.41454e-05 9.56338e-05 9.7134e-05 9.86457e-05 0.000100169 0.000101704 0.000103251 0.00010481 0.00010638 0.000107962 
0.150094 4.53507e-05 4.63641e-05 4.73887e-05 4.84244e-05 4.94714e-05 5.05296e-05 5.1599e-05 5.26796e-05 5.37713e-05 5.48743e-05 5.59885e-05 5.71139e-05 5.82504e-05 5.93982e-05 6.05571e-05 6.17273e-05 6.29087e-05 6.41012e-05 6.5305e-05 6.65199e-05 6.77461e-05 6.89834e-05 7.0232e-05 7.14917e-05 7.27626e-05 7.40448e-05 7.53381e-05 7.66426e-05 7.79584e-05 7.92853e-05 8.06234e-05 8.19727e-05 8.33333e-05 8.4705e-05 8.60879e-05 8.7482e-05 8.88873e-05 9.03038e-05 9.17315e-05 9.31704e-05 9.46205e-05 9.60818e-05 9.75543e-05 9.9038e-05 0.000100533 0.000102039 0.000103556 
0.175109 4.58545e-05 4.68791e-05 4.79151e-05 4.89624e-05 5.0021e-05 5.1091e-05 5.21722e-05 5.32648e-05 5.43687e-05 5.54839e-05 5.66105e-05 5.77484e-05 5.88976e-05 6.00581e-05 6.12299e-05 6.24131e-05 6.36075e-05 6.48133e-05 6.60305e-05 6.72589e-05 6.84987e-05 6.97498e-05 7.10122e-05 7.22859e-05 7.3571e-05 7.48674e-05 7.61751e-05 7.74941e-05 7.88244e-05 8.01661e-05 8.15191e-05 8.28834e-05 8.42591e-05 8.5646e-05 8.70443e-05 8.84539e-05 8.98748e-05 9.13071e-05 9.27506e-05 9.42055e-05 9.56717e-05 9.71493e-05 9.86381e-05 0.000100138 0.00010165 0.000103173 0.000104707 
0.200125 4.41977e-05 4.51853e-05 4.61838e-05 4.71933e-05 4.82137e-05 4.92449e-05 5.02871e-05 5.13402e-05 5.24042e-05 5.34792e-05 5.4565e-05 5.56618e-05 5.67694e-05 5.7888e-05 5.90175e-05 6.01579e-05 6.13093e-05 6.24715e-05 6.36446e-05 6.48287e-05 6.60237e-05 6.72296e-05 6.84464e-05 6.96741e-05 7.09127e-05 7.21622e-05 7.34227e-05 7.46941e-05 7.59763e-05 7.72695e-05 7.85736e-05 7.98886e-05 8.12146e-05 8.25514e-05 8.38992e-05 8.52578e-05 8.66274e-05 8.80079e-05 8.93993e-05 9.08017e-05 9.22149e-05 9.3639e-05 9.50741e-05 9.65201e-05 9.7977e-05 9.94448e-05 0.000100923 
0.225141 4.76103e-05 4.86742e-05 4.97498e-05 5.08372e-05 5.19364e-05 5.30473e-05 5.417e-05 5.53044e-05 5.64505e-05 5.76085e-05 5.87782e-05 5.99596e-05 6.11528e-05 6.23578e-05 6.35745e-05 6.48029e-05 6.60431e-05 6.72951e-05 6.85588e-05 6.98343e-05 7.11216e-05 7.24206e-05 7.37313e-05 7.50538e-05 7.63881e-05 7.77341e-05 7.90919e-05 8.04614e-05 8.18427e-05 8.32358e-05 8.46406e-05 8.60571e-05 8.74854e-05 8.89255e-05 9.03773e-05 9.18409e-05 9.33162e-05 9.48033e-05 9.63021e-05 9.78127e-05 9.93351e-05 0.000100869 0.000102415 0.000103973 0.000105542 0.000107123 0.000108716 
