T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000230714 0.000235869 0.000241082 0.000246351 0.000251677 0.000257061 0.000262501 0.000267998 0.000273552 0.000279164 0.000284832 0.000290557 0.000296339 0.000302178 0.000308074 0.000314027 0.000320037 0.000326104 0.000332228 0.000338409 0.000344646 0.000350941 0.000357293 0.000363702 0.000370167 0.00037669 0.00038327 0.000389906 0.0003966 0.00040335 0.000410158 0.000417022 0.000423943 0.000430922 0.000437957 0.00044505 0.000452199 0.000459405 0.000466668 0.000473988 0.000481366 0.0004888 0.000496291 0.000503839 0.000511444 0.000519106 0.000526825 
0.0250156 0.000219245 0.000224145 0.000229098 0.000234105 0.000239167 0.000244283 0.000249453 0.000254677 0.000259955 0.000265287 0.000270673 0.000276114 0.000281609 0.000287157 0.00029276 0.000298417 0.000304129 0.000309894 0.000315714 0.000321587 0.000327515 0.000333497 0.000339533 0.000345623 0.000351767 0.000357966 0.000364218 0.000370525 0.000376886 0.000383301 0.00038977 0.000396293 0.00040287 0.000409502 0.000416187 0.000422927 0.000429721 0.000436569 0.000443471 0.000450428 0.000457438 0.000464503 0.000471621 0.000478794 0.000486021 0.000493302 0.000500638 
0.0500313 0.000231559 0.000236733 0.000241965 0.000247254 0.000252599 0.000258002 0.000263463 0.00026898 0.000274555 0.000280186 0.000285875 0.000291621 0.000297425 0.000303285 0.000309203 0.000315178 0.00032121 0.000327299 0.000333445 0.000339648 0.000345909 0.000352227 0.000358602 0.000365034 0.000371524 0.00037807 0.000384674 0.000391335 0.000398053 0.000404828 0.00041166 0.00041855 0.000425497 0.000432501 0.000439562 0.00044668 0.000453856 0.000461088 0.000468378 0.000475725 0.000483129 0.000490591 0.000498109 0.000505685 0.000513318 0.000521008 0.000528755 
0.0750469 0.00022131 0.000226255 0.000231255 0.000236309 0.000241419 0.000246583 0.000251801 0.000257074 0.000262402 0.000267785 0.000273222 0.000278713 0.00028426 0.000289861 0.000295517 0.000301227 0.000306992 0.000312812 0.000318686 0.000324615 0.000330598 0.000336637 0.000342729 0.000348877 0.000355079 0.000361336 0.000367647 0.000374013 0.000380434 0.000386909 0.000393439 0.000400024 0.000406663 0.000413357 0.000420106 0.000426909 0.000433767 0.000440679 0.000447646 0.000454668 0.000461745 0.000468876 0.000476062 0.000483302 0.000490597 0.000497947 0.000505351 
0.100063 0.000218683 0.00022357 0.00022851 0.000233505 0.000238553 0.000243656 0.000248813 0.000254023 0.000259288 0.000264606 0.000269979 0.000275406 0.000280886 0.000286421 0.000292009 0.000297652 0.000303348 0.000309099 0.000314904 0.000320762 0.000326675 0.000332641 0.000338662 0.000344736 0.000350865 0.000357047 0.000363284 0.000369574 0.000375919 0.000382317 0.00038877 0.000395276 0.000401837 0.000408451 0.00041512 0.000421842 0.000428619 0.000435449 0.000442334 0.000449272 0.000456265 0.000463311 0.000470411 0.000477566 0.000484774 0.000492037 0.000499353 
0.125078 0.000226917 0.000231988 0.000237115 0.000242297 0.000247536 0.000252831 0.000258182 0.000263588 0.000269051 0.00027457 0.000280145 0.000285776 0.000291463 0.000297206 0.000303005 0.00030886 0.000314771 0.000320738 0.000326761 0.00033284 0.000338975 0.000345167 0.000351414 0.000357717 0.000364076 0.000370492 0.000376963 0.00038349 0.000390074 0.000396713 0.000403409 0.00041016 0.000416968 0.000423831 0.000430751 0.000437726 0.000444758 0.000451846 0.000458989 0.000466189 0.000473445 0.000480757 0.000488125 0.000495548 0.000503028 0.000510564 0.000518156 
0.150094 0.000219169 0.000224066 0.000229018 0.000234024 0.000239084 0.000244197 0.000249366 0.000254588 0.000259864 0.000265194 0.000270579 0.000276018 0.00028151 0.000287057 0.000292658 0.000298313 0.000304023 0.000309786 0.000315603 0.000321475 0.000327401 0.00033338 0.000339414 0.000345502 0.000351644 0.000357841 0.000364091 0.000370396 0.000376754 0.000383167 0.000389634 0.000396155 0.00040273 0.000409359 0.000416042 0.00042278 0.000429571 0.000436417 0.000443317 0.00045027 0.000457278 0.000464341 0.000471457 0.000478627 0.000485852 0.00049313 0.000500463 
0.175109 0.000221232 0.000226175 0.000231173 0.000236226 0.000241334 0.000246496 0.000251712 0.000256984 0.00026231 0.00026769 0.000273125 0.000278615 0.00028416 0.000289759 0.000295412 0.000301121 0.000306884 0.000312701 0.000318573 0.0003245 0.000330482 0.000336518 0.000342608 0.000348754 0.000354954 0.000361208 0.000367517 0.000373881 0.0003803 0.000386773 0.0003933 0.000399883 0.00040652 0.000413211 0.000419958 0.000426758 0.000433614 0.000440524 0.000447489 0.000454508 0.000461582 0.00046871 0.000475894 0.000483131 0.000490424 0.000497771 0.000505173 
0.200125 0.000210768 0.000215478 0.00022024 0.000225054 0.000229919 0.000234837 0.000239807 0.000244829 0.000249903 0.000255029 0.000260208 0.000265438 0.00027072 0.000276054 0.000281441 0.000286879 0.000292369 0.000297912 0.000303506 0.000309153 0.000314851 0.000320602 0.000326404 0.000332259 0.000338166 0.000344125 0.000350135 0.000356198 0.000362313 0.00036848 0.000374699 0.00038097 0.000387293 0.000393668 0.000400095 0.000406574 0.000413106 0.000419689 0.000426324 0.000433012 0.000439751 0.000446542 0.000453386 0.000460281 0.000467229 0.000474228 0.00048128 
0.225141 0.000222102 0.000227065 0.000232082 0.000237155 0.000242283 0.000247465 0.000252702 0.000257994 0.000263341 0.000268743 0.0002742 0.000279711 0.000285277 0.000290898 0.000296574 0.000302305 0.000308091 0.000313931 0.000319826 0.000325776 0.000331781 0.000337841 0.000343956 0.000350125 0.00035635 0.000362629 0.000368963 0.000375352 0.000381795 0.000388294 0.000394847 0.000401456 0.000408119 0.000414836 0.000421609 0.000428437 0.000435319 0.000442256 0.000449248 0.000456295 0.000463397 0.000470554 0.000477765 0.000485032 0.000492353 0.000499729 0.000507159 
0.250156 0.000215422 0.000220235 0.000225102 0.000230022 0.000234996 0.000240022 0.000245102 0.000250235 0.000255421 0.00026066 0.000265953 0.000271298 0.000276697 0.000282149 0.000287654 0.000293213 0.000298824 0.000304489 0.000310207 0.000315978 0.000321803 0.00032768 0.000333611 0.000339595 0.000345632 0.000351722 0.000357866 0.000364062 0.000370312 0.000376615 0.000382972 0.000389381 0.000395844 0.00040236 0.000408929 0.000415551 0.000422226 0.000428955 0.000435737 0.000442572 0.00044946 0.000456401 0.000463396 0.000470443 0.000477544 0.000484698 0.000491906 
0.275172 0.000215526 0.000220342 0.000225211 0.000230134 0.000235109 0.000240138 0.00024522 0.000250356 0.000255544 0.000260786 0.000266081 0.000271429 0.000276831 0.000282285 0.000287793 0.000293354 0.000298969 0.000304636 0.000310357 0.000316131 0.000321958 0.000327839 0.000333772 0.000339759 0.000345799 0.000351892 0.000358039 0.000364238 0.000370491 0.000376798 0.000383157 0.000389569 0.000396035 0.000402554 0.000409126 0.000415752 0.00042243 0.000429162 0.000435947 0.000442786 0.000449677 0.000456622 0.00046362 0.000470671 0.000477775 0.000484933 0.000492144 
0.300188 0.000216452 0.000221289 0.000226179 0.000231123 0.00023612 0.000241171 0.000246275 0.000251432 0.000256643 0.000261907 0.000267225 0.000272596 0.000278021 0.000283499 0.000289031 0.000294616 0.000300254 0.000305946 0.000311691 0.00031749 0.000323342 0.000329248 0.000335207 0.00034122 0.000347286 0.000353405 0.000359578 0.000365804 0.000372084 0.000378417 0.000384804 0.000391244 0.000397738 0.000404285 0.000410885 0.000417539 0.000424246 0.000431007 0.000437821 0.000444689 0.00045161 0.000458585 0.000465613 0.000472694 0.000479829 0.000487017 0.000494259 
0.325203 0.000209026 0.000213697 0.00021842 0.000223194 0.000228019 0.000232897 0.000237825 0.000242806 0.000247838 0.000252922 0.000258057 0.000263244 0.000268483 0.000273773 0.000279115 0.000284508 0.000289953 0.00029545 0.000300998 0.000306598 0.000312249 0.000317952 0.000323707 0.000329513 0.000335371 0.00034128 0.000347242 0.000353254 0.000359319 0.000365435 0.000371602 0.000377821 0.000384092 0.000390415 0.000396789 0.000403214 0.000409691 0.00041622 0.000422801 0.000429433 0.000436116 0.000442852 0.000449639 0.000456477 0.000463367 0.000470309 0.000477302 
0.350219 0.000198052 0.000202478 0.000206952 0.000211476 0.000216048 0.000220669 0.000225339 0.000230058 0.000234826 0.000239643 0.000244509 0.000249423 0.000254387 0.000259399 0.000264461 0.000269571 0.00027473 0.000279938 0.000285195 0.000290501 0.000295856 0.000301259 0.000306712 0.000312213 0.000317764 0.000323363 0.000329011 0.000334708 0.000340454 0.000346249 0.000352093 0.000357985 0.000363927 0.000369917 0.000375957 0.000382045 0.000388182 0.000394368 0.000400603 0.000406887 0.00041322 0.000419602 0.000426032 0.000432512 0.00043904 0.000445617 0.000452244 
0.375235 0.000207309 0.000211942 0.000216625 0.00022136 0.000226146 0.000230983 0.000235872 0.000240811 0.000245802 0.000250844 0.000255937 0.000261082 0.000266277 0.000271524 0.000276822 0.000282171 0.000287571 0.000293023 0.000298525 0.000304079 0.000309684 0.00031534 0.000321048 0.000326806 0.000332616 0.000338477 0.000344389 0.000350353 0.000356367 0.000362433 0.00036855 0.000374718 0.000380937 0.000387208 0.000393529 0.000399902 0.000406326 0.000412801 0.000419328 0.000425905 0.000432534 0.000439214 0.000445945 0.000452727 0.000459561 0.000466446 0.000473382 
