T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000124782 0.00012757 0.00013039 0.00013324 0.00013612 0.000139032 0.000141974 0.000144947 0.000147951 0.000150986 0.000154052 0.000157148 0.000160276 0.000163434 0.000166623 0.000169842 0.000173093 0.000176374 0.000179686 0.000183029 0.000186403 0.000189807 0.000193243 0.000196709 0.000200206 0.000203734 0.000207292 0.000210882 0.000214502 0.000218153 0.000221835 0.000225547 0.000229291 0.000233065 0.00023687 0.000240706 0.000244573 0.00024847 0.000252399 0.000256358 0.000260348 0.000264369 0.00026842 0.000272502 0.000276616 0.00028076 0.000284934 
0.0250156 0.000118456 0.000121103 0.000123779 0.000126485 0.00012922 0.000131983 0.000134777 0.000137599 0.000140451 0.000143332 0.000146242 0.000149182 0.00015215 0.000155148 0.000158175 0.000161232 0.000164318 0.000167433 0.000170577 0.00017375 0.000176953 0.000180185 0.000183446 0.000186737 0.000190056 0.000193405 0.000196783 0.000200191 0.000203627 0.000207093 0.000210589 0.000214113 0.000217667 0.00022125 0.000224862 0.000228503 0.000232174 0.000235874 0.000239603 0.000243361 0.000247149 0.000250966 0.000254812 0.000258688 0.000262592 0.000266526 0.000270489 
0.0500313 0.000121259 0.000123969 0.000126708 0.000129478 0.000132277 0.000135107 0.000137966 0.000140855 0.000143774 0.000146723 0.000149703 0.000152712 0.000155751 0.000158819 0.000161918 0.000165047 0.000168206 0.000171394 0.000174613 0.000177862 0.00018114 0.000184448 0.000187787 0.000191155 0.000194553 0.000197982 0.00020144 0.000204928 0.000208446 0.000211994 0.000215572 0.000219179 0.000222817 0.000226485 0.000230183 0.00023391 0.000237668 0.000241455 0.000245273 0.00024912 0.000252997 0.000256905 0.000260842 0.000264809 0.000268806 0.000272833 0.00027689 
0.0750469 0.000114658 0.00011722 0.000119811 0.00012243 0.000125077 0.000127752 0.000130456 0.000133188 0.000135948 0.000138737 0.000141554 0.000144399 0.000147272 0.000150174 0.000153104 0.000156063 0.00015905 0.000162065 0.000165108 0.00016818 0.00017128 0.000174408 0.000177565 0.00018075 0.000183963 0.000187205 0.000190474 0.000193773 0.000197099 0.000200454 0.000203837 0.000207249 0.000210688 0.000214156 0.000217653 0.000221177 0.00022473 0.000228312 0.000231921 0.000235559 0.000239225 0.00024292 0.000246643 0.000250394 0.000254173 0.000257981 0.000261817 
0.100063 0.000119684 0.000122359 0.000125063 0.000127796 0.000130559 0.000133352 0.000136174 0.000139026 0.000141907 0.000144818 0.000147758 0.000150728 0.000153728 0.000156757 0.000159815 0.000162904 0.000166021 0.000169169 0.000172345 0.000175552 0.000178788 0.000182053 0.000185348 0.000188673 0.000192027 0.00019541 0.000198824 0.000202266 0.000205739 0.000209241 0.000212772 0.000216333 0.000219924 0.000223544 0.000227193 0.000230872 0.000234581 0.000238319 0.000242087 0.000245885 0.000249712 0.000253568 0.000257454 0.00026137 0.000265315 0.00026929 0.000273294 
0.125078 0.000120826 0.000123526 0.000126256 0.000129016 0.000131805 0.000134625 0.000137474 0.000140353 0.000143261 0.0001462 0.000149168 0.000152167 0.000155195 0.000158253 0.000161341 0.000164458 0.000167606 0.000170783 0.00017399 0.000177227 0.000180494 0.00018379 0.000187117 0.000190473 0.000193859 0.000197275 0.000200721 0.000204197 0.000207702 0.000211237 0.000214803 0.000218398 0.000222022 0.000225677 0.000229361 0.000233076 0.00023682 0.000240594 0.000244398 0.000248231 0.000252095 0.000255988 0.000259911 0.000263864 0.000267847 0.00027186 0.000275902 
0.150094 0.000114933 0.000117501 0.000120098 0.000122723 0.000125376 0.000128058 0.000130768 0.000133506 0.000136273 0.000139069 0.000141892 0.000144744 0.000147625 0.000150534 0.000153471 0.000156436 0.00015943 0.000162453 0.000165503 0.000168582 0.00017169 0.000174826 0.00017799 0.000181182 0.000184403 0.000187653 0.00019093 0.000194236 0.000197571 0.000200934 0.000204325 0.000207745 0.000211193 0.000214669 0.000218174 0.000221707 0.000225268 0.000228858 0.000232476 0.000236123 0.000239798 0.000243501 0.000247233 0.000250993 0.000254782 0.000258599 0.000262444 
0.175109 0.000116402 0.000119003 0.000121633 0.000124292 0.000126979 0.000129695 0.00013244 0.000135213 0.000138016 0.000140847 0.000143706 0.000146595 0.000149512 0.000152458 0.000155433 0.000158436 0.000161469 0.000164529 0.000167619 0.000170738 0.000173885 0.000177061 0.000180265 0.000183499 0.000186761 0.000190052 0.000193371 0.00019672 0.000200097 0.000203503 0.000206937 0.000210401 0.000213893 0.000217413 0.000220963 0.000224541 0.000228148 0.000231784 0.000235449 0.000239142 0.000242864 0.000246615 0.000250394 0.000254202 0.000258039 0.000261905 0.000265799 
0.200125 0.00011193 0.000114432 0.00011696 0.000119517 0.000122101 0.000124713 0.000127352 0.000130019 0.000132713 0.000135436 0.000138186 0.000140963 0.000143768 0.000146601 0.000149462 0.00015235 0.000155265 0.000158209 0.00016118 0.000164178 0.000167205 0.000170258 0.00017334 0.000176449 0.000179586 0.00018275 0.000185943 0.000189162 0.00019241 0.000195685 0.000198987 0.000202318 0.000205675 0.000209061 0.000212474 0.000215915 0.000219383 0.00022288 0.000226403 0.000229955 0.000233534 0.00023714 0.000240775 0.000244437 0.000248126 0.000251843 0.000255588 
0.225141 0.000121671 0.00012439 0.000127138 0.000129917 0.000132726 0.000135565 0.000138434 0.000141333 0.000144263 0.000147222 0.000150211 0.00015323 0.000156279 0.000159359 0.000162468 0.000165607 0.000168777 0.000171976 0.000175206 0.000178466 0.000181755 0.000185075 0.000188425 0.000191804 0.000195214 0.000198654 0.000202124 0.000205624 0.000209154 0.000212714 0.000216304 0.000219924 0.000223574 0.000227254 0.000230964 0.000234704 0.000238475 0.000242275 0.000246105 0.000249966 0.000253856 0.000257777 0.000261727 0.000265708 0.000269719 0.000273759 0.00027783 
0.250156 0.000117551 0.000120178 0.000122833 0.000125518 0.000128232 0.000130975 0.000133747 0.000136548 0.000139378 0.000142237 0.000145125 0.000148042 0.000150988 0.000153963 0.000156967 0.00016 0.000163062 0.000166153 0.000169273 0.000172423 0.000175601 0.000178808 0.000182044 0.00018531 0.000188604 0.000191927 0.00019528 0.000198661 0.000202071 0.000205511 0.000208979 0.000212477 0.000216003 0.000219559 0.000223144 0.000226757 0.0002304 0.000234071 0.000237772 0.000241502 0.000245261 0.000249048 0.000252865 0.000256711 0.000260586 0.00026449 0.000268422 
0.275172 0.000114863 0.000117429 0.000120025 0.000122648 0.0001253 0.00012798 0.000130688 0.000133425 0.00013619 0.000138984 0.000141806 0.000144656 0.000147535 0.000150442 0.000153377 0.000156341 0.000159333 0.000162354 0.000165402 0.00016848 0.000171585 0.000174719 0.000177881 0.000181072 0.000184291 0.000187538 0.000190814 0.000194118 0.000197451 0.000200811 0.000204201 0.000207618 0.000211064 0.000214538 0.000218041 0.000221572 0.000225131 0.000228719 0.000232335 0.000235979 0.000239652 0.000243353 0.000247083 0.000250841 0.000254627 0.000258441 0.000262284 
0.300188 0.000113383 0.000115917 0.000118479 0.000121068 0.000123686 0.000126331 0.000129005 0.000131707 0.000134436 0.000137194 0.000139979 0.000142793 0.000145635 0.000148504 0.000151402 0.000154327 0.000157281 0.000160263 0.000163272 0.00016631 0.000169375 0.000172469 0.00017559 0.00017874 0.000181917 0.000185123 0.000188356 0.000191618 0.000194907 0.000198225 0.00020157 0.000204944 0.000208345 0.000211775 0.000215232 0.000218718 0.000222231 0.000225773 0.000229342 0.00023294 0.000236565 0.000240219 0.0002439 0.00024761 0.000251347 0.000255113 0.000258906 
0.325203 0.000117588 0.000120215 0.000122872 0.000125557 0.000128272 0.000131016 0.000133788 0.00013659 0.000139421 0.000142281 0.00014517 0.000148088 0.000151035 0.000154011 0.000157016 0.00016005 0.000163113 0.000166205 0.000169326 0.000172476 0.000175655 0.000178864 0.000182101 0.000185367 0.000188663 0.000191987 0.00019534 0.000198723 0.000202134 0.000205575 0.000209045 0.000212543 0.000216071 0.000219627 0.000223213 0.000226828 0.000230472 0.000234144 0.000237846 0.000241577 0.000245337 0.000249126 0.000252944 0.000256791 0.000260667 0.000264572 0.000268506 
