T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000114537 0.000117096 0.000119684 0.0001223 0.000124944 0.000127617 0.000130318 0.000133047 0.000135804 0.00013859 0.000141404 0.000144246 0.000147116 0.000150015 0.000152942 0.000155897 0.000158881 0.000161893 0.000164933 0.000168002 0.000171098 0.000174223 0.000177377 0.000180558 0.000183768 0.000187006 0.000190273 0.000193567 0.00019689 0.000200242 0.000203621 0.000207029 0.000210465 0.000213929 0.000217422 0.000220943 0.000224492 0.00022807 0.000231676 0.00023531 0.000238972 0.000242663 0.000246382 0.000250129 0.000253904 0.000257708 0.00026154 
0.0250156 0.000108156 0.000110572 0.000113016 0.000115486 0.000117983 0.000120507 0.000123057 0.000125634 0.000128238 0.000130868 0.000133525 0.000136209 0.00013892 0.000141657 0.000144421 0.000147212 0.000150029 0.000152873 0.000155744 0.000158642 0.000161566 0.000164517 0.000167494 0.000170499 0.00017353 0.000176587 0.000179672 0.000182783 0.000185921 0.000189085 0.000192277 0.000195495 0.000198739 0.000202011 0.000205309 0.000208633 0.000211985 0.000215363 0.000218768 0.0002222 0.000225658 0.000229143 0.000232655 0.000236193 0.000239758 0.00024335 0.000246969 
0.0500313 0.000110715 0.000113189 0.00011569 0.000118219 0.000120775 0.000123358 0.000125969 0.000128607 0.000131272 0.000133965 0.000136685 0.000139432 0.000142207 0.000145009 0.000147838 0.000150695 0.000153579 0.000156491 0.000159429 0.000162395 0.000165389 0.000168409 0.000171458 0.000174533 0.000177636 0.000180766 0.000183923 0.000187108 0.00019032 0.00019356 0.000196826 0.00020012 0.000203442 0.000206791 0.000210167 0.00021357 0.000217001 0.000220459 0.000223945 0.000227457 0.000230998 0.000234565 0.00023816 0.000241782 0.000245431 0.000249108 0.000252812 
0.0750469 0.000104688 0.000107027 0.000109393 0.000111784 0.0001142 0.000116643 0.000119112 0.000121606 0.000124126 0.000126673 0.000129245 0.000131842 0.000134466 0.000137116 0.000139791 0.000142492 0.000145219 0.000147972 0.000150751 0.000153555 0.000156386 0.000159242 0.000162124 0.000165032 0.000167966 0.000170926 0.000173911 0.000176923 0.00017996 0.000183023 0.000186112 0.000189227 0.000192368 0.000195534 0.000198726 0.000201945 0.000205189 0.000208458 0.000211754 0.000215076 0.000218423 0.000221797 0.000225196 0.000228621 0.000232071 0.000235548 0.000239051 
0.100063 0.000109912 0.000112368 0.000114851 0.000117362 0.000119899 0.000122464 0.000125056 0.000127675 0.000130321 0.000132994 0.000135694 0.000138422 0.000141176 0.000143958 0.000146767 0.000149603 0.000152466 0.000155356 0.000158274 0.000161218 0.00016419 0.000167189 0.000170215 0.000173268 0.000176348 0.000179455 0.00018259 0.000185752 0.00018894 0.000192156 0.0001954 0.00019867 0.000201967 0.000205292 0.000208643 0.000212022 0.000215428 0.000218861 0.000222321 0.000225809 0.000229323 0.000232865 0.000236433 0.000240029 0.000243652 0.000247303 0.00025098 
0.125078 0.00011032 0.000112785 0.000115277 0.000117797 0.000120344 0.000122918 0.000125519 0.000128148 0.000130804 0.000133487 0.000136197 0.000138935 0.0001417 0.000144492 0.000147311 0.000150158 0.000153031 0.000155932 0.000158861 0.000161816 0.000164799 0.000167809 0.000170846 0.00017391 0.000177002 0.000180121 0.000183267 0.00018644 0.000189641 0.000192869 0.000196124 0.000199406 0.000202716 0.000206053 0.000209417 0.000212808 0.000216227 0.000219673 0.000223146 0.000226646 0.000230173 0.000233728 0.00023731 0.000240919 0.000244556 0.00024822 0.00025191 
0.150094 0.000104939 0.000107284 0.000109654 0.000112051 0.000114474 0.000116922 0.000119397 0.000121897 0.000124424 0.000126976 0.000129554 0.000132158 0.000134788 0.000137444 0.000140125 0.000142833 0.000145567 0.000148326 0.000151112 0.000153923 0.00015676 0.000159623 0.000162512 0.000165427 0.000168368 0.000171335 0.000174328 0.000177346 0.000180391 0.000183461 0.000186558 0.00018968 0.000192828 0.000196002 0.000199202 0.000202428 0.00020568 0.000208957 0.000212261 0.000215591 0.000218946 0.000222327 0.000225735 0.000229168 0.000232627 0.000236112 0.000239623 
0.175109 0.00010628 0.000108655 0.000111056 0.000113484 0.000115937 0.000118417 0.000120923 0.000123456 0.000126014 0.000128599 0.00013121 0.000133848 0.000136511 0.000139201 0.000141917 0.000144659 0.000147428 0.000150223 0.000153044 0.000155891 0.000158764 0.000161664 0.00016459 0.000167542 0.000170521 0.000173525 0.000176556 0.000179614 0.000182697 0.000185807 0.000188943 0.000192105 0.000195293 0.000198508 0.000201749 0.000205016 0.000208309 0.000211629 0.000214975 0.000218347 0.000221745 0.00022517 0.000228621 0.000232098 0.000235601 0.000239131 0.000242686 
0.200125 0.000102197 0.000104481 0.00010679 0.000109124 0.000111483 0.000113868 0.000116278 0.000118713 0.000121173 0.000123659 0.000126169 0.000128705 0.000131267 0.000133853 0.000136465 0.000139102 0.000141764 0.000144451 0.000147164 0.000149902 0.000152665 0.000155453 0.000158267 0.000161106 0.00016397 0.000166859 0.000169774 0.000172713 0.000175678 0.000178669 0.000181684 0.000184725 0.000187791 0.000190882 0.000193998 0.00019714 0.000200307 0.000203499 0.000206716 0.000209959 0.000213226 0.000216519 0.000219838 0.000223181 0.00022655 0.000229944 0.000233363 
0.225141 0.000111091 0.000113573 0.000116083 0.00011862 0.000121185 0.000123777 0.000126397 0.000129044 0.000131718 0.00013442 0.000137149 0.000139906 0.00014269 0.000145501 0.00014834 0.000151207 0.000154101 0.000157022 0.000159971 0.000162947 0.00016595 0.000168981 0.00017204 0.000175126 0.000178239 0.00018138 0.000184548 0.000187743 0.000190966 0.000194217 0.000197495 0.0002008 0.000204133 0.000207493 0.00021088 0.000214295 0.000217738 0.000221208 0.000224705 0.00022823 0.000231782 0.000235361 0.000238968 0.000242603 0.000246265 0.000249954 0.000253671 
