T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000119991 0.000122672 0.000125383 0.000128124 0.000130894 0.000133694 0.000136523 0.000139382 0.000142271 0.000145189 0.000148137 0.000151115 0.000154122 0.000157159 0.000160225 0.000163321 0.000166447 0.000169602 0.000172787 0.000176002 0.000179246 0.00018252 0.000185823 0.000189156 0.000192519 0.000195911 0.000199333 0.000202785 0.000206266 0.000209777 0.000213317 0.000216888 0.000220487 0.000224117 0.000227776 0.000231464 0.000235182 0.00023893 0.000242708 0.000246515 0.000250352 0.000254218 0.000258114 0.00026204 0.000265995 0.00026998 0.000273994 
0.0250156 0.000113306 0.000115838 0.000118398 0.000120985 0.000123601 0.000126245 0.000128917 0.000131617 0.000134344 0.0001371 0.000139884 0.000142695 0.000145535 0.000148403 0.000151298 0.000154222 0.000157173 0.000160153 0.00016316 0.000166196 0.000169259 0.000172351 0.00017547 0.000178618 0.000181793 0.000184996 0.000188228 0.000191487 0.000194774 0.000198089 0.000201433 0.000204804 0.000208203 0.00021163 0.000215085 0.000218568 0.000222079 0.000225618 0.000229185 0.000232781 0.000236404 0.000240054 0.000243733 0.00024744 0.000251175 0.000254938 0.000258729 
0.0500313 0.000115987 0.000118579 0.000121199 0.000123848 0.000126526 0.000129232 0.000131967 0.000134731 0.000137523 0.000140344 0.000143194 0.000146072 0.000148979 0.000151914 0.000154878 0.000157871 0.000160892 0.000163942 0.000167021 0.000170128 0.000173264 0.000176429 0.000179622 0.000182844 0.000186095 0.000189374 0.000192681 0.000196018 0.000199383 0.000202777 0.000206199 0.00020965 0.00021313 0.000216638 0.000220175 0.00022374 0.000227334 0.000230957 0.000234609 0.000238289 0.000241997 0.000245735 0.000249501 0.000253295 0.000257119 0.000260971 0.000264851 
0.0750469 0.000109673 0.000112124 0.000114602 0.000117107 0.000119639 0.000122198 0.000124784 0.000127397 0.000130037 0.000132705 0.000135399 0.000138121 0.000140869 0.000143645 0.000146448 0.000149277 0.000152134 0.000155018 0.000157929 0.000160868 0.000163833 0.000166825 0.000169845 0.000172891 0.000175965 0.000179065 0.000182193 0.000185348 0.00018853 0.000191739 0.000194975 0.000198238 0.000201528 0.000204845 0.00020819 0.000211561 0.000214959 0.000218385 0.000221838 0.000225318 0.000228824 0.000232358 0.000235919 0.000239507 0.000243122 0.000246765 0.000250434 
0.100063 0.000115146 0.000117719 0.000120321 0.00012295 0.000125609 0.000128296 0.000131011 0.000133754 0.000136526 0.000139327 0.000142156 0.000145013 0.000147899 0.000150813 0.000153756 0.000156727 0.000159726 0.000162754 0.00016581 0.000168895 0.000172008 0.00017515 0.00017832 0.000181519 0.000184746 0.000188001 0.000191285 0.000194597 0.000197938 0.000201307 0.000204704 0.00020813 0.000211585 0.000215067 0.000218579 0.000222118 0.000225686 0.000229283 0.000232908 0.000236561 0.000240243 0.000243953 0.000247692 0.000251459 0.000255255 0.000259079 0.000262931 
0.125078 0.000115573 0.000118156 0.000120767 0.000123406 0.000126075 0.000128771 0.000131497 0.00013425 0.000137033 0.000139843 0.000142683 0.000145551 0.000148447 0.000151372 0.000154326 0.000157308 0.000160318 0.000163358 0.000166425 0.000169522 0.000172646 0.0001758 0.000178981 0.000182192 0.000185431 0.000188698 0.000191994 0.000195319 0.000198672 0.000202053 0.000205463 0.000208902 0.000212369 0.000215865 0.000219389 0.000222942 0.000226523 0.000230133 0.000233772 0.000237439 0.000241134 0.000244858 0.000248611 0.000252392 0.000256201 0.00026004 0.000263906 
0.150094 0.000109936 0.000112392 0.000114876 0.000117387 0.000119925 0.00012249 0.000125082 0.000127702 0.000130348 0.000133022 0.000135723 0.000138451 0.000141206 0.000143989 0.000146798 0.000149635 0.000152498 0.000155389 0.000158307 0.000161253 0.000164225 0.000167224 0.000170251 0.000173305 0.000176386 0.000179494 0.000182629 0.000185791 0.000188981 0.000192197 0.000195441 0.000198712 0.00020201 0.000205335 0.000208688 0.000212067 0.000215474 0.000218908 0.000222369 0.000225857 0.000229372 0.000232914 0.000236484 0.000240081 0.000243704 0.000247355 0.000251033 
0.175109 0.000111341 0.000113829 0.000116345 0.000118888 0.000121458 0.000124056 0.000126682 0.000129335 0.000132015 0.000134723 0.000137458 0.000140221 0.000143012 0.00014583 0.000148675 0.000151548 0.000154448 0.000157376 0.000160331 0.000163314 0.000166325 0.000169362 0.000172428 0.000175521 0.000178641 0.000181789 0.000184964 0.000188167 0.000191397 0.000194655 0.00019794 0.000201253 0.000204593 0.000207961 0.000211356 0.000214779 0.000218229 0.000221706 0.000225212 0.000228744 0.000232305 0.000235892 0.000239507 0.00024315 0.00024682 0.000250518 0.000254243 
0.200125 0.000107064 0.000109456 0.000111875 0.00011432 0.000116792 0.00011929 0.000121815 0.000124366 0.000126943 0.000129547 0.000132178 0.000134834 0.000137518 0.000140227 0.000142963 0.000145726 0.000148515 0.00015133 0.000154172 0.00015704 0.000159935 0.000162856 0.000165804 0.000168778 0.000171778 0.000174805 0.000177858 0.000180938 0.000184044 0.000187177 0.000190336 0.000193521 0.000196733 0.000199971 0.000203236 0.000206527 0.000209845 0.000213189 0.00021656 0.000219957 0.00022338 0.00022683 0.000230306 0.000233809 0.000237338 0.000240894 0.000244476 
0.225141 0.000116381 0.000118981 0.000121611 0.000124269 0.000126956 0.000129671 0.000132415 0.000135188 0.00013799 0.000140821 0.00014368 0.000146568 0.000149485 0.00015243 0.000155404 0.000158407 0.000161439 0.000164499 0.000167588 0.000170706 0.000173853 0.000177028 0.000180232 0.000183465 0.000186726 0.000190017 0.000193336 0.000196683 0.00020006 0.000203465 0.000206899 0.000210362 0.000213853 0.000217373 0.000220922 0.0002245 0.000228106 0.000231741 0.000235405 0.000239098 0.000242819 0.000246569 0.000250348 0.000254155 0.000257992 0.000261857 0.00026575 
0.250156 0.00011244 0.000114953 0.000117493 0.000120061 0.000122657 0.00012528 0.000127932 0.000130611 0.000133318 0.000136052 0.000138815 0.000141605 0.000144423 0.000147269 0.000150142 0.000153043 0.000155972 0.000158929 0.000161914 0.000164926 0.000167966 0.000171034 0.000174129 0.000177253 0.000180404 0.000183583 0.000186789 0.000190024 0.000193286 0.000196576 0.000199893 0.000203239 0.000206612 0.000210013 0.000213442 0.000216898 0.000220382 0.000223894 0.000227434 0.000231002 0.000234597 0.00023822 0.000241871 0.00024555 0.000249256 0.00025299 0.000256752 
