T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 7.63579e-05 7.80642e-05 7.97893e-05 8.15333e-05 8.32961e-05 8.50778e-05 8.68784e-05 8.86978e-05 9.0536e-05 9.23931e-05 9.42691e-05 9.61639e-05 9.80775e-05 0.00010001 0.000101961 0.000103932 0.000105921 0.000107929 0.000109955 0.000112001 0.000114066 0.000116149 0.000118251 0.000120372 0.000122512 0.000124671 0.000126848 0.000129045 0.00013126 0.000133494 0.000135747 0.000138019 0.00014031 0.00014262 0.000144948 0.000147295 0.000149662 0.000152047 0.00015445 0.000156873 0.000159315 0.000161775 0.000164254 0.000166753 0.00016927 0.000171805 0.00017436 
0.0250156 7.21037e-05 7.37149e-05 7.53439e-05 7.69907e-05 7.86553e-05 8.03378e-05 8.2038e-05 8.3756e-05 8.54918e-05 8.72455e-05 8.90169e-05 9.08062e-05 9.26132e-05 9.4438e-05 9.62807e-05 9.81412e-05 0.000100019 0.000101915 0.000103829 0.000105761 0.00010771 0.000109678 0.000111663 0.000113666 0.000115686 0.000117725 0.000119781 0.000121855 0.000123947 0.000126057 0.000128184 0.00013033 0.000132493 0.000134674 0.000136872 0.000139089 0.000141323 0.000143575 0.000145845 0.000148133 0.000150439 0.000152762 0.000155103 0.000157462 0.000159839 0.000162233 0.000164646 
0.0500313 7.38099e-05 7.54592e-05 7.71267e-05 7.88125e-05 8.05165e-05 8.22388e-05 8.39792e-05 8.57379e-05 8.75148e-05 8.93099e-05 9.11233e-05 9.29549e-05 9.48047e-05 9.66727e-05 9.85589e-05 0.000100463 0.000102386 0.000104327 0.000106286 0.000108264 0.000110259 0.000112273 0.000114305 0.000116355 0.000118424 0.000120511 0.000122615 0.000124739 0.00012688 0.00012904 0.000131218 0.000133414 0.000135628 0.00013786 0.000140111 0.00014238 0.000144667 0.000146973 0.000149296 0.000151638 0.000153998 0.000156377 0.000158773 0.000161188 0.000163621 0.000166072 0.000168542 
0.0750469 6.9792e-05 7.13516e-05 7.29284e-05 7.45224e-05 7.61336e-05 7.77621e-05 7.94078e-05 8.10708e-05 8.2751e-05 8.44484e-05 8.6163e-05 8.78949e-05 8.9644e-05 9.14103e-05 9.31939e-05 9.49947e-05 9.68128e-05 9.8648e-05 0.000100501 0.00010237 0.000104257 0.000106161 0.000108083 0.000110022 0.000111977 0.000113951 0.000115941 0.000117949 0.000119973 0.000122015 0.000124075 0.000126151 0.000128245 0.000130356 0.000132484 0.00013463 0.000136792 0.000138972 0.000141169 0.000143384 0.000145615 0.000147864 0.00015013 0.000152414 0.000154714 0.000157032 0.000159367 
0.100063 7.32748e-05 7.49122e-05 7.65677e-05 7.82412e-05 7.99329e-05 8.16426e-05 8.33705e-05 8.51164e-05 8.68804e-05 8.86625e-05 9.04627e-05 9.2281e-05 9.41174e-05 9.59719e-05 9.78445e-05 9.97352e-05 0.000101644 0.000103571 0.000105516 0.000107479 0.00010946 0.000111459 0.000113476 0.000115512 0.000117565 0.000119637 0.000121727 0.000123834 0.00012596 0.000128104 0.000130266 0.000132447 0.000134645 0.000136861 0.000139096 0.000141348 0.000143619 0.000145907 0.000148214 0.000150539 0.000152882 0.000155243 0.000157622 0.00016002 0.000162435 0.000164868 0.00016732 
0.125078 7.35465e-05 7.519e-05 7.68516e-05 7.85314e-05 8.02293e-05 8.19454e-05 8.36796e-05 8.5432e-05 8.72026e-05 8.89913e-05 9.07982e-05 9.26232e-05 9.44664e-05 9.63278e-05 9.82073e-05 0.000100105 0.000102021 0.000103955 0.000105907 0.000107877 0.000109866 0.000111872 0.000113897 0.00011594 0.000118001 0.000120081 0.000122178 0.000124294 0.000126427 0.000128579 0.000130749 0.000132938 0.000135144 0.000137369 0.000139611 0.000141872 0.000144151 0.000146448 0.000148764 0.000151097 0.000153449 0.000155819 0.000158207 0.000160613 0.000163037 0.00016548 0.00016794 
0.150094 7.05455e-05 7.21219e-05 7.37157e-05 7.53269e-05 7.69556e-05 7.86016e-05 8.02651e-05 8.1946e-05 8.36443e-05 8.536e-05 8.70932e-05 8.88438e-05 9.06118e-05 9.23972e-05 9.42e-05 9.60203e-05 9.78579e-05 9.9713e-05 0.000101586 0.000103475 0.000105383 0.000107308 0.00010925 0.000111209 0.000113186 0.000115181 0.000117193 0.000119222 0.000121269 0.000123333 0.000125414 0.000127513 0.00012963 0.000131763 0.000133915 0.000136083 0.000138269 0.000140473 0.000142694 0.000144932 0.000147188 0.000149461 0.000151751 0.000154059 0.000156385 0.000158727 0.000161088 
0.175109 7.13292e-05 7.29231e-05 7.45346e-05 7.61638e-05 7.78105e-05 7.94748e-05 8.11568e-05 8.28564e-05 8.45736e-05 8.63084e-05 8.80608e-05 8.98308e-05 9.16184e-05 9.34237e-05 9.52465e-05 9.7087e-05 9.89451e-05 0.000100821 0.000102714 0.000104625 0.000106554 0.0001085 0.000110463 0.000112445 0.000114444 0.00011646 0.000118495 0.000120546 0.000122616 0.000124703 0.000126807 0.00012893 0.00013107 0.000133227 0.000135402 0.000137595 0.000139805 0.000142033 0.000144279 0.000146542 0.000148823 0.000151121 0.000153437 0.000155771 0.000158122 0.000160491 0.000162877 
0.200125 6.87519e-05 7.02882e-05 7.18415e-05 7.34118e-05 7.4999e-05 7.66032e-05 7.82244e-05 7.98626e-05 8.15177e-05 8.31898e-05 8.48789e-05 8.6585e-05 8.8308e-05 9.00481e-05 9.1805e-05 9.3579e-05 9.537e-05 9.71779e-05 9.90028e-05 0.000100845 0.000102703 0.000104579 0.000106472 0.000108382 0.000110309 0.000112252 0.000114213 0.000116191 0.000118185 0.000120197 0.000122226 0.000124271 0.000126334 0.000128413 0.00013051 0.000132623 0.000134754 0.000136901 0.000139066 0.000141247 0.000143445 0.000145661 0.000147893 0.000150142 0.000152409 0.000154692 0.000156992 
0.225141 7.40605e-05 7.57154e-05 7.73886e-05 7.90801e-05 8.07899e-05 8.2518e-05 8.42644e-05 8.6029e-05 8.7812e-05 8.96132e-05 9.14327e-05 9.32705e-05 9.51266e-05 9.70009e-05 9.88936e-05 0.000100805 0.000102734 0.000104681 0.000106647 0.000108631 0.000110634 0.000112654 0.000114693 0.00011675 0.000118826 0.00012092 0.000123032 0.000125162 0.000127311 0.000129478 0.000131663 0.000133867 0.000136088 0.000138329 0.000140587 0.000142864 0.000145159 0.000147472 0.000149803 0.000152153 0.000154521 0.000156908 0.000159312 0.000161735 0.000164177 0.000166636 0.000169114 
