T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 8.18121e-05 8.36402e-05 8.54886e-05 8.73571e-05 8.92459e-05 9.11548e-05 9.3084e-05 9.50333e-05 9.70029e-05 9.89926e-05 0.000101003 0.000103033 0.000105083 0.000107154 0.000109244 0.000111355 0.000113486 0.000115638 0.000117809 0.000120001 0.000122213 0.000124445 0.000126698 0.00012897 0.000131263 0.000133576 0.000135909 0.000138262 0.000140636 0.00014303 0.000145444 0.000147878 0.000150332 0.000152807 0.000155302 0.000157816 0.000160352 0.000162907 0.000165483 0.000168078 0.000170694 0.00017333 0.000175987 0.000178663 0.00018136 0.000184077 0.000186814 
0.0250156 7.7254e-05 7.89803e-05 8.07256e-05 8.24901e-05 8.42736e-05 8.60762e-05 8.78978e-05 8.97386e-05 9.15984e-05 9.34773e-05 9.53753e-05 9.72923e-05 9.92284e-05 0.000101184 0.000103158 0.000105151 0.000107164 0.000109195 0.000111246 0.000113315 0.000115404 0.000117512 0.000119639 0.000121785 0.00012395 0.000126134 0.000128337 0.000130559 0.000132801 0.000135061 0.00013734 0.000139639 0.000141957 0.000144293 0.000146649 0.000149024 0.000151418 0.000153831 0.000156263 0.000158714 0.000161184 0.000163673 0.000166182 0.000168709 0.000171256 0.000173821 0.000176406 
0.0500313 7.9082e-05 8.08491e-05 8.26358e-05 8.4442e-05 8.62677e-05 8.8113e-05 8.99777e-05 9.1862e-05 9.37659e-05 9.56892e-05 9.76321e-05 9.95945e-05 0.000101576 0.000103578 0.000105599 0.000107639 0.000109699 0.000111779 0.000113878 0.000115997 0.000118135 0.000120292 0.00012247 0.000124666 0.000126883 0.000129118 0.000131374 0.000133649 0.000135943 0.000138257 0.00014059 0.000142943 0.000145316 0.000147708 0.000150119 0.00015255 0.000155001 0.000157471 0.00015996 0.00016247 0.000164998 0.000167546 0.000170114 0.000172701 0.000175308 0.000177934 0.00018058 
0.0750469 7.47772e-05 7.64481e-05 7.81375e-05 7.98454e-05 8.15718e-05 8.33166e-05 8.50798e-05 8.68615e-05 8.86617e-05 9.04804e-05 9.23175e-05 9.41731e-05 9.60471e-05 9.79396e-05 9.98506e-05 0.00010178 0.000103728 0.000105694 0.000107679 0.000109682 0.000111704 0.000113744 0.000115803 0.00011788 0.000119976 0.00012209 0.000124222 0.000126373 0.000128543 0.000130731 0.000132937 0.000135162 0.000137405 0.000139667 0.000141947 0.000144246 0.000146563 0.000148899 0.000151253 0.000153626 0.000156017 0.000158426 0.000160854 0.0001633 0.000165765 0.000168249 0.00017075 
0.100063 7.85087e-05 8.02631e-05 8.20368e-05 8.38299e-05 8.56424e-05 8.74742e-05 8.93255e-05 9.11961e-05 9.30862e-05 9.49956e-05 9.69244e-05 9.88725e-05 0.00010084 0.000102827 0.000104833 0.000106859 0.000108904 0.000110969 0.000113053 0.000115156 0.000117278 0.000119421 0.000121582 0.000123763 0.000125963 0.000128182 0.000130421 0.00013268 0.000134957 0.000137255 0.000139571 0.000141907 0.000144262 0.000146637 0.000149031 0.000151444 0.000153877 0.000156329 0.000158801 0.000161292 0.000163802 0.000166332 0.000168881 0.00017145 0.000174037 0.000176645 0.000179271 
0.125078 7.87999e-05 8.05607e-05 8.2341e-05 8.41407e-05 8.59599e-05 8.77986e-05 8.96567e-05 9.15343e-05 9.34313e-05 9.53478e-05 9.72838e-05 9.92392e-05 0.000101214 0.000103208 0.000105222 0.000107255 0.000109308 0.00011138 0.000113472 0.000115583 0.000117713 0.000119863 0.000122033 0.000124222 0.00012643 0.000128658 0.000130905 0.000133172 0.000135458 0.000137764 0.000140089 0.000142433 0.000144797 0.000147181 0.000149584 0.000152006 0.000154448 0.000156909 0.00015939 0.00016189 0.00016441 0.000166949 0.000169507 0.000172085 0.000174683 0.0001773 0.000179936 
0.150094 7.55845e-05 7.72734e-05 7.89811e-05 8.07074e-05 8.24524e-05 8.4216e-05 8.59983e-05 8.77993e-05 8.96189e-05 9.14572e-05 9.33141e-05 9.51898e-05 9.7084e-05 9.8997e-05 0.000100929 0.000102879 0.000104848 0.000106835 0.000108842 0.000110867 0.00011291 0.000114972 0.000117053 0.000119153 0.000121271 0.000123408 0.000125564 0.000127738 0.000129931 0.000132142 0.000134372 0.000136621 0.000138889 0.000141175 0.00014348 0.000145803 0.000148146 0.000150506 0.000152886 0.000155284 0.000157701 0.000160136 0.000162591 0.000165063 0.000167555 0.000170065 0.000172594 
0.175109 7.64242e-05 7.81319e-05 7.98585e-05 8.1604e-05 8.33684e-05 8.51516e-05 8.69537e-05 8.87747e-05 9.06145e-05 9.24732e-05 9.43508e-05 9.62473e-05 9.81626e-05 0.000100097 0.00010205 0.000104022 0.000106013 0.000108022 0.000110051 0.000112098 0.000114164 0.00011625 0.000118354 0.000120477 0.000122618 0.000124779 0.000126958 0.000129157 0.000131374 0.00013361 0.000135865 0.000138139 0.000140432 0.000142743 0.000145074 0.000147423 0.000149791 0.000152178 0.000154584 0.000157009 0.000159453 0.000161915 0.000164397 0.000166897 0.000169416 0.000171954 0.000174511 
0.200125 7.36628e-05 7.53088e-05 7.69731e-05 7.86555e-05 8.03561e-05 8.20749e-05 8.38119e-05 8.5567e-05 8.73404e-05 8.9132e-05 9.09417e-05 9.27696e-05 9.46157e-05 9.64801e-05 9.83625e-05 0.000100263 0.000102182 0.000104119 0.000106074 0.000108048 0.000110039 0.000112049 0.000114077 0.000116123 0.000118188 0.00012027 0.000122371 0.00012449 0.000126627 0.000128783 0.000130956 0.000133148 0.000135358 0.000137586 0.000139832 0.000142096 0.000144379 0.00014668 0.000148999 0.000151336 0.000153691 0.000156065 0.000158457 0.000160867 0.000163295 0.000165741 0.000168206 
0.225141 7.93505e-05 8.11237e-05 8.29164e-05 8.47287e-05 8.65606e-05 8.84122e-05 9.02833e-05 9.2174e-05 9.40842e-05 9.60141e-05 9.79636e-05 9.99327e-05 0.000101921 0.00010393 0.000105957 0.000108005 0.000110072 0.000112159 0.000114265 0.000116391 0.000118536 0.000120701 0.000122886 0.00012509 0.000127313 0.000129557 0.00013182 0.000134102 0.000136405 0.000138726 0.000141068 0.000143429 0.000145809 0.000148209 0.000150629 0.000153068 0.000155527 0.000158005 0.000160504 0.000163021 0.000165558 0.000168115 0.000170692 0.000173288 0.000175903 0.000178539 0.000181193 
