T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000187887 0.000192085 0.00019633 0.000200621 0.000204959 0.000209343 0.000213773 0.00021825 0.000222773 0.000227343 0.000231959 0.000236621 0.00024133 0.000246085 0.000250887 0.000255735 0.000260629 0.00026557 0.000270557 0.00027559 0.00028067 0.000285797 0.000290969 0.000296188 0.000301454 0.000306766 0.000312124 0.000317528 0.00032298 0.000328477 0.000334021 0.000339611 0.000345248 0.000350931 0.00035666 0.000362436 0.000368258 0.000374126 0.000380041 0.000386003 0.00039201 0.000398065 0.000404165 0.000410312 0.000416505 0.000422745 0.000429031 
0.0250156 0.000174687 0.000178591 0.000182538 0.000186527 0.00019056 0.000194636 0.000198756 0.000202918 0.000207123 0.000211372 0.000215664 0.000219998 0.000224376 0.000228797 0.000233262 0.000237769 0.00024232 0.000246913 0.00025155 0.00025623 0.000260953 0.000265719 0.000270528 0.000275381 0.000280276 0.000285215 0.000290197 0.000295222 0.00030029 0.000305401 0.000310556 0.000315753 0.000320994 0.000326277 0.000331604 0.000336974 0.000342387 0.000347844 0.000353343 0.000358886 0.000364471 0.0003701 0.000375772 0.000381487 0.000387245 0.000393047 0.000398891 
0.0500313 0.000185241 0.00018938 0.000193565 0.000197796 0.000202072 0.000206395 0.000210763 0.000215176 0.000219636 0.000224141 0.000228692 0.000233289 0.000237931 0.000242619 0.000247353 0.000252133 0.000256958 0.00026183 0.000266747 0.000271709 0.000276717 0.000281772 0.000286871 0.000292017 0.000297208 0.000302445 0.000307728 0.000313057 0.000318431 0.000323851 0.000329317 0.000334828 0.000340385 0.000345988 0.000351637 0.000357331 0.000363072 0.000368858 0.000374689 0.000380567 0.00038649 0.000392459 0.000398473 0.000404534 0.00041064 0.000416791 0.000422989 
0.0750469 0.000176482 0.000180425 0.000184413 0.000188443 0.000192518 0.000196636 0.000200797 0.000205002 0.000209251 0.000213543 0.000217879 0.000222258 0.000226681 0.000231148 0.000235658 0.000240211 0.000244809 0.000249449 0.000254134 0.000258862 0.000263633 0.000268448 0.000273307 0.000278209 0.000283155 0.000288145 0.000293178 0.000298254 0.000303374 0.000308538 0.000313745 0.000318996 0.000324291 0.000329629 0.00033501 0.000340436 0.000345904 0.000351417 0.000356973 0.000362572 0.000368215 0.000373902 0.000379632 0.000385406 0.000391223 0.000397084 0.000402989 
0.100063 0.000178789 0.000182784 0.000186824 0.000190907 0.000195035 0.000199206 0.000203422 0.000207682 0.000211987 0.000216335 0.000220727 0.000225164 0.000229645 0.00023417 0.000238739 0.000243352 0.000248009 0.000252711 0.000257456 0.000262246 0.00026708 0.000271958 0.00027688 0.000281847 0.000286857 0.000291912 0.000297011 0.000302154 0.000307341 0.000312572 0.000317847 0.000323167 0.000328531 0.000333938 0.00033939 0.000344887 0.000350427 0.000356011 0.00036164 0.000367312 0.000373029 0.00037879 0.000384595 0.000390445 0.000396338 0.000402276 0.000408257 
0.125078 0.000180006 0.000184029 0.000188096 0.000192207 0.000196363 0.000200563 0.000204807 0.000209096 0.00021343 0.000217808 0.00022223 0.000226697 0.000231208 0.000235764 0.000240364 0.000245009 0.000249698 0.000254431 0.000259209 0.000264032 0.000268899 0.00027381 0.000278766 0.000283766 0.00028881 0.000293899 0.000299033 0.000304211 0.000309433 0.0003147 0.000320012 0.000325367 0.000330767 0.000336212 0.000341701 0.000347235 0.000352813 0.000358435 0.000364102 0.000369813 0.000375569 0.000381369 0.000387214 0.000393103 0.000399037 0.000405015 0.000411037 
0.150094 0.000178117 0.000182097 0.000186121 0.000190189 0.000194301 0.000198457 0.000202657 0.000206902 0.00021119 0.000215522 0.000219897 0.000224317 0.000228781 0.000233289 0.000237841 0.000242437 0.000247077 0.000251761 0.000256488 0.00026126 0.000266076 0.000270936 0.000275839 0.000280787 0.000285779 0.000290814 0.000295894 0.000301018 0.000306185 0.000311397 0.000316652 0.000321952 0.000327295 0.000332683 0.000338114 0.00034359 0.000349109 0.000354673 0.00036028 0.000365931 0.000371627 0.000377366 0.000383149 0.000388977 0.000394848 0.000400763 0.000406722 
0.175109 0.000180491 0.000184524 0.000188602 0.000192724 0.000196891 0.000201103 0.000205359 0.000209659 0.000214004 0.000218394 0.000222828 0.000227307 0.000231831 0.000236399 0.000241011 0.000245668 0.00025037 0.000255116 0.000259907 0.000264742 0.000269622 0.000274547 0.000279516 0.000284529 0.000289588 0.00029469 0.000299838 0.00030503 0.000310266 0.000315547 0.000320873 0.000326243 0.000331658 0.000337117 0.000342621 0.000348169 0.000353762 0.0003594 0.000365082 0.000370809 0.00037658 0.000382396 0.000388256 0.000394161 0.000400111 0.000406105 0.000412143 
0.200125 0.000167693 0.00017144 0.000175228 0.000179058 0.00018293 0.000186843 0.000190797 0.000194793 0.00019883 0.000202908 0.000207028 0.000211189 0.000215392 0.000219636 0.000223921 0.000228248 0.000232617 0.000237026 0.000241477 0.00024597 0.000250504 0.000255079 0.000259696 0.000264354 0.000269053 0.000273794 0.000278577 0.000283401 0.000288266 0.000293172 0.00029812 0.00030311 0.00030814 0.000313213 0.000318326 0.000323481 0.000328678 0.000333915 0.000339195 0.000344515 0.000349877 0.000355281 0.000360725 0.000366212 0.000371739 0.000377308 0.000382919 
0.225141 0.000179695 0.00018371 0.00018777 0.000191874 0.000196023 0.000200216 0.000204453 0.000208735 0.000213061 0.000217431 0.000221846 0.000226305 0.000230808 0.000235356 0.000239948 0.000244585 0.000249266 0.000253991 0.000258761 0.000263575 0.000268433 0.000273336 0.000278283 0.000283275 0.000288311 0.000293391 0.000298516 0.000303685 0.000308898 0.000314156 0.000319458 0.000324804 0.000330195 0.00033563 0.00034111 0.000346634 0.000352202 0.000357815 0.000363472 0.000369173 0.000374919 0.000380709 0.000386544 0.000392423 0.000398346 0.000404314 0.000410326 
