T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 2.18166e-05 2.23041e-05 2.2797e-05 2.32952e-05 2.37989e-05 2.43079e-05 2.48224e-05 2.53422e-05 2.58674e-05 2.6398e-05 2.6934e-05 2.74754e-05 2.80221e-05 2.85743e-05 2.91318e-05 2.96948e-05 3.02631e-05 3.08368e-05 3.14158e-05 3.20003e-05 3.25902e-05 3.31854e-05 3.3786e-05 3.4392e-05 3.50034e-05 3.56202e-05 3.62424e-05 3.687e-05 3.75029e-05 3.81413e-05 3.8785e-05 3.94341e-05 4.00886e-05 4.07485e-05 4.14137e-05 4.20844e-05 4.27604e-05 4.34419e-05 4.41287e-05 4.48209e-05 4.55185e-05 4.62215e-05 4.69298e-05 4.76436e-05 4.83627e-05 4.90872e-05 4.98172e-05 
0.0250156 2.06011e-05 2.10614e-05 2.15268e-05 2.19974e-05 2.2473e-05 2.29536e-05 2.34394e-05 2.39303e-05 2.44262e-05 2.49273e-05 2.54334e-05 2.59446e-05 2.64609e-05 2.69823e-05 2.75088e-05 2.80403e-05 2.8577e-05 2.91187e-05 2.96655e-05 3.02174e-05 3.07744e-05 3.13365e-05 3.19037e-05 3.24759e-05 3.30533e-05 3.36357e-05 3.42232e-05 3.48158e-05 3.54135e-05 3.60162e-05 3.66241e-05 3.7237e-05 3.78551e-05 3.84782e-05 3.91064e-05 3.97397e-05 4.03781e-05 4.10215e-05 4.16701e-05 4.23237e-05 4.29825e-05 4.36463e-05 4.43152e-05 4.49892e-05 4.56682e-05 4.63524e-05 4.70416e-05 
0.0500313 2.10885e-05 2.15598e-05 2.20362e-05 2.25179e-05 2.30047e-05 2.34968e-05 2.39941e-05 2.44965e-05 2.50042e-05 2.55171e-05 2.60352e-05 2.65585e-05 2.7087e-05 2.76208e-05 2.81597e-05 2.87038e-05 2.92532e-05 2.98077e-05 3.03675e-05 3.09324e-05 3.15026e-05 3.2078e-05 3.26586e-05 3.32444e-05 3.38354e-05 3.44316e-05 3.5033e-05 3.56396e-05 3.62514e-05 3.68685e-05 3.74907e-05 3.81182e-05 3.87508e-05 3.93887e-05 4.00318e-05 4.068e-05 4.13335e-05 4.19922e-05 4.26561e-05 4.33252e-05 4.39995e-05 4.4679e-05 4.53638e-05 4.60537e-05 4.67488e-05 4.74492e-05 4.81547e-05 
0.0750469 1.99406e-05 2.03862e-05 2.08367e-05 2.12921e-05 2.17525e-05 2.22177e-05 2.2688e-05 2.31631e-05 2.36431e-05 2.41281e-05 2.4618e-05 2.51128e-05 2.56126e-05 2.61172e-05 2.66268e-05 2.71413e-05 2.76608e-05 2.81852e-05 2.87144e-05 2.92486e-05 2.97878e-05 3.03318e-05 3.08808e-05 3.14347e-05 3.19936e-05 3.25573e-05 3.3126e-05 3.36996e-05 3.42781e-05 3.48616e-05 3.54499e-05 3.60432e-05 3.66414e-05 3.72446e-05 3.78526e-05 3.84656e-05 3.90835e-05 3.97064e-05 4.03341e-05 4.09668e-05 4.16044e-05 4.2247e-05 4.28944e-05 4.35468e-05 4.42041e-05 4.48663e-05 4.55335e-05 
0.100063 2.09357e-05 2.14035e-05 2.18765e-05 2.23546e-05 2.2838e-05 2.33265e-05 2.38201e-05 2.4319e-05 2.4823e-05 2.53322e-05 2.58465e-05 2.6366e-05 2.68907e-05 2.74205e-05 2.79556e-05 2.84958e-05 2.90411e-05 2.95917e-05 3.01474e-05 3.07082e-05 3.12743e-05 3.18455e-05 3.24218e-05 3.30034e-05 3.35901e-05 3.4182e-05 3.4779e-05 3.53813e-05 3.59887e-05 3.66012e-05 3.7219e-05 3.78419e-05 3.84699e-05 3.91032e-05 3.97416e-05 4.03852e-05 4.10339e-05 4.16878e-05 4.23469e-05 4.30112e-05 4.36806e-05 4.43552e-05 4.50349e-05 4.57199e-05 4.641e-05 4.71052e-05 4.78057e-05 
0.125078 2.10133e-05 2.14829e-05 2.19576e-05 2.24375e-05 2.29227e-05 2.3413e-05 2.39085e-05 2.44091e-05 2.4915e-05 2.54261e-05 2.59423e-05 2.64638e-05 2.69904e-05 2.75222e-05 2.80592e-05 2.86014e-05 2.91488e-05 2.97014e-05 3.02591e-05 3.08221e-05 3.13902e-05 3.19636e-05 3.25421e-05 3.31258e-05 3.37147e-05 3.43087e-05 3.4908e-05 3.55125e-05 3.61221e-05 3.67369e-05 3.7357e-05 3.79822e-05 3.86126e-05 3.92482e-05 3.98889e-05 4.05349e-05 4.11861e-05 4.18424e-05 4.25039e-05 4.31706e-05 4.38426e-05 4.45196e-05 4.52019e-05 4.58894e-05 4.65821e-05 4.72799e-05 4.7983e-05 
0.150094 2.01559e-05 2.06063e-05 2.10616e-05 2.1522e-05 2.19873e-05 2.24576e-05 2.29329e-05 2.34131e-05 2.38984e-05 2.43886e-05 2.48838e-05 2.53839e-05 2.58891e-05 2.63992e-05 2.69143e-05 2.74344e-05 2.79594e-05 2.84894e-05 2.90244e-05 2.95644e-05 3.01094e-05 3.06593e-05 3.12142e-05 3.17741e-05 3.23389e-05 3.29088e-05 3.34836e-05 3.40634e-05 3.46482e-05 3.52379e-05 3.58326e-05 3.64323e-05 3.7037e-05 3.76467e-05 3.82613e-05 3.88809e-05 3.95055e-05 4.0135e-05 4.07696e-05 4.14091e-05 4.20536e-05 4.2703e-05 4.33575e-05 4.40169e-05 4.46813e-05 4.53507e-05 4.6025e-05 
0.175109 2.03798e-05 2.08352e-05 2.12956e-05 2.17611e-05 2.22316e-05 2.27071e-05 2.31877e-05 2.36732e-05 2.41639e-05 2.46595e-05 2.51602e-05 2.56659e-05 2.61767e-05 2.66925e-05 2.72133e-05 2.77391e-05 2.827e-05 2.88059e-05 2.93469e-05 2.98929e-05 3.04439e-05 3.09999e-05 3.1561e-05 3.21271e-05 3.26982e-05 3.32744e-05 3.38556e-05 3.44418e-05 3.50331e-05 3.56294e-05 3.62307e-05 3.68371e-05 3.74485e-05 3.80649e-05 3.86863e-05 3.93128e-05 3.99444e-05 4.05809e-05 4.12225e-05 4.18691e-05 4.25208e-05 4.31774e-05 4.38392e-05 4.45059e-05 4.51777e-05 4.58545e-05 4.65363e-05 
0.200125 1.96434e-05 2.00824e-05 2.05261e-05 2.09748e-05 2.14283e-05 2.18866e-05 2.23498e-05 2.28179e-05 2.32908e-05 2.37685e-05 2.42511e-05 2.47386e-05 2.52309e-05 2.5728e-05 2.623e-05 2.67369e-05 2.72486e-05 2.77651e-05 2.82865e-05 2.88128e-05 2.93439e-05 2.98798e-05 3.04206e-05 3.09663e-05 3.15168e-05 3.20721e-05 3.26323e-05 3.31974e-05 3.37673e-05 3.4342e-05 3.49216e-05 3.55061e-05 3.60954e-05 3.66895e-05 3.72885e-05 3.78924e-05 3.85011e-05 3.91146e-05 3.9733e-05 4.03563e-05 4.09844e-05 4.16173e-05 4.22552e-05 4.28978e-05 4.35453e-05 4.41977e-05 4.48549e-05 
0.225141 2.11601e-05 2.1633e-05 2.2111e-05 2.25943e-05 2.30828e-05 2.35766e-05 2.40755e-05 2.45797e-05 2.50891e-05 2.56038e-05 2.61236e-05 2.66487e-05 2.7179e-05 2.77146e-05 2.82553e-05 2.88013e-05 2.93525e-05 2.99089e-05 3.04706e-05 3.10375e-05 3.16096e-05 3.21869e-05 3.27695e-05 3.33573e-05 3.39503e-05 3.45485e-05 3.5152e-05 3.57606e-05 3.63745e-05 3.69937e-05 3.7618e-05 3.82476e-05 3.88824e-05 3.95224e-05 4.01677e-05 4.08182e-05 4.14739e-05 4.21348e-05 4.2801e-05 4.34723e-05 4.41489e-05 4.48308e-05 4.55178e-05 4.62101e-05 4.69076e-05 4.76103e-05 4.83183e-05 
