T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 5.45414e-06 5.57601e-06 5.69924e-06 5.82381e-06 5.94972e-06 6.07699e-06 6.2056e-06 6.33555e-06 6.46686e-06 6.59951e-06 6.7335e-06 6.86885e-06 7.00554e-06 7.14357e-06 7.28296e-06 7.42369e-06 7.56577e-06 7.70919e-06 7.85396e-06 8.00008e-06 8.14754e-06 8.29635e-06 8.44651e-06 8.59801e-06 8.75086e-06 8.90506e-06 9.0606e-06 9.21749e-06 9.37573e-06 9.53531e-06 9.69625e-06 9.85852e-06 1.00221e-05 1.01871e-05 1.03534e-05 1.05211e-05 1.06901e-05 1.08605e-05 1.10322e-05 1.12052e-05 1.13796e-05 1.15554e-05 1.17325e-05 1.19109e-05 1.20907e-05 1.22718e-05 1.24543e-05 
0.0250156 5.15026e-06 5.26535e-06 5.38171e-06 5.49934e-06 5.61824e-06 5.73841e-06 5.85986e-06 5.98257e-06 6.10656e-06 6.23182e-06 6.35835e-06 6.48615e-06 6.61523e-06 6.74557e-06 6.87719e-06 7.01008e-06 7.14424e-06 7.27968e-06 7.41638e-06 7.55436e-06 7.69361e-06 7.83412e-06 7.97592e-06 8.11898e-06 8.26331e-06 8.40892e-06 8.5558e-06 8.70395e-06 8.85337e-06 9.00406e-06 9.15603e-06 9.30926e-06 9.46377e-06 9.61955e-06 9.7766e-06 9.93492e-06 1.00945e-05 1.02554e-05 1.04175e-05 1.05809e-05 1.07456e-05 1.09116e-05 1.10788e-05 1.12473e-05 1.14171e-05 1.15881e-05 1.17604e-05 
0.0500313 5.27213e-06 5.38994e-06 5.50905e-06 5.62947e-06 5.75118e-06 5.8742e-06 5.99852e-06 6.12414e-06 6.25106e-06 6.37928e-06 6.50881e-06 6.63963e-06 6.77176e-06 6.90519e-06 7.03992e-06 7.17596e-06 7.31329e-06 7.45193e-06 7.59187e-06 7.73311e-06 7.87565e-06 8.0195e-06 8.16465e-06 8.31109e-06 8.45884e-06 8.6079e-06 8.75825e-06 8.9099e-06 9.06286e-06 9.21712e-06 9.37268e-06 9.52954e-06 9.68771e-06 9.84717e-06 1.00079e-05 1.017e-05 1.03334e-05 1.04981e-05 1.0664e-05 1.08313e-05 1.09999e-05 1.11698e-05 1.13409e-05 1.15134e-05 1.16872e-05 1.18623e-05 1.20387e-05 
0.0750469 4.98515e-06 5.09654e-06 5.20917e-06 5.32303e-06 5.43812e-06 5.55444e-06 5.67199e-06 5.79077e-06 5.91078e-06 6.03203e-06 6.1545e-06 6.27821e-06 6.40314e-06 6.52931e-06 6.65671e-06 6.78534e-06 6.9152e-06 7.04629e-06 7.17861e-06 7.31216e-06 7.44695e-06 7.58296e-06 7.72021e-06 7.85868e-06 7.99839e-06 8.13933e-06 8.2815e-06 8.4249e-06 8.56953e-06 8.71539e-06 8.86248e-06 9.0108e-06 9.16036e-06 9.31114e-06 9.46316e-06 9.61641e-06 9.77089e-06 9.92659e-06 1.00835e-05 1.02417e-05 1.04011e-05 1.05617e-05 1.07236e-05 1.08867e-05 1.1051e-05 1.12166e-05 1.13834e-05 
0.100063 5.23392e-06 5.35087e-06 5.46912e-06 5.58866e-06 5.70949e-06 5.83162e-06 5.95503e-06 6.07974e-06 6.20574e-06 6.33304e-06 6.46162e-06 6.5915e-06 6.72267e-06 6.85514e-06 6.98889e-06 7.12394e-06 7.26028e-06 7.39791e-06 7.53684e-06 7.67706e-06 7.81857e-06 7.96137e-06 8.10546e-06 8.25085e-06 8.39753e-06 8.5455e-06 8.69476e-06 8.84532e-06 8.99717e-06 9.15031e-06 9.30474e-06 9.46046e-06 9.61748e-06 9.77579e-06 9.93539e-06 1.00963e-05 1.02585e-05 1.0422e-05 1.05867e-05 1.07528e-05 1.09201e-05 1.10888e-05 1.12587e-05 1.143e-05 1.16025e-05 1.17763e-05 1.19514e-05 
0.125078 5.25332e-06 5.37071e-06 5.4894e-06 5.60938e-06 5.73066e-06 5.85324e-06 5.97712e-06 6.10229e-06 6.22876e-06 6.35652e-06 6.48558e-06 6.61595e-06 6.7476e-06 6.88056e-06 7.01481e-06 7.15036e-06 7.2872e-06 7.42535e-06 7.56479e-06 7.70552e-06 7.84756e-06 7.99089e-06 8.13552e-06 8.28144e-06 8.42867e-06 8.57719e-06 8.727e-06 8.87812e-06 9.03053e-06 9.18424e-06 9.33924e-06 9.49554e-06 9.65314e-06 9.81204e-06 9.97224e-06 1.01337e-05 1.02965e-05 1.04606e-05 1.0626e-05 1.07927e-05 1.09606e-05 1.11299e-05 1.13005e-05 1.14724e-05 1.16455e-05 1.182e-05 1.19957e-05 
0.150094 5.03896e-06 5.15156e-06 5.26541e-06 5.38049e-06 5.49683e-06 5.6144e-06 5.73322e-06 5.85329e-06 5.97459e-06 6.09715e-06 6.22094e-06 6.34598e-06 6.47227e-06 6.5998e-06 6.72857e-06 6.85859e-06 6.98985e-06 7.12236e-06 7.25611e-06 7.3911e-06 7.52734e-06 7.66482e-06 7.80355e-06 7.94352e-06 8.08474e-06 8.2272e-06 8.3709e-06 8.51585e-06 8.66204e-06 8.80948e-06 8.95816e-06 9.10808e-06 9.25925e-06 9.41166e-06 9.56532e-06 9.72022e-06 9.87637e-06 1.00338e-05 1.01924e-05 1.03523e-05 1.05134e-05 1.06758e-05 1.08394e-05 1.10042e-05 1.11703e-05 1.13377e-05 1.15063e-05 
0.175109 5.09494e-06 5.20879e-06 5.3239e-06 5.44027e-06 5.55789e-06 5.67677e-06 5.79691e-06 5.91831e-06 6.04097e-06 6.16488e-06 6.29005e-06 6.41648e-06 6.54417e-06 6.67312e-06 6.80332e-06 6.93478e-06 7.0675e-06 7.20148e-06 7.33672e-06 7.47321e-06 7.61097e-06 7.74998e-06 7.89024e-06 8.03177e-06 8.17455e-06 8.3186e-06 8.4639e-06 8.61046e-06 8.75827e-06 8.90735e-06 9.05768e-06 9.20927e-06 9.36212e-06 9.51622e-06 9.67159e-06 9.82821e-06 9.98609e-06 1.01452e-05 1.03056e-05 1.04673e-05 1.06302e-05 1.07944e-05 1.09598e-05 1.11265e-05 1.12944e-05 1.14636e-05 1.16341e-05 
0.200125 4.91085e-06 5.02059e-06 5.13154e-06 5.2437e-06 5.35707e-06 5.47166e-06 5.58746e-06 5.70447e-06 5.82269e-06 5.94213e-06 6.06278e-06 6.18464e-06 6.30772e-06 6.432e-06 6.5575e-06 6.68422e-06 6.81214e-06 6.94128e-06 7.07163e-06 7.20319e-06 7.33596e-06 7.46995e-06 7.60515e-06 7.74156e-06 7.87919e-06 8.01803e-06 8.15808e-06 8.29934e-06 8.44182e-06 8.5855e-06 8.7304e-06 8.87652e-06 9.02384e-06 9.17238e-06 9.32213e-06 9.47309e-06 9.62527e-06 9.77866e-06 9.93326e-06 1.00891e-05 1.02461e-05 1.04043e-05 1.05638e-05 1.07245e-05 1.08863e-05 1.10494e-05 1.12137e-05 
0.225141 5.29003e-06 5.40824e-06 5.52776e-06 5.64858e-06 5.77071e-06 5.89414e-06 6.01888e-06 6.14493e-06 6.27228e-06 6.40094e-06 6.53091e-06 6.66218e-06 6.79476e-06 6.92864e-06 7.06383e-06 7.20032e-06 7.33813e-06 7.47724e-06 7.61765e-06 7.75937e-06 7.9024e-06 8.04673e-06 8.19237e-06 8.33932e-06 8.48757e-06 8.63712e-06 8.78799e-06 8.94016e-06 9.09363e-06 9.24842e-06 9.40451e-06 9.5619e-06 9.7206e-06 9.88061e-06 1.00419e-05 1.02045e-05 1.03685e-05 1.05337e-05 1.07002e-05 1.08681e-05 1.10372e-05 1.12077e-05 1.13795e-05 1.15525e-05 1.17269e-05 1.19026e-05 1.20796e-05 
