T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000216516 0.000221354 0.000226245 0.000231191 0.000236189 0.000241241 0.000246347 0.000251506 0.000256718 0.000261984 0.000267303 0.000272676 0.000278102 0.000283582 0.000289115 0.000294702 0.000300342 0.000306035 0.000311782 0.000317583 0.000323437 0.000329344 0.000335305 0.000341319 0.000347387 0.000353509 0.000359683 0.000365911 0.000372193 0.000378528 0.000384917 0.000391359 0.000397854 0.000404403 0.000411005 0.000417661 0.000424371 0.000431133 0.00043795 0.000444819 0.000451742 0.000458719 0.000465749 0.000472833 0.00047997 0.00048716 0.000494404 
0.0250156 0.000202835 0.000207367 0.00021195 0.000216583 0.000221265 0.000225998 0.000230781 0.000235614 0.000240497 0.00024543 0.000250413 0.000255447 0.00026053 0.000265664 0.000270847 0.000276081 0.000281365 0.000286698 0.000292082 0.000297516 0.000303 0.000308534 0.000314119 0.000319753 0.000325437 0.000331172 0.000336956 0.000342791 0.000348676 0.000354611 0.000360595 0.00036663 0.000372715 0.000378851 0.000385036 0.000391271 0.000397556 0.000403892 0.000410277 0.000416713 0.000423199 0.000429735 0.00043632 0.000442956 0.000449642 0.000456379 0.000463165 
0.0500313 0.000216833 0.000221678 0.000226577 0.000231529 0.000236535 0.000241595 0.000246708 0.000251874 0.000257094 0.000262368 0.000267695 0.000273076 0.00027851 0.000283998 0.000289539 0.000295134 0.000300782 0.000306484 0.000312239 0.000318048 0.000323911 0.000329827 0.000335797 0.00034182 0.000347896 0.000354027 0.00036021 0.000366448 0.000372739 0.000379083 0.000385481 0.000391932 0.000398437 0.000404996 0.000411608 0.000418273 0.000424993 0.000431765 0.000438592 0.000445471 0.000452405 0.000459391 0.000466432 0.000473526 0.000480673 0.000487874 0.000495129 
0.0750469 0.000208509 0.000213168 0.000217879 0.000222641 0.000227455 0.00023232 0.000237237 0.000242205 0.000247225 0.000252296 0.000257419 0.000262593 0.000267818 0.000273095 0.000278424 0.000283804 0.000289236 0.000294719 0.000300253 0.000305839 0.000311477 0.000317166 0.000322906 0.000328698 0.000334541 0.000340436 0.000346383 0.00035238 0.00035843 0.000364531 0.000370683 0.000376887 0.000383142 0.000389449 0.000395807 0.000402217 0.000408678 0.000415191 0.000421755 0.00042837 0.000435038 0.000441756 0.000448526 0.000455348 0.000462221 0.000469146 0.000476122 
0.100063 0.000206034 0.000210638 0.000215293 0.000219999 0.000224755 0.000229563 0.000234421 0.00023933 0.00024429 0.000249301 0.000254363 0.000259476 0.000264639 0.000269854 0.000275119 0.000280435 0.000285802 0.00029122 0.000296689 0.000302209 0.000307779 0.000313401 0.000319073 0.000324796 0.00033057 0.000336395 0.000342271 0.000348198 0.000354175 0.000360203 0.000366283 0.000372413 0.000378594 0.000384826 0.000391109 0.000397442 0.000403827 0.000410262 0.000416748 0.000423285 0.000429874 0.000436512 0.000443202 0.000449943 0.000456734 0.000463577 0.00047047 
0.125078 0.000213438 0.000218207 0.000223029 0.000227904 0.000232832 0.000237812 0.000242845 0.000247931 0.000253069 0.00025826 0.000263504 0.0002688 0.000274149 0.000279551 0.000285006 0.000290513 0.000296073 0.000301685 0.000307351 0.000313069 0.000318839 0.000324663 0.000330539 0.000336468 0.000342449 0.000348484 0.00035457 0.00036071 0.000366902 0.000373148 0.000379445 0.000385796 0.000392199 0.000398655 0.000405163 0.000411724 0.000418338 0.000425005 0.000431724 0.000438496 0.000445321 0.000452199 0.000459129 0.000466112 0.000473147 0.000480235 0.000487376 
0.150094 0.000207054 0.000211681 0.000216359 0.000221088 0.000225868 0.000230699 0.000235582 0.000240515 0.0002455 0.000250535 0.000255622 0.00026076 0.00026595 0.00027119 0.000276481 0.000281824 0.000287217 0.000292662 0.000298158 0.000303705 0.000309303 0.000314952 0.000320653 0.000326404 0.000332207 0.000338061 0.000343965 0.000349921 0.000355929 0.000361987 0.000368096 0.000374257 0.000380468 0.000386731 0.000393045 0.00039941 0.000405826 0.000412293 0.000418812 0.000425381 0.000432002 0.000438674 0.000445396 0.00045217 0.000458996 0.000465872 0.000472799 
0.175109 0.000211047 0.000215763 0.000220531 0.000225351 0.000230223 0.000235148 0.000240124 0.000245153 0.000250234 0.000255367 0.000260552 0.000265789 0.000271078 0.000276419 0.000281813 0.000287258 0.000292756 0.000298305 0.000303907 0.000309561 0.000315267 0.000321026 0.000326836 0.000332698 0.000338613 0.000344579 0.000350598 0.000356669 0.000362792 0.000368967 0.000375194 0.000381473 0.000387805 0.000394188 0.000400624 0.000407112 0.000413652 0.000420244 0.000426888 0.000433584 0.000440332 0.000447132 0.000453985 0.00046089 0.000467846 0.000474855 0.000481916 
0.200125 0.000197347 0.000201757 0.000206216 0.000210723 0.000215279 0.000219884 0.000224537 0.00022924 0.000233991 0.00023879 0.000243639 0.000248536 0.000253482 0.000258476 0.00026352 0.000268612 0.000273752 0.000278942 0.00028418 0.000289467 0.000294803 0.000300187 0.00030562 0.000311102 0.000316633 0.000322212 0.00032784 0.000333517 0.000339242 0.000345017 0.00035084 0.000356711 0.000362632 0.000368601 0.000374619 0.000380685 0.000386801 0.000392965 0.000399178 0.000405439 0.000411749 0.000418108 0.000424516 0.000430972 0.000437478 0.000444031 0.000450634 
0.225141 0.000208248 0.000212901 0.000217606 0.000222362 0.00022717 0.000232029 0.000236939 0.000241901 0.000246915 0.00025198 0.000257096 0.000262263 0.000267482 0.000272753 0.000278075 0.000283448 0.000288873 0.000294349 0.000299876 0.000305455 0.000311086 0.000316768 0.000322501 0.000328286 0.000334122 0.000340009 0.000345948 0.000351938 0.00035798 0.000364073 0.000370218 0.000376414 0.000382661 0.00038896 0.00039531 0.000401712 0.000408165 0.00041467 0.000421226 0.000427833 0.000434492 0.000441202 0.000447964 0.000454777 0.000461641 0.000468557 0.000475524 
