T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000103629 0.000105944 0.000108286 0.000110652 0.000113045 0.000115463 0.000117906 0.000120376 0.00012287 0.000125391 0.000127937 0.000130508 0.000133105 0.000135728 0.000138376 0.00014105 0.00014375 0.000146475 0.000149225 0.000152001 0.000154803 0.000157631 0.000160484 0.000163362 0.000166266 0.000169196 0.000172151 0.000175132 0.000178139 0.000181171 0.000184229 0.000187312 0.000190421 0.000193555 0.000196715 0.000199901 0.000203112 0.000206349 0.000209611 0.000212899 0.000216213 0.000219552 0.000222917 0.000226307 0.000229723 0.000233164 0.000236631 
0.0250156 9.7855e-05 0.000100042 0.000102252 0.000104487 0.000106747 0.00010903 0.000111337 0.000113669 0.000116025 0.000118405 0.000120809 0.000123237 0.000125689 0.000128166 0.000130667 0.000133192 0.000135741 0.000138314 0.000140911 0.000143533 0.000146178 0.000148848 0.000151542 0.000154261 0.000157003 0.000159769 0.00016256 0.000165375 0.000168214 0.000171077 0.000173964 0.000176876 0.000179812 0.000182771 0.000185755 0.000188764 0.000191796 0.000194852 0.000197933 0.000201038 0.000204167 0.00020732 0.000210497 0.000213698 0.000216924 0.000220174 0.000223448 
0.0500313 0.000100171 0.000102409 0.000104672 0.00010696 0.000109272 0.00011161 0.000113972 0.000116359 0.00011877 0.000121206 0.000123667 0.000126153 0.000128663 0.000131199 0.000133759 0.000136343 0.000138953 0.000141587 0.000144246 0.000146929 0.000149637 0.00015237 0.000155128 0.000157911 0.000160718 0.00016355 0.000166407 0.000169288 0.000172194 0.000175125 0.000178081 0.000181061 0.000184066 0.000187096 0.000190151 0.00019323 0.000196334 0.000199463 0.000202617 0.000205795 0.000208998 0.000212225 0.000215478 0.000218755 0.000222057 0.000225384 0.000228735 
0.0750469 9.47178e-05 9.68343e-05 9.89742e-05 0.000101138 0.000103324 0.000105534 0.000107768 0.000110025 0.000112305 0.000114608 0.000116936 0.000119286 0.00012166 0.000124057 0.000126477 0.000128921 0.000131389 0.000133879 0.000136394 0.000138931 0.000141492 0.000144076 0.000146684 0.000149315 0.000151969 0.000154647 0.000157348 0.000160073 0.000162821 0.000165592 0.000168387 0.000171205 0.000174047 0.000176912 0.0001798 0.000182712 0.000185647 0.000188605 0.000191587 0.000194592 0.000197621 0.000200673 0.000203748 0.000206847 0.000209969 0.000213115 0.000216284 
0.100063 9.94444e-05 0.000101667 0.000103913 0.000106185 0.00010848 0.000110801 0.000113146 0.000115515 0.000117909 0.000120328 0.000122771 0.000125239 0.000127731 0.000130248 0.000132789 0.000135355 0.000137945 0.00014056 0.0001432 0.000145864 0.000148553 0.000151266 0.000154004 0.000156766 0.000159553 0.000162364 0.0001652 0.000168061 0.000170946 0.000173856 0.00017679 0.000179749 0.000182732 0.00018574 0.000188772 0.000191829 0.000194911 0.000198017 0.000201148 0.000204303 0.000207483 0.000210687 0.000213916 0.000217169 0.000220447 0.00022375 0.000227077 
0.125078 9.98132e-05 0.000102044 0.000104299 0.000106578 0.000108883 0.000111212 0.000113565 0.000115943 0.000118346 0.000120774 0.000123226 0.000125703 0.000128204 0.000130731 0.000133281 0.000135857 0.000138457 0.000141082 0.000143731 0.000146405 0.000149104 0.000151827 0.000154575 0.000157347 0.000160145 0.000162967 0.000165813 0.000168684 0.00017158 0.0001745 0.000177446 0.000180415 0.00018341 0.000186429 0.000189472 0.000192541 0.000195634 0.000198751 0.000201894 0.000205061 0.000208252 0.000211468 0.000214709 0.000217975 0.000221265 0.00022458 0.000227919 
0.150094 9.49445e-05 9.70661e-05 9.92111e-05 0.00010138 0.000103572 0.000105787 0.000108026 0.000110288 0.000112574 0.000114883 0.000117215 0.000119571 0.000121951 0.000124354 0.00012678 0.00012923 0.000131703 0.0001342 0.00013672 0.000139264 0.000141831 0.000144421 0.000147035 0.000149672 0.000152333 0.000155017 0.000157725 0.000160456 0.000163211 0.000165989 0.00016879 0.000171615 0.000174463 0.000177335 0.00018023 0.000183149 0.000186091 0.000189057 0.000192046 0.000195058 0.000198094 0.000201153 0.000204236 0.000207342 0.000210472 0.000213625 0.000216802 
0.175109 9.68039e-05 9.89671e-05 0.000101154 0.000103365 0.0001056 0.000107859 0.000110141 0.000112448 0.000114778 0.000117133 0.000119511 0.000121913 0.000124339 0.000126789 0.000129263 0.000131761 0.000134283 0.000136828 0.000139398 0.000141991 0.000144608 0.00014725 0.000149915 0.000152604 0.000155317 0.000158053 0.000160814 0.000163599 0.000166407 0.00016924 0.000172096 0.000174976 0.00017788 0.000180808 0.00018376 0.000186736 0.000189736 0.000192759 0.000195807 0.000198878 0.000201974 0.000205093 0.000208236 0.000211403 0.000214594 0.000217809 0.000221048 
0.200125 9.24642e-05 9.45304e-05 9.66194e-05 9.87312e-05 0.000100866 0.000103023 0.000105204 0.000107407 0.000109633 0.000111882 0.000114153 0.000116448 0.000118765 0.000121105 0.000123468 0.000125854 0.000128263 0.000130694 0.000133148 0.000135626 0.000138126 0.000140648 0.000143194 0.000145762 0.000148354 0.000150968 0.000153605 0.000156264 0.000158947 0.000161653 0.000164381 0.000167132 0.000169906 0.000172703 0.000175522 0.000178365 0.00018123 0.000184118 0.000187029 0.000189963 0.000192919 0.000195899 0.000198901 0.000201926 0.000204974 0.000208044 0.000211138 
0.225141 0.000100511 0.000102757 0.000105027 0.000107323 0.000109643 0.000111989 0.000114359 0.000116754 0.000119173 0.000121618 0.000124087 0.000126581 0.0001291 0.000131644 0.000134213 0.000136806 0.000139424 0.000142067 0.000144735 0.000147428 0.000150146 0.000152888 0.000155655 0.000158447 0.000161264 0.000164105 0.000166972 0.000169863 0.000172779 0.00017572 0.000178686 0.000181676 0.000184691 0.000187732 0.000190797 0.000193886 0.000197001 0.00020014 0.000203305 0.000206494 0.000209707 0.000212946 0.00021621 0.000219498 0.000222811 0.000226149 0.000229512 
0.250156 9.71073e-05 9.92772e-05 0.000101471 0.000103689 0.000105931 0.000108197 0.000110486 0.0001128 0.000115138 0.0001175 0.000119886 0.000122295 0.000124729 0.000127187 0.000129668 0.000132174 0.000134703 0.000137257 0.000139834 0.000142436 0.000145061 0.000147711 0.000150384 0.000153082 0.000155803 0.000158549 0.000161318 0.000164111 0.000166929 0.00016977 0.000172635 0.000175524 0.000178438 0.000181375 0.000184336 0.000187321 0.00019033 0.000193363 0.00019642 0.000199501 0.000202607 0.000205736 0.000208889 0.000212065 0.000215266 0.000218491 0.00022174 
0.275172 9.48867e-05 9.7007e-05 9.91507e-05 0.000101318 0.000103508 0.000105722 0.00010796 0.000110221 0.000112505 0.000114813 0.000117144 0.000119499 0.000121877 0.000124278 0.000126703 0.000129151 0.000131623 0.000134118 0.000136637 0.000139179 0.000141744 0.000144333 0.000146945 0.000149581 0.00015224 0.000154923 0.000157629 0.000160358 0.000163111 0.000165888 0.000168687 0.000171511 0.000174357 0.000177227 0.000180121 0.000183038 0.000185978 0.000188942 0.000191929 0.000194939 0.000197973 0.000201031 0.000204112 0.000207216 0.000210344 0.000213495 0.00021667 
