T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 5.45414e-05 5.57601e-05 5.69924e-05 5.82381e-05 5.94972e-05 6.07699e-05 6.2056e-05 6.33555e-05 6.46686e-05 6.59951e-05 6.7335e-05 6.86885e-05 7.00554e-05 7.14357e-05 7.28296e-05 7.42369e-05 7.56577e-05 7.70919e-05 7.85396e-05 8.00008e-05 8.14754e-05 8.29635e-05 8.44651e-05 8.59801e-05 8.75086e-05 8.90506e-05 9.0606e-05 9.21749e-05 9.37573e-05 9.53531e-05 9.69625e-05 9.85852e-05 0.000100221 0.000101871 0.000103534 0.000105211 0.000106901 0.000108605 0.000110322 0.000112052 0.000113796 0.000115554 0.000117325 0.000119109 0.000120907 0.000122718 0.000124543 
0.0250156 5.15026e-05 5.26535e-05 5.38171e-05 5.49934e-05 5.61824e-05 5.73841e-05 5.85986e-05 5.98257e-05 6.10656e-05 6.23182e-05 6.35835e-05 6.48615e-05 6.61523e-05 6.74557e-05 6.87719e-05 7.01008e-05 7.14424e-05 7.27968e-05 7.41638e-05 7.55436e-05 7.69361e-05 7.83412e-05 7.97592e-05 8.11898e-05 8.26331e-05 8.40892e-05 8.5558e-05 8.70395e-05 8.85337e-05 9.00406e-05 9.15603e-05 9.30926e-05 9.46377e-05 9.61955e-05 9.7766e-05 9.93492e-05 0.000100945 0.000102554 0.000104175 0.000105809 0.000107456 0.000109116 0.000110788 0.000112473 0.000114171 0.000115881 0.000117604 
0.0500313 5.27213e-05 5.38994e-05 5.50905e-05 5.62947e-05 5.75118e-05 5.8742e-05 5.99852e-05 6.12414e-05 6.25106e-05 6.37928e-05 6.50881e-05 6.63963e-05 6.77176e-05 6.90519e-05 7.03992e-05 7.17596e-05 7.31329e-05 7.45193e-05 7.59187e-05 7.73311e-05 7.87565e-05 8.0195e-05 8.16465e-05 8.31109e-05 8.45884e-05 8.6079e-05 8.75825e-05 8.9099e-05 9.06286e-05 9.21712e-05 9.37268e-05 9.52954e-05 9.68771e-05 9.84717e-05 0.000100079 0.0001017 0.000103334 0.000104981 0.00010664 0.000108313 0.000109999 0.000111698 0.000113409 0.000115134 0.000116872 0.000118623 0.000120387 
0.0750469 4.98515e-05 5.09654e-05 5.20917e-05 5.32303e-05 5.43812e-05 5.55444e-05 5.67199e-05 5.79077e-05 5.91078e-05 6.03203e-05 6.1545e-05 6.27821e-05 6.40314e-05 6.52931e-05 6.65671e-05 6.78534e-05 6.9152e-05 7.04629e-05 7.17861e-05 7.31216e-05 7.44695e-05 7.58296e-05 7.72021e-05 7.85868e-05 7.99839e-05 8.13933e-05 8.2815e-05 8.4249e-05 8.56953e-05 8.71539e-05 8.86248e-05 9.0108e-05 9.16036e-05 9.31114e-05 9.46316e-05 9.61641e-05 9.77089e-05 9.92659e-05 0.000100835 0.000102417 0.000104011 0.000105617 0.000107236 0.000108867 0.00011051 0.000112166 0.000113834 
0.100063 5.23392e-05 5.35087e-05 5.46912e-05 5.58866e-05 5.70949e-05 5.83162e-05 5.95503e-05 6.07974e-05 6.20574e-05 6.33304e-05 6.46162e-05 6.5915e-05 6.72267e-05 6.85514e-05 6.98889e-05 7.12394e-05 7.26028e-05 7.39791e-05 7.53684e-05 7.67706e-05 7.81857e-05 7.96137e-05 8.10546e-05 8.25085e-05 8.39753e-05 8.5455e-05 8.69476e-05 8.84532e-05 8.99717e-05 9.15031e-05 9.30474e-05 9.46046e-05 9.61748e-05 9.77579e-05 9.93539e-05 0.000100963 0.000102585 0.00010422 0.000105867 0.000107528 0.000109201 0.000110888 0.000112587 0.0001143 0.000116025 0.000117763 0.000119514 
0.125078 5.25332e-05 5.37071e-05 5.4894e-05 5.60938e-05 5.73066e-05 5.85324e-05 5.97712e-05 6.10229e-05 6.22876e-05 6.35652e-05 6.48558e-05 6.61595e-05 6.7476e-05 6.88056e-05 7.01481e-05 7.15036e-05 7.2872e-05 7.42535e-05 7.56479e-05 7.70552e-05 7.84756e-05 7.99089e-05 8.13552e-05 8.28144e-05 8.42867e-05 8.57719e-05 8.727e-05 8.87812e-05 9.03053e-05 9.18424e-05 9.33924e-05 9.49554e-05 9.65314e-05 9.81204e-05 9.97224e-05 0.000101337 0.000102965 0.000104606 0.00010626 0.000107927 0.000109606 0.000111299 0.000113005 0.000114724 0.000116455 0.0001182 0.000119957 
0.150094 5.03896e-05 5.15156e-05 5.26541e-05 5.38049e-05 5.49683e-05 5.6144e-05 5.73322e-05 5.85329e-05 5.97459e-05 6.09715e-05 6.22094e-05 6.34598e-05 6.47227e-05 6.5998e-05 6.72857e-05 6.85859e-05 6.98985e-05 7.12236e-05 7.25611e-05 7.3911e-05 7.52734e-05 7.66482e-05 7.80355e-05 7.94352e-05 8.08474e-05 8.2272e-05 8.3709e-05 8.51585e-05 8.66204e-05 8.80948e-05 8.95816e-05 9.10808e-05 9.25925e-05 9.41166e-05 9.56532e-05 9.72022e-05 9.87637e-05 0.000100338 0.000101924 0.000103523 0.000105134 0.000106758 0.000108394 0.000110042 0.000111703 0.000113377 0.000115063 
0.175109 5.09494e-05 5.20879e-05 5.3239e-05 5.44027e-05 5.55789e-05 5.67677e-05 5.79691e-05 5.91831e-05 6.04097e-05 6.16488e-05 6.29005e-05 6.41648e-05 6.54417e-05 6.67312e-05 6.80332e-05 6.93478e-05 7.0675e-05 7.20148e-05 7.33672e-05 7.47321e-05 7.61097e-05 7.74998e-05 7.89024e-05 8.03177e-05 8.17455e-05 8.3186e-05 8.4639e-05 8.61046e-05 8.75827e-05 8.90735e-05 9.05768e-05 9.20927e-05 9.36212e-05 9.51622e-05 9.67159e-05 9.82821e-05 9.98609e-05 0.000101452 0.000103056 0.000104673 0.000106302 0.000107944 0.000109598 0.000111265 0.000112944 0.000114636 0.000116341 
0.200125 4.91085e-05 5.02059e-05 5.13154e-05 5.2437e-05 5.35707e-05 5.47166e-05 5.58746e-05 5.70447e-05 5.82269e-05 5.94213e-05 6.06278e-05 6.18464e-05 6.30772e-05 6.432e-05 6.5575e-05 6.68422e-05 6.81214e-05 6.94128e-05 7.07163e-05 7.20319e-05 7.33596e-05 7.46995e-05 7.60515e-05 7.74156e-05 7.87919e-05 8.01803e-05 8.15808e-05 8.29934e-05 8.44182e-05 8.5855e-05 8.7304e-05 8.87652e-05 9.02384e-05 9.17238e-05 9.32213e-05 9.47309e-05 9.62527e-05 9.77866e-05 9.93326e-05 0.000100891 0.000102461 0.000104043 0.000105638 0.000107245 0.000108863 0.000110494 0.000112137 
0.225141 5.29003e-05 5.40824e-05 5.52776e-05 5.64858e-05 5.77071e-05 5.89414e-05 6.01888e-05 6.14493e-05 6.27228e-05 6.40094e-05 6.53091e-05 6.66218e-05 6.79476e-05 6.92864e-05 7.06383e-05 7.20032e-05 7.33813e-05 7.47724e-05 7.61765e-05 7.75937e-05 7.9024e-05 8.04673e-05 8.19237e-05 8.33932e-05 8.48757e-05 8.63712e-05 8.78799e-05 8.94016e-05 9.09363e-05 9.24842e-05 9.40451e-05 9.5619e-05 9.7206e-05 9.88061e-05 0.000100419 0.000102045 0.000103685 0.000105337 0.000107002 0.000108681 0.000110372 0.000112077 0.000113795 0.000115525 0.000117269 0.000119026 0.000120796 
