T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 0.000193591 0.000197917 0.000202291 0.000206712 0.000211182 0.000215699 0.000220264 0.000224877 0.000229537 0.000234245 0.000239002 0.000243805 0.000248657 0.000253557 0.000258504 0.000263499 0.000268542 0.000273633 0.000278771 0.000283958 0.000289192 0.000294474 0.000299804 0.000305181 0.000310606 0.00031608 0.0003216 0.000327169 0.000332786 0.00033845 0.000344162 0.000349922 0.00035573 0.000361585 0.000367489 0.00037344 0.000379439 0.000385486 0.00039158 0.000397722 0.000403913 0.000410151 0.000416436 0.00042277 0.000429151 0.00043558 0.000442057 
0.0250156 0.000180362 0.000184393 0.000188467 0.000192587 0.000196751 0.000200959 0.000205212 0.00020951 0.000213852 0.000218238 0.000222669 0.000227145 0.000231665 0.00023623 0.000240839 0.000245493 0.000250191 0.000254934 0.000259722 0.000264554 0.00026943 0.000274351 0.000279317 0.000284327 0.000289381 0.00029448 0.000299624 0.000304812 0.000310045 0.000315322 0.000320644 0.00032601 0.000331421 0.000336877 0.000342377 0.000347921 0.00035351 0.000359144 0.000364822 0.000370544 0.000376311 0.000382123 0.000387979 0.00039388 0.000399825 0.000405815 0.000411849 
0.0500313 0.000191359 0.000195635 0.000199958 0.000204328 0.000208746 0.000213211 0.000217724 0.000222283 0.00022689 0.000231544 0.000236245 0.000240994 0.000245789 0.000250633 0.000255523 0.00026046 0.000265445 0.000270477 0.000275556 0.000280683 0.000285857 0.000291078 0.000296346 0.000301661 0.000307024 0.000312434 0.000317892 0.000323396 0.000328948 0.000334547 0.000340193 0.000345887 0.000351627 0.000357415 0.000363251 0.000369133 0.000375063 0.00038104 0.000387064 0.000393136 0.000399254 0.00040542 0.000411634 0.000417894 0.000424202 0.000430557 0.000436959 
0.0750469 0.000183298 0.000187393 0.000191535 0.000195721 0.000199953 0.00020423 0.000208552 0.000212919 0.000217332 0.00022179 0.000226293 0.000230842 0.000235435 0.000240074 0.000244759 0.000249488 0.000254263 0.000259083 0.000263948 0.000268859 0.000273815 0.000278816 0.000283862 0.000288954 0.000294091 0.000299273 0.0003045 0.000309773 0.000315091 0.000320454 0.000325862 0.000331316 0.000336815 0.000342359 0.000347948 0.000353583 0.000359263 0.000364988 0.000370759 0.000376575 0.000382436 0.000388342 0.000394293 0.00040029 0.000406332 0.000412419 0.000418552 
0.100063 0.000185805 0.000189957 0.000194155 0.000198398 0.000202688 0.000207023 0.000211405 0.000215832 0.000220305 0.000224824 0.000229389 0.000234 0.000238656 0.000243359 0.000248107 0.000252901 0.000257741 0.000262627 0.000267559 0.000272537 0.00027756 0.00028263 0.000287745 0.000292907 0.000298114 0.000303367 0.000308666 0.00031401 0.000319401 0.000324837 0.00033032 0.000335848 0.000341422 0.000347042 0.000352708 0.00035842 0.000364178 0.000369981 0.000375831 0.000381726 0.000387667 0.000393654 0.000399687 0.000405766 0.000411891 0.000418061 0.000424278 
0.125078 0.000188894 0.000193115 0.000197382 0.000201696 0.000206057 0.000210465 0.000214919 0.00021942 0.000223967 0.000228561 0.000233202 0.000237889 0.000242623 0.000247404 0.000252231 0.000257105 0.000262026 0.000266993 0.000272007 0.000277067 0.000282174 0.000287328 0.000292528 0.000297776 0.000303069 0.00030841 0.000313797 0.00031923 0.00032471 0.000330237 0.000335811 0.000341431 0.000347098 0.000352811 0.000358571 0.000364378 0.000370231 0.000376131 0.000382078 0.000388071 0.000394111 0.000400198 0.000406331 0.000412511 0.000418737 0.000425011 0.00043133 
0.150094 0.00018602 0.000190176 0.000194379 0.000198628 0.000202922 0.000207263 0.000211649 0.000216081 0.00022056 0.000225084 0.000229654 0.00023427 0.000238932 0.00024364 0.000248394 0.000253193 0.000258039 0.000262931 0.000267868 0.000272852 0.000277881 0.000282957 0.000288078 0.000293245 0.000298458 0.000303717 0.000309022 0.000314373 0.00031977 0.000325213 0.000330702 0.000336236 0.000341817 0.000347443 0.000353116 0.000358834 0.000364598 0.000370409 0.000376265 0.000382167 0.000388115 0.000394109 0.000400149 0.000406235 0.000412367 0.000418544 0.000424768 
0.175109 0.000186892 0.000191069 0.000195291 0.00019956 0.000203874 0.000208235 0.000212642 0.000217095 0.000221594 0.00022614 0.000230731 0.000235369 0.000240053 0.000244783 0.000249559 0.000254381 0.00025925 0.000264164 0.000269125 0.000274132 0.000279185 0.000284284 0.000289429 0.000294621 0.000299858 0.000305142 0.000310472 0.000315848 0.00032127 0.000326739 0.000332253 0.000337814 0.00034342 0.000349073 0.000354772 0.000360518 0.000366309 0.000372147 0.00037803 0.00038396 0.000389936 0.000395958 0.000402026 0.000408141 0.000414301 0.000420508 0.000426761 
0.200125 0.000175913 0.000179844 0.000183818 0.000187836 0.000191897 0.000196002 0.00020015 0.000204341 0.000208576 0.000212855 0.000217176 0.000221542 0.00022595 0.000230402 0.000234898 0.000239437 0.000244019 0.000248645 0.000253315 0.000258027 0.000262783 0.000267583 0.000272426 0.000277313 0.000282242 0.000287216 0.000292233 0.000297293 0.000302396 0.000307544 0.000312734 0.000317968 0.000323245 0.000328566 0.00033393 0.000339338 0.000344789 0.000350284 0.000355822 0.000361403 0.000367028 0.000372696 0.000378408 0.000384163 0.000389962 0.000395804 0.00040169 
0.225141 0.000185784 0.000189936 0.000194133 0.000198376 0.000202665 0.000207 0.000211381 0.000215808 0.00022028 0.000224799 0.000229363 0.000233973 0.000238629 0.000243331 0.000248079 0.000252873 0.000257712 0.000262598 0.000267529 0.000272506 0.000277529 0.000282598 0.000287713 0.000292874 0.00029808 0.000303333 0.000308631 0.000313975 0.000319365 0.000324801 0.000330283 0.000335811 0.000341384 0.000347004 0.000352669 0.00035838 0.000364137 0.00036994 0.000375789 0.000381683 0.000387624 0.00039361 0.000399642 0.000405721 0.000411845 0.000418014 0.00042423 
