T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 3.8179e-05 3.90321e-05 3.98947e-05 4.07667e-05 4.16481e-05 4.25389e-05 4.34392e-05 4.43489e-05 4.5268e-05 4.61966e-05 4.71345e-05 4.80819e-05 4.90388e-05 5.0005e-05 5.09807e-05 5.19658e-05 5.29604e-05 5.39643e-05 5.49777e-05 5.60005e-05 5.70328e-05 5.80745e-05 5.91256e-05 6.01861e-05 6.1256e-05 6.23354e-05 6.34242e-05 6.45225e-05 6.56301e-05 6.67472e-05 6.78737e-05 6.90097e-05 7.0155e-05 7.13098e-05 7.2474e-05 7.36477e-05 7.48308e-05 7.60233e-05 7.72252e-05 7.84366e-05 7.96574e-05 8.08876e-05 8.21272e-05 8.33763e-05 8.46348e-05 8.59027e-05 8.718e-05 
0.0250156 3.60519e-05 3.68575e-05 3.7672e-05 3.84954e-05 3.93277e-05 4.01689e-05 4.1019e-05 4.1878e-05 4.27459e-05 4.36227e-05 4.45085e-05 4.54031e-05 4.63066e-05 4.7219e-05 4.81403e-05 4.90706e-05 5.00097e-05 5.09577e-05 5.19147e-05 5.28805e-05 5.38552e-05 5.48389e-05 5.58314e-05 5.68329e-05 5.78432e-05 5.88624e-05 5.98906e-05 6.09276e-05 6.19736e-05 6.30284e-05 6.40922e-05 6.51648e-05 6.62464e-05 6.73368e-05 6.84362e-05 6.95445e-05 7.06616e-05 7.17877e-05 7.29227e-05 7.40665e-05 7.52193e-05 7.6381e-05 7.75515e-05 7.8731e-05 7.99194e-05 8.11167e-05 8.23228e-05 
0.0500313 3.69049e-05 3.77296e-05 3.85634e-05 3.94063e-05 4.02583e-05 4.11194e-05 4.19896e-05 4.28689e-05 4.37574e-05 4.4655e-05 4.55616e-05 4.64774e-05 4.74023e-05 4.83363e-05 4.92795e-05 5.02317e-05 5.11931e-05 5.21635e-05 5.31431e-05 5.41318e-05 5.51296e-05 5.61365e-05 5.71525e-05 5.81777e-05 5.92119e-05 6.02553e-05 6.13077e-05 6.23693e-05 6.344e-05 6.45198e-05 6.56088e-05 6.67068e-05 6.78139e-05 6.89302e-05 7.00556e-05 7.11901e-05 7.23337e-05 7.34864e-05 7.46482e-05 7.58191e-05 7.69992e-05 7.81883e-05 7.93866e-05 8.0594e-05 8.18105e-05 8.30361e-05 8.42708e-05 
0.0750469 3.4896e-05 3.56758e-05 3.64642e-05 3.72612e-05 3.80668e-05 3.88811e-05 3.97039e-05 4.05354e-05 4.13755e-05 4.22242e-05 4.30815e-05 4.39474e-05 4.4822e-05 4.57052e-05 4.6597e-05 4.74974e-05 4.84064e-05 4.9324e-05 5.02503e-05 5.11851e-05 5.21286e-05 5.30807e-05 5.40414e-05 5.50108e-05 5.59887e-05 5.69753e-05 5.79705e-05 5.89743e-05 5.99867e-05 6.10077e-05 6.20374e-05 6.30756e-05 6.41225e-05 6.5178e-05 6.62421e-05 6.73149e-05 6.83962e-05 6.94862e-05 7.05847e-05 7.16919e-05 7.28077e-05 7.39322e-05 7.50652e-05 7.62069e-05 7.73572e-05 7.8516e-05 7.96836e-05 
0.100063 3.66374e-05 3.74561e-05 3.82838e-05 3.91206e-05 3.99664e-05 4.08213e-05 4.16852e-05 4.25582e-05 4.34402e-05 4.43313e-05 4.52314e-05 4.61405e-05 4.70587e-05 4.7986e-05 4.89223e-05 4.98676e-05 5.0822e-05 5.17854e-05 5.27579e-05 5.37394e-05 5.473e-05 5.57296e-05 5.67382e-05 5.77559e-05 5.87827e-05 5.98185e-05 6.08633e-05 6.19172e-05 6.29802e-05 6.40521e-05 6.51332e-05 6.62233e-05 6.73224e-05 6.84305e-05 6.95478e-05 7.0674e-05 7.18093e-05 7.29537e-05 7.41071e-05 7.52695e-05 7.6441e-05 7.76216e-05 7.88111e-05 8.00098e-05 8.12175e-05 8.24342e-05 8.36599e-05 
0.125078 3.67733e-05 3.7595e-05 3.84258e-05 3.92657e-05 4.01146e-05 4.09727e-05 4.18398e-05 4.2716e-05 4.36013e-05 4.44957e-05 4.53991e-05 4.63116e-05 4.72332e-05 4.81639e-05 4.91037e-05 5.00525e-05 5.10104e-05 5.19774e-05 5.29535e-05 5.39387e-05 5.49329e-05 5.59362e-05 5.69486e-05 5.79701e-05 5.90007e-05 6.00403e-05 6.1089e-05 6.21468e-05 6.32137e-05 6.42897e-05 6.53747e-05 6.64688e-05 6.7572e-05 6.86843e-05 6.98056e-05 7.09361e-05 7.20756e-05 7.32242e-05 7.43819e-05 7.55486e-05 7.67245e-05 7.79094e-05 7.91034e-05 8.03065e-05 8.15186e-05 8.27398e-05 8.39702e-05 
0.150094 3.52727e-05 3.60609e-05 3.68578e-05 3.76635e-05 3.84778e-05 3.93008e-05 4.01325e-05 4.0973e-05 4.18222e-05 4.268e-05 4.35466e-05 4.44219e-05 4.53059e-05 4.61986e-05 4.71e-05 4.80101e-05 4.8929e-05 4.98565e-05 5.07928e-05 5.17377e-05 5.26914e-05 5.36538e-05 5.46249e-05 5.56047e-05 5.65932e-05 5.75904e-05 5.85963e-05 5.96109e-05 6.06343e-05 6.16663e-05 6.27071e-05 6.37566e-05 6.48148e-05 6.58817e-05 6.69573e-05 6.80416e-05 6.91346e-05 7.02363e-05 7.13468e-05 7.24659e-05 7.35938e-05 7.47303e-05 7.58756e-05 7.70296e-05 7.81923e-05 7.93637e-05 8.05438e-05 
0.175109 3.56646e-05 3.64616e-05 3.72673e-05 3.80819e-05 3.89052e-05 3.97374e-05 4.05784e-05 4.14282e-05 4.22868e-05 4.31542e-05 4.40304e-05 4.49154e-05 4.58092e-05 4.67118e-05 4.76233e-05 4.85435e-05 4.94725e-05 5.04104e-05 5.1357e-05 5.23125e-05 5.32768e-05 5.42498e-05 5.52317e-05 5.62224e-05 5.72219e-05 5.82302e-05 5.92473e-05 6.02732e-05 6.13079e-05 6.23514e-05 6.34037e-05 6.44649e-05 6.55348e-05 6.66136e-05 6.77011e-05 6.87975e-05 6.99026e-05 7.10166e-05 7.21394e-05 7.3271e-05 7.44113e-05 7.55605e-05 7.67185e-05 7.78853e-05 7.90609e-05 8.02454e-05 8.14386e-05 
0.200125 3.4376e-05 3.51441e-05 3.59208e-05 3.67059e-05 3.74995e-05 3.83016e-05 3.91122e-05 3.99313e-05 4.07589e-05 4.15949e-05 4.24395e-05 4.32925e-05 4.4154e-05 4.5024e-05 4.59025e-05 4.67895e-05 4.7685e-05 4.85889e-05 4.95014e-05 5.04223e-05 5.13517e-05 5.22897e-05 5.32361e-05 5.41909e-05 5.51543e-05 5.61262e-05 5.71065e-05 5.80954e-05 5.90927e-05 6.00985e-05 6.11128e-05 6.21356e-05 6.31669e-05 6.42067e-05 6.52549e-05 6.63117e-05 6.73769e-05 6.84506e-05 6.95328e-05 7.06235e-05 7.17227e-05 7.28304e-05 7.39465e-05 7.50712e-05 7.62043e-05 7.73459e-05 7.8496e-05 
0.225141 3.70302e-05 3.78577e-05 3.86943e-05 3.95401e-05 4.0395e-05 4.1259e-05 4.21322e-05 4.30145e-05 4.3906e-05 4.48066e-05 4.57163e-05 4.66352e-05 4.75633e-05 4.85005e-05 4.94468e-05 5.04023e-05 5.13669e-05 5.23406e-05 5.33235e-05 5.43156e-05 5.53168e-05 5.63271e-05 5.73466e-05 5.83752e-05 5.9413e-05 6.04599e-05 6.15159e-05 6.25811e-05 6.36554e-05 6.47389e-05 6.58315e-05 6.69333e-05 6.80442e-05 6.91643e-05 7.02935e-05 7.14318e-05 7.25793e-05 7.37359e-05 7.49017e-05 7.60766e-05 7.72606e-05 7.84538e-05 7.96562e-05 8.08676e-05 8.20883e-05 8.3318e-05 8.4557e-05 
