T 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
0 9.81745e-05 0.000100368 0.000102586 0.000104829 0.000107095 0.000109386 0.000111701 0.00011404 0.000116403 0.000118791 0.000121203 0.000123639 0.0001261 0.000128584 0.000131093 0.000133626 0.000136184 0.000138765 0.000141371 0.000144001 0.000146656 0.000149334 0.000152037 0.000154764 0.000157516 0.000160291 0.000163091 0.000165915 0.000168763 0.000171636 0.000174532 0.000177453 0.000180399 0.000183368 0.000186362 0.00018938 0.000192422 0.000195488 0.000198579 0.000201694 0.000204833 0.000207997 0.000211184 0.000214396 0.000217632 0.000220893 0.000224177 
0.0250156 9.27048e-05 9.47763e-05 9.68708e-05 9.89881e-05 0.000101128 0.000103291 0.000105477 0.000107686 0.000109918 0.000112173 0.00011445 0.000116751 0.000119074 0.00012142 0.000123789 0.000126181 0.000128596 0.000131034 0.000133495 0.000135978 0.000138485 0.000141014 0.000143566 0.000146142 0.00014874 0.000151361 0.000154004 0.000156671 0.000159361 0.000162073 0.000164808 0.000167567 0.000170348 0.000173152 0.000175979 0.000178829 0.000181701 0.000184597 0.000187515 0.000190457 0.000193421 0.000196408 0.000199418 0.000202451 0.000205507 0.000208586 0.000211687 
0.0500313 9.48984e-05 9.7019e-05 9.9163e-05 0.00010133 0.000103521 0.000105736 0.000107973 0.000110234 0.000112519 0.000114827 0.000117159 0.000119513 0.000121892 0.000124293 0.000126719 0.000129167 0.000131639 0.000134135 0.000136654 0.000139196 0.000141762 0.000144351 0.000146964 0.0001496 0.000152259 0.000154942 0.000157648 0.000160378 0.000163131 0.000165908 0.000168708 0.000171532 0.000174379 0.000177249 0.000180143 0.00018306 0.000186001 0.000188965 0.000191952 0.000194963 0.000197998 0.000201056 0.000204137 0.000207242 0.00021037 0.000213521 0.000216696 
0.0750469 8.97326e-05 9.17378e-05 9.3765e-05 9.58145e-05 9.78861e-05 9.99799e-05 0.000102096 0.000104234 0.000106394 0.000108576 0.000110781 0.000113008 0.000115257 0.000117528 0.000119821 0.000122136 0.000124474 0.000126833 0.000129215 0.000131619 0.000134045 0.000136493 0.000138964 0.000141456 0.000143971 0.000146508 0.000149067 0.000151648 0.000154251 0.000156877 0.000159525 0.000162194 0.000164886 0.000167601 0.000170337 0.000173095 0.000175876 0.000178679 0.000181504 0.000184351 0.00018722 0.000190111 0.000193025 0.000195961 0.000198918 0.000201898 0.000204901 
0.100063 9.42105e-05 9.63157e-05 9.84441e-05 0.000100596 0.000102771 0.000104969 0.000107191 0.000109435 0.000111703 0.000113995 0.000116309 0.000118647 0.000121008 0.000123392 0.0001258 0.000128231 0.000130685 0.000133162 0.000135663 0.000138187 0.000140734 0.000143305 0.000145898 0.000148515 0.000151155 0.000153819 0.000156506 0.000159216 0.000161949 0.000164706 0.000167485 0.000170288 0.000173115 0.000175964 0.000178837 0.000181733 0.000184653 0.000187595 0.000190561 0.00019355 0.000196563 0.000199598 0.000202657 0.000205739 0.000208845 0.000211974 0.000215126 
0.125078 9.45598e-05 9.66728e-05 9.88092e-05 0.000100969 0.000103152 0.000105358 0.000107588 0.000109841 0.000112118 0.000114417 0.000116741 0.000119087 0.000121457 0.00012385 0.000126267 0.000128706 0.00013117 0.000133656 0.000136166 0.000138699 0.000141256 0.000143836 0.000146439 0.000149066 0.000151716 0.000154389 0.000157086 0.000159806 0.00016255 0.000165316 0.000168106 0.00017092 0.000173757 0.000176617 0.0001795 0.000182407 0.000185337 0.000188291 0.000191268 0.000194268 0.000197291 0.000200338 0.000203409 0.000206502 0.000209619 0.00021276 0.000215923 
0.150094 9.07013e-05 9.27281e-05 9.47773e-05 9.68489e-05 9.89429e-05 0.000101059 0.000103198 0.000105359 0.000107543 0.000109749 0.000111977 0.000114228 0.000116501 0.000118796 0.000121114 0.000123455 0.000125817 0.000128202 0.00013061 0.00013304 0.000135492 0.000137967 0.000140464 0.000142983 0.000145525 0.00014809 0.000150676 0.000153285 0.000155917 0.000158571 0.000161247 0.000163945 0.000166667 0.00016941 0.000172176 0.000174964 0.000177775 0.000180608 0.000183463 0.000186341 0.000189241 0.000192164 0.000195109 0.000198076 0.000201066 0.000204078 0.000207113 
0.175109 9.1709e-05 9.37583e-05 9.58302e-05 9.79248e-05 0.000100042 0.000102182 0.000104344 0.00010653 0.000108737 0.000110968 0.000113221 0.000115497 0.000117795 0.000120116 0.00012246 0.000124826 0.000127215 0.000129627 0.000132061 0.000134518 0.000136997 0.0001395 0.000142024 0.000144572 0.000147142 0.000149735 0.00015235 0.000154988 0.000157649 0.000160332 0.000163038 0.000165767 0.000168518 0.000171292 0.000174089 0.000176908 0.00017975 0.000182614 0.000185501 0.000188411 0.000191343 0.000194299 0.000197276 0.000200277 0.0002033 0.000206345 0.000209414 
0.200125 8.83953e-05 9.03706e-05 9.23677e-05 9.43866e-05 9.64273e-05 9.84899e-05 0.000100574 0.00010268 0.000104808 0.000106958 0.00010913 0.000111324 0.000113539 0.000115776 0.000118035 0.000120316 0.000122619 0.000124943 0.000127289 0.000129657 0.000132047 0.000134459 0.000136893 0.000139348 0.000141825 0.000144324 0.000146845 0.000149388 0.000151953 0.000154539 0.000157147 0.000159777 0.000162429 0.000165103 0.000167798 0.000170516 0.000173255 0.000176016 0.000178799 0.000181603 0.00018443 0.000187278 0.000190148 0.00019304 0.000195954 0.00019889 0.000201847 
0.225141 9.52206e-05 9.73484e-05 9.94997e-05 0.000101674 0.000103873 0.000106095 0.00010834 0.000110609 0.000112901 0.000115217 0.000117556 0.000119919 0.000122306 0.000124716 0.000127149 0.000129606 0.000132086 0.00013459 0.000137118 0.000139669 0.000142243 0.000144841 0.000147463 0.000150108 0.000152776 0.000155468 0.000158184 0.000160923 0.000163685 0.000166472 0.000169281 0.000172114 0.000174971 0.000177851 0.000180755 0.000183682 0.000186632 0.000189607 0.000192604 0.000195625 0.00019867 0.000201738 0.00020483 0.000207945 0.000211084 0.000214246 0.000217432 
