T 18F 19F 20F 21F 23F 24F 25F 26F 27F 18000F 19000F 20000F 21000F 23000F 24000F 25000F 26000F 27000F 
6.17886 0.00393943 0.00645462 0.0118017 0.02388 0.0375957 0.022433 0.0139377 0.0097512 0.00753605 0.0145329 0.0234789 0.0424197 0.0851114 0.133672 0.0802713 0.0503962 0.0357261 0.028015 
6.20388 0.00393145 0.0064439 0.0117912 0.0238982 0.0376673 0.0224271 0.0139186 0.00973279 0.00751992 0.0146326 0.0236461 0.0427505 0.0859116 0.135081 0.0809454 0.0507672 0.0359744 0.0282058 
6.22889 0.00392348 0.00643317 0.0117806 0.0239162 0.037739 0.022421 0.0138994 0.0097144 0.00750381 0.0147335 0.0238151 0.043085 0.0867212 0.136507 0.0816271 0.0511423 0.0362255 0.0283986 
6.25391 0.00391552 0.00642244 0.0117699 0.0239341 0.0378106 0.0224148 0.0138801 0.00969602 0.00748773 0.0148355 0.023986 0.0434231 0.0875404 0.137952 0.0823163 0.0515214 0.0364794 0.0285937 
6.27892 0.00390756 0.0064117 0.0117592 0.0239518 0.0378822 0.0224084 0.0138608 0.00967764 0.00747167 0.0149387 0.0241587 0.0437648 0.0883692 0.139416 0.0830131 0.0519047 0.036736 0.028791 
6.30394 0.00389962 0.00640096 0.0117484 0.0239694 0.0379538 0.0224018 0.0138415 0.00965928 0.00745564 0.015043 0.0243334 0.0441103 0.0892077 0.140898 0.0837176 0.0522921 0.0369955 0.0289905 
6.32896 0.00389169 0.00639021 0.0117375 0.0239868 0.0380253 0.0223951 0.0138222 0.00964093 0.00743964 0.0151485 0.0245099 0.0444595 0.0900561 0.1424 0.08443 0.0526836 0.0372578 0.0291923 
6.35397 0.00388376 0.00637946 0.0117266 0.0240041 0.0380968 0.0223883 0.0138028 0.00962259 0.00742366 0.0152551 0.0246883 0.0448125 0.0909145 0.143921 0.0851502 0.0530795 0.0375231 0.0293964 
6.37899 0.00387584 0.0063687 0.0117156 0.0240212 0.0381682 0.0223812 0.0137834 0.00960427 0.00740771 0.0153629 0.0248688 0.0451693 0.0917831 0.145462 0.0858784 0.0534796 0.0377913 0.0296027 
6.404 0.00386794 0.00635794 0.0117046 0.0240381 0.0382396 0.022374 0.0137639 0.00958595 0.00739178 0.015472 0.0250511 0.04553 0.0926618 0.147022 0.0866147 0.0538841 0.0380624 0.0298114 
6.42902 0.00386004 0.00634718 0.0116935 0.0240549 0.0383109 0.0223667 0.0137444 0.00956764 0.00737588 0.0155822 0.0252355 0.0458946 0.0935509 0.148603 0.0873591 0.0542929 0.0383365 0.0300225 
6.45403 0.00385215 0.00633642 0.0116823 0.0240715 0.0383822 0.0223592 0.0137249 0.00954935 0.00736001 0.0156937 0.0254219 0.0462631 0.0944504 0.150204 0.0881117 0.0547061 0.0386136 0.0302359 
6.47905 0.00384428 0.00632565 0.0116711 0.024088 0.0384534 0.0223516 0.0137053 0.00953107 0.00734416 0.0158064 0.0256103 0.0466357 0.0953605 0.151825 0.0888727 0.0551239 0.0388938 0.0304517 
6.50407 0.00383641 0.00631487 0.0116598 0.0241043 0.0385246 0.0223438 0.0136857 0.0095128 0.00732834 0.0159204 0.0258007 0.0470123 0.0962814 0.153468 0.0896421 0.0555461 0.0391771 0.03067 
6.52908 0.00382855 0.0063041 0.0116485 0.0241204 0.0385957 0.0223358 0.0136661 0.00949454 0.00731255 0.0160357 0.0259932 0.0473929 0.097213 0.155132 0.09042 0.0559729 0.0394635 0.0308907 
6.5541 0.0038207 0.00629332 0.0116371 0.0241364 0.0386668 0.0223277 0.0136465 0.0094763 0.00729678 0.0161522 0.0261878 0.0477777 0.0981556 0.156817 0.0912065 0.0564043 0.039753 0.031114 
6.57911 0.00381286 0.00628254 0.0116257 0.0241522 0.0387378 0.0223194 0.0136268 0.00945807 0.00728104 0.01627 0.0263846 0.0481667 0.0991093 0.158525 0.0920017 0.0568404 0.0400457 0.0313397 
6.60413 0.00380503 0.00627175 0.0116142 0.0241678 0.0388088 0.022311 0.013607 0.00943985 0.00726532 0.0163891 0.0265834 0.0485598 0.100074 0.160254 0.0928056 0.0572811 0.0403417 0.0315679 
6.62914 0.00379721 0.00626097 0.0116026 0.0241833 0.0388797 0.0223025 0.0135873 0.00942164 0.00724963 0.0165096 0.0267845 0.0489572 0.10105 0.162005 0.0936185 0.0577267 0.0406409 0.0317988 
6.65416 0.0037894 0.00625018 0.011591 0.0241986 0.0389505 0.0222937 0.0135675 0.00940345 0.00723397 0.0166314 0.0269877 0.049359 0.102038 0.163779 0.0944403 0.058177 0.0409433 0.0320322 
6.67917 0.0037816 0.00623939 0.0115793 0.0242138 0.0390213 0.0222849 0.0135477 0.00938527 0.00721833 0.0167545 0.0271931 0.049765 0.103038 0.165576 0.0952712 0.0586322 0.0412491 0.0322682 
6.70419 0.00377381 0.0062286 0.0115676 0.0242287 0.039092 0.0222758 0.0135278 0.00936711 0.00720272 0.0168791 0.0274007 0.0501755 0.104049 0.167397 0.0961113 0.0590923 0.0415583 0.0325069 
6.72921 0.00376603 0.00621781 0.0115558 0.0242436 0.0391626 0.0222667 0.013508 0.00934896 0.00718714 0.0170049 0.0276106 0.0505904 0.105072 0.169241 0.0969607 0.0595574 0.0418708 0.0327483 
6.75422 0.00375826 0.00620701 0.011544 0.0242582 0.0392332 0.0222573 0.0134881 0.00933082 0.00717158 0.0171322 0.0278228 0.0510097 0.106107 0.171108 0.0978194 0.0600275 0.0421868 0.0329924 
6.77924 0.0037505 0.00619621 0.0115321 0.0242727 0.0393037 0.0222478 0.0134681 0.00931269 0.00715605 0.0172609 0.0280373 0.0514336 0.107154 0.173 0.0986876 0.0605026 0.0425062 0.0332392 
6.80425 0.00374275 0.00618542 0.0115202 0.024287 0.0393741 0.0222382 0.0134482 0.00929459 0.00714055 0.0173911 0.0282541 0.0518621 0.108213 0.174916 0.0995654 0.0609829 0.0428292 0.0334888 
6.82927 0.00373501 0.00617462 0.0115082 0.0243011 0.0394445 0.0222284 0.0134282 0.00927649 0.00712508 0.0175226 0.0284733 0.0522952 0.109285 0.176857 0.100453 0.0614684 0.0431557 0.0337412 
6.85428 0.00372728 0.00616382 0.0114961 0.0243151 0.0395147 0.0222185 0.0134082 0.00925841 0.00710963 0.0176557 0.0286948 0.052733 0.110369 0.178823 0.10135 0.061959 0.0434857 0.0339965 
6.8793 0.00371956 0.00615302 0.011484 0.0243288 0.0395849 0.0222084 0.0133881 0.00924035 0.0070942 0.0177902 0.0289187 0.0531756 0.111466 0.180815 0.102257 0.062455 0.0438194 0.0342545 
6.90432 0.00371185 0.00614222 0.0114719 0.0243425 0.0396551 0.0221982 0.013368 0.00922229 0.00707881 0.0179261 0.0291451 0.0536228 0.112576 0.182832 0.103174 0.0629563 0.0441567 0.0345155 
6.92933 0.00370415 0.00613142 0.0114597 0.0243559 0.0397251 0.0221878 0.013348 0.00920426 0.00706344 0.0180636 0.0293739 0.054075 0.113699 0.184875 0.104102 0.063463 0.0444977 0.0347794 
6.95435 0.00369646 0.00612062 0.0114474 0.0243692 0.039795 0.0221773 0.0133278 0.00918624 0.00704809 0.0182027 0.0296052 0.054532 0.114836 0.186945 0.105039 0.0639751 0.0448425 0.0350463 
6.97936 0.00368878 0.00610982 0.0114351 0.0243823 0.0398649 0.0221666 0.0133077 0.00916823 0.00703278 0.0183432 0.0298389 0.0549939 0.115985 0.189041 0.105987 0.0644928 0.045191 0.0353161 
7.00438 0.00368111 0.00609902 0.0114228 0.0243952 0.0399347 0.0221558 0.0132875 0.00915024 0.00701749 0.0184853 0.0300753 0.0554608 0.117148 0.191165 0.106945 0.065016 0.0455433 0.035589 
7.02939 0.00367346 0.00608822 0.0114104 0.0244079 0.0400044 0.0221448 0.0132673 0.00913227 0.00700223 0.018629 0.0303141 0.0559328 0.118325 0.193316 0.107914 0.0655448 0.0458995 0.035865 
7.05441 0.00366581 0.00607742 0.0113979 0.0244205 0.040074 0.0221337 0.0132471 0.00911431 0.00698699 0.0187743 0.0305556 0.0564098 0.119515 0.195494 0.108893 0.0660794 0.0462596 0.036144 
7.07942 0.00365817 0.00606662 0.0113854 0.0244329 0.0401435 0.0221224 0.0132269 0.00909637 0.00697179 0.0189211 0.0307997 0.056892 0.120719 0.197701 0.109884 0.0666196 0.0466236 0.0364261 
7.10444 0.00365055 0.00605582 0.0113729 0.0244452 0.0402129 0.022111 0.0132066 0.00907845 0.0069566 0.0190696 0.0310464 0.0573793 0.121938 0.199937 0.110885 0.0671657 0.0469916 0.0367114 
7.12946 0.00364293 0.00604502 0.0113602 0.0244572 0.0402822 0.0220994 0.0131863 0.00906054 0.00694145 0.0192198 0.0312958 0.0578719 0.123171 0.202201 0.111897 0.0677177 0.0473636 0.0369999 
7.15447 0.00363533 0.00603422 0.0113476 0.0244691 0.0403515 0.0220877 0.013166 0.00904264 0.00692632 0.0193716 0.0315478 0.0583699 0.124418 0.204494 0.11292 0.0682756 0.0477397 0.0372916 
7.17949 0.00362773 0.00602343 0.0113349 0.0244808 0.0404206 0.0220759 0.0131457 0.00902477 0.00691122 0.0195251 0.0318026 0.0588732 0.125679 0.206818 0.113954 0.0688394 0.0481199 0.0375866 
7.2045 0.00362015 0.00601263 0.0113221 0.0244923 0.0404896 0.0220639 0.0131253 0.00900691 0.00689615 0.0196802 0.0320602 0.0593819 0.126956 0.209171 0.115 0.0694094 0.0485042 0.0378849 
7.22952 0.00361258 0.00600184 0.0113093 0.0245036 0.0405586 0.0220518 0.0131049 0.00898907 0.0068811 0.0198371 0.0323205 0.0598961 0.128247 0.211554 0.116058 0.0699854 0.0488928 0.0381865 
7.25453 0.00360501 0.00599105 0.0112965 0.0245148 0.0406274 0.0220395 0.0130845 0.00897124 0.00686609 0.0199957 0.0325836 0.0604158 0.129554 0.213968 0.117127 0.0705676 0.0492856 0.0384915 
7.27955 0.00359746 0.00598026 0.0112836 0.0245258 0.0406961 0.0220271 0.0130641 0.00895343 0.00685109 0.0201561 0.0328496 0.0609411 0.130875 0.216414 0.118207 0.0711561 0.0496826 0.0387999 
7.30457 0.00358992 0.00596947 0.0112707 0.0245366 0.0407647 0.0220145 0.0130437 0.00893564 0.00683613 0.0203182 0.0331185 0.061472 0.132213 0.218891 0.1193 0.0717509 0.0500841 0.0391118 
7.32958 0.00358239 0.00595868 0.0112577 0.0245472 0.0408332 0.0220018 0.0130232 0.00891787 0.00682119 0.0204822 0.0333903 0.0620087 0.133565 0.2214 0.120404 0.0723521 0.0504899 0.0394271 
7.3546 0.00357487 0.0059479 0.0112447 0.0245577 0.0409016 0.021989 0.0130027 0.00890011 0.00680628 0.0206479 0.033665 0.0625511 0.134934 0.223941 0.121521 0.0729597 0.0509001 0.039746 
7.37961 0.00356737 0.00593712 0.0112316 0.0245679 0.0409698 0.021976 0.0129822 0.00888238 0.0067914 0.0208155 0.0339426 0.0630994 0.136318 0.226515 0.12265 0.0735738 0.0513148 0.0400685 
7.40463 0.00355987 0.00592634 0.0112185 0.024578 0.041038 0.0219628 0.0129617 0.00886466 0.00677654 0.0209849 0.0342233 0.0636536 0.137719 0.229123 0.123791 0.0741946 0.051734 0.0403945 
7.42964 0.00355238 0.00591556 0.0112053 0.0245879 0.041106 0.0219496 0.0129412 0.00884696 0.00676171 0.0211562 0.034507 0.0642137 0.139136 0.231764 0.124945 0.074822 0.0521578 0.0407242 
7.45466 0.00354491 0.00590479 0.0111921 0.0245977 0.041174 0.0219362 0.0129206 0.00882927 0.00674691 0.0213294 0.0347937 0.0647798 0.14057 0.234439 0.126111 0.0754561 0.0525863 0.0410576 
7.47967 0.00353745 0.00589402 0.0111788 0.0246072 0.0412417 0.0219226 0.0129001 0.00881161 0.00673214 0.0215045 0.0350836 0.0653521 0.14202 0.237148 0.127291 0.076097 0.0530194 0.0413947 
7.50469 0.00352999 0.00588325 0.0111655 0.0246166 0.0413094 0.0219089 0.0128795 0.00879396 0.00671739 0.0216815 0.0353765 0.0659304 0.143487 0.239893 0.128483 0.0767448 0.0534572 0.0417356 
7.52971 0.00352255 0.00587249 0.0111522 0.0246258 0.041377 0.0218951 0.0128589 0.00877633 0.00670267 0.0218605 0.0356727 0.066515 0.144971 0.242673 0.129688 0.0773995 0.0538998 0.0420803 
7.55472 0.00351512 0.00586173 0.0111388 0.0246348 0.0414444 0.0218812 0.0128383 0.00875872 0.00668798 0.0220415 0.035972 0.0671059 0.146473 0.245488 0.130906 0.0780612 0.0543473 0.0424289 
7.57974 0.0035077 0.00585097 0.0111254 0.0246436 0.0415117 0.0218671 0.0128177 0.00874113 0.00667331 0.0222245 0.0362746 0.0677031 0.147992 0.24834 0.132138 0.07873 0.0547996 0.0427814 
7.60475 0.00350029 0.00584021 0.0111119 0.0246522 0.0415789 0.0218528 0.012797 0.00872356 0.00665868 0.0224095 0.0365804 0.0683067 0.149528 0.251229 0.133383 0.079406 0.0552569 0.0431378 
7.62977 0.0034929 0.00582946 0.0110984 0.0246607 0.0416459 0.0218385 0.0127763 0.00870601 0.00664407 0.0225965 0.0368895 0.0689168 0.151083 0.254155 0.134642 0.0800893 0.0557192 0.0434982 
7.65478 0.00348551 0.00581872 0.0110849 0.0246689 0.0417128 0.021824 0.0127557 0.00868847 0.00662948 0.0227856 0.037202 0.0695334 0.152656 0.257119 0.135915 0.0807798 0.0561865 0.0438626 
7.6798 0.00347814 0.00580798 0.0110713 0.024677 0.0417796 0.0218093 0.012735 0.00867096 0.00661493 0.0229768 0.0375178 0.0701566 0.154246 0.26012 0.137201 0.0814778 0.0566589 0.0442311 
7.70482 0.00347077 0.00579724 0.0110576 0.0246849 0.0418462 0.0217946 0.0127143 0.00865347 0.0066004 0.0231701 0.037837 0.0707866 0.155856 0.263161 0.138502 0.0821832 0.0571365 0.0446038 
7.72983 0.00346342 0.0057865 0.011044 0.0246926 0.0419127 0.0217796 0.0126936 0.00863599 0.0065859 0.0233655 0.0381597 0.0714233 0.157484 0.26624 0.139816 0.0828962 0.0576192 0.0449806 
7.75485 0.00345608 0.00577577 0.0110303 0.0247001 0.041979 0.0217646 0.0126728 0.00861854 0.00657142 0.0235631 0.0384859 0.0720668 0.159131 0.26936 0.141145 0.0836168 0.0581073 0.0453617 
7.77986 0.00344875 0.00576505 0.0110165 0.0247075 0.0420453 0.0217494 0.0126521 0.0086011 0.00655698 0.0237629 0.0388155 0.0727172 0.160797 0.272519 0.142489 0.0843452 0.0586007 0.045747 
7.80488 0.00344144 0.00575433 0.0110027 0.0247147 0.0421113 0.0217341 0.0126313 0.00858369 0.00654256 0.0239649 0.0391488 0.0733746 0.162482 0.275719 0.143847 0.0850813 0.0590994 0.0461366 
7.82989 0.00343413 0.00574361 0.0109889 0.0247216 0.0421772 0.0217187 0.0126106 0.00856629 0.00652817 0.0241691 0.0394856 0.074039 0.164187 0.27896 0.145221 0.0858253 0.0596037 0.0465306 
7.85491 0.00342684 0.0057329 0.010975 0.0247284 0.042243 0.0217031 0.0125898 0.00854892 0.0065138 0.0243756 0.0398261 0.0747106 0.165912 0.282243 0.146609 0.0865773 0.0601134 0.046929 
7.87992 0.00341955 0.0057222 0.0109611 0.024735 0.0423086 0.0216874 0.012569 0.00853156 0.00649946 0.0245843 0.0401702 0.0753893 0.167657 0.285568 0.148012 0.0873374 0.0606287 0.0473319 
7.90494 0.00341228 0.0057115 0.0109472 0.0247415 0.0423741 0.0216716 0.0125482 0.00851423 0.00648515 0.0247954 0.0405181 0.0760753 0.169422 0.288935 0.149431 0.0881055 0.0611496 0.0477394 
7.92996 0.00340502 0.0057008 0.0109332 0.0247477 0.0424394 0.0216557 0.0125274 0.00849691 0.00647087 0.0250088 0.0408697 0.0767687 0.171207 0.292346 0.150865 0.088882 0.0616762 0.0481514 
7.95497 0.00339777 0.00569011 0.0109192 0.0247537 0.0425046 0.0216396 0.0125066 0.00847962 0.00645662 0.0252246 0.0412251 0.0774695 0.173013 0.295801 0.152314 0.0896667 0.0622086 0.048568 
7.97999 0.00339054 0.00567943 0.0109051 0.0247596 0.0425696 0.0216234 0.0124857 0.00846235 0.00644239 0.0254428 0.0415843 0.0781778 0.17484 0.2993 0.15378 0.0904598 0.0627468 0.0489893 
8.005 0.00338331 0.00566875 0.010891 0.0247653 0.0426344 0.021607 0.0124649 0.0084451 0.00642819 0.0256633 0.0419474 0.0788937 0.176688 0.302844 0.155261 0.0912614 0.0632908 0.0494153 
8.03002 0.0033761 0.00565807 0.0108769 0.0247708 0.0426991 0.0215906 0.0124441 0.00842787 0.00641402 0.0258864 0.0423144 0.0796172 0.178557 0.306434 0.156759 0.0920716 0.0638408 0.0498461 
8.05503 0.0033689 0.00564741 0.0108628 0.0247761 0.0427636 0.021574 0.0124232 0.00841066 0.00639987 0.0261119 0.0426854 0.0803485 0.180449 0.31007 0.158273 0.0928904 0.0643969 0.0502818 
8.08005 0.00336171 0.00563675 0.0108486 0.0247812 0.0428279 0.0215573 0.0124023 0.00839347 0.00638576 0.0263398 0.0430604 0.0810877 0.182361 0.313752 0.159803 0.0937181 0.064959 0.0507223 
8.10507 0.00335453 0.00562609 0.0108343 0.0247861 0.0428921 0.0215404 0.0123815 0.0083763 0.00637166 0.0265704 0.0434395 0.0818347 0.184296 0.317481 0.16135 0.0945545 0.0655272 0.0511679 
8.13008 0.00334736 0.00561544 0.0108201 0.0247908 0.0429561 0.0215235 0.0123606 0.00835916 0.0063576 0.0268034 0.0438226 0.0825897 0.186254 0.321259 0.162914 0.0954 0.0661017 0.0516184 
8.1551 0.00334021 0.0056048 0.0108058 0.0247954 0.04302 0.0215064 0.0123397 0.00834204 0.00634357 0.0270391 0.0442099 0.0833528 0.188234 0.325084 0.164495 0.0962545 0.0666825 0.052074 
8.18011 0.00333307 0.00559416 0.0107914 0.0247998 0.0430837 0.0214892 0.0123188 0.00832493 0.00632956 0.0272774 0.0446013 0.0841241 0.190237 0.328959 0.166093 0.0971181 0.0672696 0.0525347 
8.20513 0.00332593 0.00558354 0.0107771 0.0248039 0.0431471 0.0214718 0.0122979 0.00830785 0.00631558 0.0275183 0.044997 0.0849036 0.192262 0.332883 0.167709 0.097991 0.0678632 0.0530007 
8.23014 0.00331881 0.00557291 0.0107627 0.0248079 0.0432105 0.0214544 0.012277 0.0082908 0.00630162 0.0277619 0.045397 0.0856915 0.194312 0.336858 0.169342 0.0988732 0.0684632 0.0534718 
8.25516 0.00331171 0.0055623 0.0107483 0.0248117 0.0432736 0.0214368 0.0122561 0.00827376 0.0062877 0.0280082 0.0458012 0.0864878 0.196385 0.340883 0.170993 0.0997649 0.0690698 0.0539483 
8.28018 0.00330461 0.00555169 0.0107338 0.0248154 0.0433366 0.0214191 0.0122352 0.00825675 0.0062738 0.0282572 0.0462099 0.0872926 0.198481 0.34496 0.172662 0.100666 0.0696831 0.0544302 
8.30519 0.00329753 0.00554109 0.0107193 0.0248188 0.0433994 0.0214013 0.0122142 0.00823975 0.00625993 0.028509 0.046623 0.088106 0.200602 0.349089 0.174348 0.101577 0.0703031 0.0549175 
8.33021 0.00329045 0.00553049 0.0107048 0.024822 0.043462 0.0213834 0.0121933 0.00822278 0.00624609 0.0287636 0.0470405 0.0889281 0.202747 0.353271 0.176054 0.102498 0.0709299 0.0554103 
8.35522 0.00328339 0.0055199 0.0106902 0.0248251 0.0435244 0.0213653 0.0121724 0.00820584 0.00623227 0.0290211 0.0474625 0.0897591 0.204917 0.357507 0.177777 0.103428 0.0715635 0.0559087 
8.38024 0.00327635 0.00550933 0.0106756 0.0248279 0.0435866 0.0213471 0.0121515 0.00818891 0.00621848 0.0292814 0.0478891 0.0905988 0.207112 0.361796 0.17952 0.104369 0.0722041 0.0564127 
8.40525 0.00326931 0.00549875 0.010661 0.0248306 0.0436486 0.0213288 0.0121305 0.00817201 0.00620472 0.0295446 0.0483203 0.0914476 0.209332 0.36614 0.181281 0.105319 0.0728518 0.0569224 
8.43027 0.00326228 0.00548819 0.0106464 0.0248331 0.0437105 0.0213104 0.0121096 0.00815513 0.00619099 0.0298107 0.0487562 0.0923055 0.211578 0.37054 0.183062 0.10628 0.0735065 0.0574379 
8.45528 0.00325527 0.00547763 0.0106317 0.0248354 0.0437721 0.0212919 0.0120886 0.00813827 0.00617728 0.0300798 0.0491968 0.0931725 0.21385 0.374996 0.184862 0.107251 0.0741684 0.0579592 
8.4803 0.00324827 0.00546708 0.010617 0.0248375 0.0438336 0.0212733 0.0120677 0.00812144 0.0061636 0.0303519 0.0496422 0.0940488 0.216147 0.379509 0.186681 0.108232 0.0748376 0.0584864 
8.50532 0.00324128 0.00545654 0.0106023 0.0248395 0.0438949 0.0212545 0.0120467 0.00810463 0.00614995 0.030627 0.0500924 0.0949344 0.218471 0.384079 0.18852 0.109224 0.0755142 0.0590196 
8.53033 0.00323431 0.00544601 0.0105875 0.0248412 0.0439559 0.0212357 0.0120258 0.00808784 0.00613632 0.0309052 0.0505474 0.0958295 0.220822 0.388708 0.190379 0.110227 0.0761982 0.0595588 
8.55535 0.00322734 0.00543548 0.0105727 0.0248427 0.0440168 0.0212167 0.0120048 0.00807107 0.00612273 0.0311865 0.0510074 0.0967342 0.223199 0.393396 0.192258 0.11124 0.0768897 0.0601041 
8.58036 0.00322039 0.00542497 0.0105579 0.0248441 0.0440775 0.0211976 0.0119839 0.00805433 0.00610916 0.0314709 0.0514724 0.0976486 0.225604 0.398143 0.194158 0.112264 0.0775888 0.0606557 
8.60538 0.00321345 0.00541446 0.0105431 0.0248453 0.0441379 0.0211784 0.0119629 0.00803761 0.00609561 0.0317585 0.0519424 0.0985727 0.228036 0.402951 0.196078 0.113299 0.0782956 0.0612135 
8.63039 0.00320652 0.00540396 0.0105282 0.0248463 0.0441982 0.0211591 0.011942 0.00802092 0.0060821 0.0320494 0.0524175 0.0995067 0.230497 0.40782 0.198019 0.114346 0.0790102 0.0617776 
8.65541 0.0031996 0.00539347 0.0105133 0.0248471 0.0442582 0.0211397 0.011921 0.00800424 0.00606861 0.0323434 0.0528978 0.100451 0.232985 0.412751 0.199981 0.115403 0.0797326 0.0623481 
8.68043 0.0031927 0.00538298 0.0104984 0.0248477 0.0443181 0.0211201 0.0119 0.00798759 0.00605515 0.0326408 0.0533832 0.101405 0.235502 0.417745 0.201964 0.116472 0.080463 0.0629252 
8.70544 0.00318581 0.00537251 0.0104834 0.0248481 0.0443777 0.0211005 0.0118791 0.00797097 0.00604172 0.0329415 0.0538739 0.102369 0.238048 0.422802 0.203969 0.117552 0.0812015 0.0635088 
8.73046 0.00317893 0.00536204 0.0104685 0.0248483 0.0444371 0.0210807 0.0118581 0.00795437 0.00602831 0.0332456 0.05437 0.103344 0.240622 0.427924 0.205996 0.118644 0.0819481 0.064099 
8.75547 0.00317206 0.00535159 0.0104535 0.0248484 0.0444963 0.0210609 0.0118372 0.00793779 0.00601493 0.033553 0.0548714 0.104329 0.243227 0.433111 0.208044 0.119748 0.0827029 0.064696 
8.78049 0.00316521 0.00534114 0.0104384 0.0248483 0.0445553 0.0210409 0.0118162 0.00792124 0.00600158 0.0338639 0.0553783 0.105324 0.245861 0.438364 0.210114 0.120863 0.0834661 0.0652997 
8.8055 0.00315836 0.0053307 0.0104234 0.0248479 0.0446141 0.0210208 0.0117953 0.00790471 0.00598826 0.0341783 0.0558907 0.10633 0.248525 0.443683 0.212207 0.12199 0.0842376 0.0659104 
8.83052 0.00315153 0.00532027 0.0104083 0.0248474 0.0446726 0.0210006 0.0117743 0.0078882 0.00597496 0.0344963 0.0564086 0.107347 0.251219 0.44907 0.214323 0.12313 0.0850177 0.066528 
8.85553 0.00314471 0.00530985 0.0103932 0.0248467 0.044731 0.0209804 0.0117534 0.00787172 0.00596169 0.0348178 0.0569322 0.108375 0.253944 0.454525 0.216461 0.124282 0.0858064 0.0671527 
8.88055 0.0031379 0.00529944 0.0103781 0.0248458 0.0447891 0.02096 0.0117324 0.00785526 0.00594845 0.0351429 0.0574615 0.109414 0.256701 0.46005 0.218623 0.125446 0.0866039 0.0677845 
8.90557 0.00313111 0.00528904 0.010363 0.0248448 0.0448469 0.0209395 0.0117115 0.00783882 0.00593523 0.0354716 0.0579965 0.110464 0.259489 0.465644 0.220808 0.126622 0.0874101 0.0684236 
8.93058 0.00312433 0.00527865 0.0103478 0.0248435 0.0449046 0.0209189 0.0116905 0.00782242 0.00592205 0.0358041 0.0585373 0.111525 0.262308 0.47131 0.223017 0.127812 0.0882253 0.0690699 
8.9556 0.00311756 0.00526827 0.0103326 0.0248421 0.044962 0.0208982 0.0116696 0.00780603 0.00590889 0.0361403 0.059084 0.112597 0.26516 0.477047 0.225249 0.129014 0.0890495 0.0697237 
8.98061 0.0031108 0.0052579 0.0103174 0.0248404 0.0450192 0.0208774 0.0116487 0.00778967 0.00589575 0.0364803 0.0596367 0.113681 0.268044 0.482857 0.227506 0.130229 0.0898828 0.070385 
9.00563 0.00310405 0.00524754 0.0103022 0.0248386 0.0450762 0.0208565 0.0116277 0.00777333 0.00588265 0.0368241 0.0601954 0.114777 0.270961 0.488741 0.229787 0.131457 0.0907253 0.0710538 
9.03064 0.00309732 0.00523718 0.0102869 0.0248366 0.0451329 0.0208355 0.0116068 0.00775702 0.00586957 0.0371718 0.0607602 0.115884 0.273911 0.494699 0.232092 0.132698 0.0915772 0.0717303 
9.05566 0.0030906 0.00522684 0.0102716 0.0248344 0.0451894 0.0208144 0.0115859 0.00774073 0.00585652 0.0375234 0.0613311 0.117003 0.276895 0.500732 0.234423 0.133952 0.0924385 0.0724146 
9.08068 0.00308389 0.00521651 0.0102563 0.0248321 0.0452456 0.0207932 0.011565 0.00772447 0.00584349 0.0378789 0.0619082 0.118134 0.279913 0.506841 0.236779 0.13522 0.0933094 0.0731068 
9.10569 0.00307719 0.00520619 0.010241 0.0248295 0.0453017 0.0207719 0.0115441 0.00770823 0.00583049 0.0382385 0.0624917 0.119277 0.282965 0.513028 0.23916 0.136502 0.09419 0.0738069 
9.13071 0.00307051 0.00519588 0.0102257 0.0248268 0.0453574 0.0207505 0.0115232 0.00769202 0.00581752 0.0386022 0.0630815 0.120432 0.286051 0.519293 0.241567 0.137798 0.0950803 0.0745151 
9.15572 0.00306383 0.00518558 0.0102103 0.0248238 0.045413 0.020729 0.0115022 0.00767583 0.00580458 0.03897 0.0636777 0.1216 0.289173 0.525637 0.244 0.139107 0.0959805 0.0752314 
9.18074 0.00305717 0.00517529 0.010195 0.0248207 0.0454683 0.0207074 0.0114814 0.00765967 0.00579166 0.0393419 0.0642805 0.12278 0.29233 0.532062 0.246459 0.140431 0.0968908 0.075956 
9.20575 0.00305053 0.00516501 0.0101796 0.0248174 0.0455233 0.0206857 0.0114605 0.00764353 0.00577877 0.039718 0.0648898 0.123973 0.295523 0.538567 0.248944 0.141769 0.0978111 0.076689 
9.23077 0.00304389 0.00515474 0.0101642 0.0248139 0.0455781 0.0206639 0.0114396 0.00762742 0.00576591 0.0400984 0.0655058 0.125178 0.298753 0.545154 0.251457 0.143121 0.0987417 0.0774304 
9.25578 0.00303727 0.00514448 0.0101487 0.0248103 0.0456326 0.0206421 0.0114187 0.00761133 0.00575308 0.0404832 0.0661286 0.126397 0.302019 0.551824 0.253997 0.144488 0.0996827 0.0781804 
9.2808 0.00303066 0.00513423 0.0101333 0.0248064 0.0456869 0.0206201 0.0113978 0.00759526 0.00574027 0.0408722 0.0667581 0.127628 0.305322 0.558579 0.256564 0.145869 0.100634 0.078939 
9.30582 0.00302406 0.005124 0.0101178 0.0248024 0.045741 0.020598 0.011377 0.00757923 0.00572749 0.0412657 0.0673946 0.128873 0.308662 0.565418 0.259158 0.147266 0.101596 0.0797065 
9.33083 0.00301747 0.00511377 0.0101023 0.0247982 0.0457947 0.0205759 0.0113561 0.00756321 0.00571473 0.0416637 0.068038 0.130131 0.31204 0.572343 0.261781 0.148677 0.102569 0.0804828 
